NCT Number,Study Title,Study URL,Study Status,Study Results,Conditions,Interventions,Sponsor,Collaborators,Sex,Age,Enrollment,Funder Type,Study Type,Study Design,Start Date,Completion Date,Locations
NCT05464602,The Effect of Aromatherapy in Laparoscopic Cholecystectomy Patients,https://clinicaltrials.gov/study/NCT05464602,COMPLETED,NO,Cholecystectomy|Aromatherapy,OTHER: Intervention group Lavender|OTHER: Intervention group Geranium,TC Erciyes University,,ALL,"ADULT, OLDER_ADULT",150,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: SUPPORTIVE_CARE,2022-01-27,2022-05-12,"Erciyes University, Kayseri, Turkey"
NCT04285385,Aromatherapy With Lavender Essential Oil as a Complementary Treatment for the Control of Dental Anxiety,https://clinicaltrials.gov/study/NCT04285385,UNKNOWN,NO,Dental Anxiety,OTHER: Lavender aromatherapy|OTHER: Sham aromatherapy,Universidad Autónoma Benito Juárez de Oaxaca,,ALL,ADULT,50,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2020-03,2020-05,
NCT04151576,Aromatherapy Massage in Migraine Attacks,https://clinicaltrials.gov/study/NCT04151576,COMPLETED,NO,Pain|Head Pain|Quality of Life,OTHER: aromatherapy massage,Biruni University,Halic University|Bitlis Eren University,ALL,ADULT,83,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: SUPPORTIVE_CARE,2016-12-01,2018-06-01,
NCT01443871,Effect of Essential Oils in Aromatherapy on Emotional Relaxation,https://clinicaltrials.gov/study/NCT01443871,COMPLETED,NO,Healthy,OTHER: Aromatherapy|OTHER: Pure water,University of Phayao,,ALL,ADULT,48,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: ",2011-09,2014-12,"Surasak Saokaew, Muang, Phayao, 56000, Thailand|University of Phayao, Muang, Phayao, 56000, Thailand"
NCT04948931,"The Effect of Aromatherapy on Cognitive Functions, Anxiety and Sleep",https://clinicaltrials.gov/study/NCT04948931,COMPLETED,NO,"Diabetes Mellitus, Type 2",OTHER: Lavender aromatherapy|OTHER: Rosemary aromatherapy|OTHER: Control,Abant Izzet Baysal University,,ALL,OLDER_ADULT,63,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2021-07-28,2022-03-02,"SATI CAN, Bolu, Center, 14100, Turkey"
NCT06590077,Impact of Aromatherapy on Wellbeing and Relaxation in Gynae Oncology Patients Post Treatment,https://clinicaltrials.gov/study/NCT06590077,ENROLLING_BY_INVITATION,NO,Stress|Wellbeing|Relaxation,OTHER: Aromatherapy|OTHER: Control (placebo) group,"University of Dublin, Trinity College","St. James's Hospital, Ireland",FEMALE,"ADULT, OLDER_ADULT",40,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: SUPPORTIVE_CARE",2024-08-19,2025-06,"St. James Hospital, Dublin, Ireland, Dublin, Ireland"
NCT02670941,Aromatherapy for Chemotherapy-induced Symptoms,https://clinicaltrials.gov/study/NCT02670941,TERMINATED,NO,Chemotherapy Symptoms,DRUG: Ginger|DRUG: Lavender|DRUG: Orange|DRUG: Jojoba,University of Rochester,,ALL,"ADULT, OLDER_ADULT",31,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2016-01,2018-09-12,"University of Rochester Medical Center, Wilmot Canter Center, Rochester, New York, 14642, United States"
NCT02189980,Aromatherapy Using a Nasal Clip After Surgery,https://clinicaltrials.gov/study/NCT02189980,UNKNOWN,NO,Post-operative Nausea,OTHER: Aromatherapy blend|OTHER: Duration of effectiveness of the essential oil blend|OTHER: Participant comfort using the nasal clip delivery system,Balanced Health plus,Wake Forest University Health Sciences,ALL,"ADULT, OLDER_ADULT",300,INDUSTRY,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE",2014-06,2016-08,"CMC -- University, Charlotte, North Carolina, 28262, United States"
NCT04156009,Lavender Aromatherapy Spine Procedure Study,https://clinicaltrials.gov/study/NCT04156009,COMPLETED,NO,"Spine Injuries and Disorders|Pain, Back",OTHER: Activated Lavender Elequil aromatabs® (#372)|OTHER: Unactivated Lavender Elequil aromatabs® (#372),Weill Medical College of Cornell University,,ALL,"ADULT, OLDER_ADULT",109,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2020-01-29,2020-11-18,"Weill Cornell Medicine, New York, New York, 10065, United States"
NCT04102696,ARomatherapy for Cognitive Trajectory in Chinese After Coronary Artery Bypass Grafting,https://clinicaltrials.gov/study/NCT04102696,UNKNOWN,NO,Coronary Artery Bypass Grafting|Myocardial Infarction,DRUG: Aromatherapy|DRUG: Placebo,Beijing Anzhen Hospital,Peking University,ALL,"ADULT, OLDER_ADULT",460,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION",2019-12,2021-06,
NCT04103086,ARomatherapy for Cognitive Trajectory in Chinese After Percutaneous Coronary Intervention (ARCTIC-PCI),https://clinicaltrials.gov/study/NCT04103086,UNKNOWN,NO,Percutaneous Coronary Intervention,DRUG: Aromatherapy|DRUG: Placebo,Beijing Anzhen Hospital,Peking University,ALL,"ADULT, OLDER_ADULT",660,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION",2019-12,2021-06,
NCT06045078,Aromatherapy in Total Knee Replacement,https://clinicaltrials.gov/study/NCT06045078,COMPLETED,NO,Total Knee Replacement|Post-operative Nausea and Vomiting|Opioid Use|Anxiety|Depression|Post Operative Pain,OTHER: Elequil Lavender-peppermint Aromatabs|OTHER: Elequil Almond-Oil Aromatabs,"Hospital for Special Surgery, New York",,ALL,"ADULT, OLDER_ADULT",30,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: OTHER",2023-10-03,2024-04-01,"Hospital for Special Surgery, New York, New York, 10021, United States"
NCT06387849,Aromatherapy Effect on Pain and Anxiety After C-section,https://clinicaltrials.gov/study/NCT06387849,COMPLETED,NO,Post-operative Pain|Post-operative Anxiety,OTHER: Aromatherapy|OTHER: Placebo,University Tunis El Manar,,FEMALE,ADULT,100,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2023-04-21,2023-08-31,"Ben Arous Regional Hospital, Ben Arous, Tunisia"
NCT03609567,Aromatherapy as Treatment for n/v of Pregnancy,https://clinicaltrials.gov/study/NCT03609567,COMPLETED,NO,Pregnancy Emesis,OTHER: Aromatherapy|OTHER: Placebo,Albany Medical College,,FEMALE,ADULT,17,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2017-06-01,2019-03-01,"Albany Medical Center, Albany, New York, 12208, United States"
NCT06101446,"Evaluation of the Effectiveness of Aromatherapy on Anxiety, Vital Signs, and Postoperative Complications in Lower Impacted Wisdom Tooth Surgery",https://clinicaltrials.gov/study/NCT06101446,COMPLETED,NO,"Tooth, Impacted|Dental Anxiety",OTHER: Lavander Aromatherapy,Yuzuncu Yıl University,,ALL,ADULT,25,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: PREVENTION,2021-10-01,2022-10-14,"Van Yüzüncü Yıl University, Van, 65000, Turkey"
NCT05334537,Effect of Aromatherapy on Perioperative Anxiety Level in Cesarean Sections,https://clinicaltrials.gov/study/NCT05334537,COMPLETED,NO,Anxiety|Midazolam Overdose|Breast Feeding,OTHER: Aromatherapy|OTHER: Placebo oil (odorless baby oil- jojoba and almond oil),Kahramanmaras Sutcu Imam University,,FEMALE,"CHILD, ADULT, OLDER_ADULT",96,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: SUPPORTIVE_CARE",2020-06-01,2021-12-01,"KahramanmarasSIU, Kahramanmaraş, 46100, Turkey"
NCT05276505,Aromatherapy Methods in Reducing Anxiety Before Breast Biopsy,https://clinicaltrials.gov/study/NCT05276505,COMPLETED,NO,"Patient Relations, Nurse|Patient Satisfaction|Anxiety State|Breast Cancer",OTHER: Lavender Aromatherapy Tablet,Acibadem University,,FEMALE,"ADULT, OLDER_ADULT",135,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2021-07-01,2023-03-01,"Yasemin Uslu, İstanbul, Ataşehir, 34752, Turkey"
NCT05282706,Use of Aromatherapy in Conjunction With Physical/Occupational Therapy in an Acute Care Setting,https://clinicaltrials.gov/study/NCT05282706,ENROLLING_BY_INVITATION,NO,"Suffering, Physical|Nausea",DRUG: Lavender Oil|DRUG: Mandarin Oil|DRUG: Peppermint oil|OTHER: Placebo,The University of Texas Health Science Center at San Antonio,University Health,ALL,"ADULT, OLDER_ADULT",200,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2022-05-16,2025-12,"Bianca Gonzales, San Antonio, Texas, 78253, United States"
NCT01837966,"Randomized, Placebo-Controlled Study: Effects of Lavender Aromatherapy on Preoperative Anxiety in Breast Patients",https://clinicaltrials.gov/study/NCT01837966,COMPLETED,YES,Anxiety; Generalized|Breast Diseases|Surgery,OTHER: Lavender oil|OTHER: Placebo,NYU Langone Health,,FEMALE,"ADULT, OLDER_ADULT",93,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2013-01,2014-01,"NYU Langone Medical Center, New York, New York, 10016, United States"
NCT06241495,Aromatherapy in Providing a Semen Sample,https://clinicaltrials.gov/study/NCT06241495,COMPLETED,NO,"Infertility, Male",OTHER: Placebo|OTHER: Aromatherapy,Menekşe Nazlı AKER,,MALE,"ADULT, OLDER_ADULT",102,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE",2024-01-29,2024-08-30,"Ankara University Fertility Diagnosis, Treatment, Research and Application Center, Ankara, Turkey"
NCT06581211,Aromatherapy Oil Associated for Managing Anxiety and Pain During Bone Marrow Biopsy Procedures,https://clinicaltrials.gov/study/NCT06581211,RECRUITING,NO,Hematopoietic and Lymphatic System Neoplasm|Malignant Solid Neoplasm,PROCEDURE: Aromatherapy and Essential Oils|OTHER: Electronic Health Record Review|OTHER: Jojoba Oil|OTHER: Lavender Oil|OTHER: Questionnaire Administration,City of Hope Medical Center,National Cancer Institute (NCI),ALL,"ADULT, OLDER_ADULT",45,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2024-08-23,2028-12-25,"City of Hope Medical Center, Duarte, California, 91010, United States"
NCT05832983,Aromatherapy and Anxiety Study,https://clinicaltrials.gov/study/NCT05832983,RECRUITING,NO,Anxiety Related to Pain Related to an Intraarticular Injection|Pain Related to an Intraarticular Injection,BEHAVIORAL: Guided Meditation|OTHER: Aromatherapy,NYU Langone Health,,ALL,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: HEALTH_SERVICES_RESEARCH,2023-07-04,2025-07-01,"NYU Langone Health, New York, New York, 10010, United States"
NCT01816360,Aromatherapy and Yogatherapy for Hot Flashes,https://clinicaltrials.gov/study/NCT01816360,COMPLETED,NO,Menopause|Hot Flashes|Hot Flushes,OTHER: Olfactory aromatherapy|OTHER: Yogatherapy,University of Sao Paulo,,FEMALE,ADULT,108,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: SUPPORTIVE_CARE",2010-01,2012-12,"Universidade de São Paulo, São Paulo, Brazil"
NCT04882501,Effects of Aromatherapy on Nausea Levels,https://clinicaltrials.gov/study/NCT04882501,COMPLETED,YES,"Nausea, Postoperative",OTHER: QUEASEEase aromatherapy quick tab|OTHER: Placebo product,Inova Health Care Services,,ALL,"ADULT, OLDER_ADULT",113,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2021-04-19,2022-09-01,"Inova Fair Oaks Hospital, Fairfax, Virginia, 22033, United States"
NCT03818490,Aromatherapy for Anxiety Among Children With Autism Spectrum Disorder,https://clinicaltrials.gov/study/NCT03818490,COMPLETED,NO,Anxiety|Autism Spectrum Disorder,OTHER: Bergamot Aromatherapy,Nutraceuticals Research Institute,,ALL,CHILD,28,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2016-06-24,2018-03-30,"Franklin Institute of Wellness, Franklin, Tennessee, 37067, United States"
NCT05367414,Aromatherapy Massage for Itching Management in Liver Diseases,https://clinicaltrials.gov/study/NCT05367414,COMPLETED,NO,Aromatherapy|Massage|Liver Diseases|Itching|PH Level|Skin Moisture,OTHER: aromatherapy massage (diluted tea tree oil)|OTHER: aromatherapy massage (sweet almond oil),Amine Terzi,,ALL,"ADULT, OLDER_ADULT",36,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE",2020-02-13,2021-06-23,"Artvin Coruh University, Artvin, Turkey"
NCT04848350,Use of Inhaler Aromatherapy During SWL,https://clinicaltrials.gov/study/NCT04848350,COMPLETED,NO,"Pain, Procedural|Aromatherapy|Anxiety",OTHER: Lavender essential oil,Mersin Training and Research Hospital,,ALL,ADULT,120,OTHER_GOV,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2020-06-01,2020-09-01,"Barış Saylam, Mersin, Mezitli, 33240, Turkey"
NCT04237285,Effectiveness of Inhalation Aromatherapy In Children With Burns,https://clinicaltrials.gov/study/NCT04237285,COMPLETED,NO,Burns,OTHER: Inhalation aromatherapy,Izmir Katip Celebi University,Dr. Behcet Uz Children's Hospital,ALL,CHILD,108,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE,2018-05-01,2019-09-01,"Dr. Behcet Uz Children's Hospital, İzmir, 35640, Turkey"
NCT05622383,"The Effect of Music Concert and Inhaler Aromatherapy Applied to Patients Who Have Had Coronary Angiography on Pain Severity, Anxiety and Fear Levels",https://clinicaltrials.gov/study/NCT05622383,COMPLETED,NO,Anxiety|Pain,"OTHER: aromatherapy|OTHER: music concert|OTHER: aromatherapy and music concert,",Ataturk University,,ALL,"ADULT, OLDER_ADULT",120,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: SEQUENTIAL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: SUPPORTIVE_CARE,2022-11-11,2023-06-06,"Gülcan B Turan, Elazığ, Merkez, 23100, Turkey"
NCT05617144,Aromatherapy Protocol for Pain Reduction in Hospice Patients,https://clinicaltrials.gov/study/NCT05617144,COMPLETED,NO,Pain,OTHER: Aromatherapy treatment,"The University of Texas Health Science Center, Houston",,ALL,"ADULT, OLDER_ADULT",6,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2022-12-12,2023-01-12,"The University of Texas Health Science Center at Houston, Houston, Texas, 77030, United States"
NCT05034107,Effects of Diffused Ylang-Ylang Essential Oil Amongst Older Persons With Dementia,https://clinicaltrials.gov/study/NCT05034107,COMPLETED,NO,Dementia|Behavioral and Psychiatric Symptoms of Dementia,OTHER: Aromatherapy,Universiti Teknologi Mara,Universiti Sains Malaysia|University of Malaya,ALL,"ADULT, OLDER_ADULT",28,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2021-06-30,2022-06-02,"Universiti Teknologi MARA, Kuala Selangor, Selangor, 42300, Malaysia"
NCT04116697,"A Randomized Controlled Trial to Evaluate the Efficacy of Acupuncture Versus Aromatherapy as Treatments to Lessen Nausea, Vomiting and Anxiety Associated With Adriamycin and Cytoxan",https://clinicaltrials.gov/study/NCT04116697,UNKNOWN,NO,Nausea|Vomiting|Anxiety,OTHER: Acupuncture|OTHER: Aromatherapy,Englewood Hospital and Medical Center,,FEMALE,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2019-10-23,2023-12,"Englewood Health, Englewood, New Jersey, 07631, United States"
NCT04560114,Effect of Inhaled Aromatherapy on Chemo-Induced Nausea Vomiting (NCVI): CINVAROM (Chemotherapy Induced Nausea Vomiting and AROMatherapy),https://clinicaltrials.gov/study/NCT04560114,COMPLETED,NO,Nausea and Vomiting|Aromatherapy|Essential Oil|Suportive Care,DRUG: Essential oils,Centre Francois Baclesse,,ALL,"ADULT, OLDER_ADULT",96,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2020-12-14,2023-06-30,"Centre Francois Baclesse, Caen, 14000, France"
NCT02663154,Aromatherapy for Postoperative Nausea and Vomiting in Children,https://clinicaltrials.gov/study/NCT02663154,COMPLETED,NO,Postoperative Nausea and Vomiting,DRUG: Aromatherapy inhaler|DRUG: Saline inhaler,Stuart Wright,"Soothing Scents, Inc.",ALL,CHILD,39,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (INVESTIGATOR)|Primary Purpose: PREVENTION,2014-07,2015-07,
NCT00417001,Reduction of Conscious Sedation Requirements by Olfactory Stimulation,https://clinicaltrials.gov/study/NCT00417001,COMPLETED,NO,Colon Cancer Screening|Colon Polyps,PROCEDURE: Aroma therapy,"United States Naval Medical Center, Portsmouth",,ALL,"ADULT, OLDER_ADULT",284,FED,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2006-10,2008-10,"Naval Medical Center Department of Surgery, Portsmouth, Virginia, 23708, United States"
NCT03002337,Efficacy of the Yoga and Aromatherapy on Salivary Hormone and Immune Function in Pregnant Women.,https://clinicaltrials.gov/study/NCT03002337,COMPLETED,NO,"Stress, Psychologic",BEHAVIORAL: Aromatherapy massage|BEHAVIORAL: Yoga exercise,"National Defense Medical Center, Taiwan",,FEMALE,ADULT,75,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: FACTORIAL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2014-02,2015-02,
NCT05660486,Aromatherapy Effect on Anxiety Prior to Ultrasound Guided Musculoskeletal Procedures,https://clinicaltrials.gov/study/NCT05660486,RECRUITING,NO,Anxiety State,OTHER: Aromatherapy|OTHER: Placebo,University of Miami,,ALL,"ADULT, OLDER_ADULT",48,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE",2024-01-31,2025-07-01,"University of Miami Hospital, Miami, Florida, 33156, United States"
NCT06190379,Aromatherapy for Upper Respiratory Health,https://clinicaltrials.gov/study/NCT06190379,COMPLETED,NO,Immune System,OTHER: Essential oil blend|OTHER: Placebo,Nutraceuticals Research Institute,Prodeco Pharma,FEMALE,"ADULT, OLDER_ADULT",45,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE",2022-12-01,2023-04-08,"Franklin Health Research, Franklin, Tennessee, 37067, United States"
NCT06208800,The Effect of Aromatherapy on Sleep and Cognitive Level in the Elderly,https://clinicaltrials.gov/study/NCT06208800,NOT_YET_RECRUITING,NO,Insomnia|Cognitive Impairment|Elderly,OTHER: Blend Aromatherapy,Medipol University,,ALL,OLDER_ADULT,60,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2024-01-30,2024-06-30,"İstanbul Medipol University, Istanbul, 34815, Turkey"
NCT05032664,Effectiveness of Home-based Aromatherapy for BPSD,https://clinicaltrials.gov/study/NCT05032664,COMPLETED,NO,Behavioural and Psychiatric Symptoms of Dementia,OTHER: Home-based aromatherapy programme|OTHER: Control Group,Chinese University of Hong Kong,,ALL,"ADULT, OLDER_ADULT",176,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: OTHER,2021-08-18,2022-11-30,"Individual applicants, Hong Kong, Hong Kong"
NCT04810299,Effect of Aromatherapy Massage on Symptom Control,https://clinicaltrials.gov/study/NCT04810299,COMPLETED,NO,Colorectal Cancer,OTHER: Aromatherapy|OTHER: Classical foot massage,Sakarya University,,ALL,"ADULT, OLDER_ADULT",90,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: OTHER,2021-04-16,2023-03-23,"Sakarya University, Sakarya, Serdivan, 54050, Turkey"
NCT03577496,Does Aromatherapy Decrease Postoperative Nausea and Vomiting?,https://clinicaltrials.gov/study/NCT03577496,COMPLETED,NO,"Nausea, Postoperative",OTHER: Peppermint oil,"The University of Texas Medical Branch, Galveston",,ALL,"ADULT, OLDER_ADULT",50,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: PREVENTION,2018-06-15,2018-12-15,"University of Texas Medical Branch, Galveston, Texas, 77555, United States"
NCT06435104,Aromatherapy in the Treatment of Early Breast Cancer,https://clinicaltrials.gov/study/NCT06435104,NOT_YET_RECRUITING,NO,Early Breast Cancer,OTHER: neoadjuvant chemotherapy|OTHER: aromatherapy,Sun Yat-Sen Memorial Hospital of Sun Yat-Sen University,,FEMALE,"ADULT, OLDER_ADULT",30,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2024-07,2027-01,"Sun Yat-sen Memorial Hospital, Sun Yat-sen University, Guangzhou, Guangdong, 510120, China"
NCT04971668,Aromatherapy Versus Gum Chewing on Preoperative Anxiety,https://clinicaltrials.gov/study/NCT04971668,COMPLETED,NO,Anxiety,OTHER: Aromatherapy|OTHER: Gum Chewing|OTHER: Controlled,Assiut University,,FEMALE,ADULT,90,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, CARE_PROVIDER)|Primary Purpose: TREATMENT",2021-07-12,2021-12-10,"Assiut university hospital, Assiut, Assuit, Assuit universi, Egypt"
NCT05759286,A Blend of Lavender-neroli Oils Aromatherapy and Music for Managing Anxiety in a Pediatric Patient,https://clinicaltrials.gov/study/NCT05759286,COMPLETED,NO,Dental Anxiety,BEHAVIORAL: Aromatherapy|BEHAVIORAL: Music|BEHAVIORAL: Control,Damascus University,,ALL,CHILD,108,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: FACTORIAL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2021-09-15,2023-06-20,"College of Dentistry, Damascus, Al-Mazzeh Saint, Damascus P.O.Box 3062, Syrian Arab Republic"
NCT05696899,Determining the Efficacy of Essential Oil Aromatherapy in Children Undergoing Port Access,https://clinicaltrials.gov/study/NCT05696899,COMPLETED,NO,Anxiety and Fear|Pain,"OTHER: STILL QuickTAB Medipack blended scent aromatherapy, manufactured by Soothing Scents",Stanford University,,ALL,"CHILD, ADULT",23,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2023-12-05,2024-05-30,"Stanford University, School of Medicine, Stanford, California, 94305, United States"
NCT04800744,Aromatherapy for Improving Post-Surgical Quality of Life,https://clinicaltrials.gov/study/NCT04800744,COMPLETED,NO,Quality of Life|Anxiety Postoperative,OTHER: Lavender peppermint elequil aromatab|OTHER: Sweet almond oil elequil aromatab,University of Pittsburgh,Beekley Medical,ALL,"ADULT, OLDER_ADULT",70,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: TREATMENT",2021-03-22,2023-05-17,"UPMC Shadyside Hospital, Pittsburgh, Pennsylvania, 15232, United States"
NCT05660434,Using Aromatherapy in Substance Use Disorder,https://clinicaltrials.gov/study/NCT05660434,COMPLETED,YES,Substance Use Disorders,OTHER: Aroma Inhaler with Bergamot essential oil,West Virginia University,West Virginia Nurses Association,ALL,"ADULT, OLDER_ADULT",100,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE",2022-09-05,2024-03-15,"West Virginia University, Morgantown, West Virginia, 26506, United States"
