NCT Number,Study Title,Study URL,Study Status,Study Results,Conditions,Interventions,Sponsor,Collaborators,Sex,Age,Enrollment,Funder Type,Study Type,Study Design,Start Date,Completion Date,Locations
NCT00725192,Sleep-directed Hypnosis As A Complement To Cognitive Processing Therapy (CPT) In Treating Posttraumatic Stress Disorder (PTSD),https://clinicaltrials.gov/study/NCT00725192,UNKNOWN,NO,Posttraumatic Stress Disorder,BEHAVIORAL: Cognitive Processing Therapy|BEHAVIORAL: Hypnosis,"Center for Trauma Recovery, St Louis",National Center for Complementary and Integrative Health (NCCIH),FEMALE,"ADULT, OLDER_ADULT",50,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2008-07,2012-04,"Center for Trauma Recovery, St. Louis, Missouri, 63121, United States"
NCT05287542,Hypnosis in Working Memory Rehabilitation,https://clinicaltrials.gov/study/NCT05287542,UNKNOWN,NO,Cognitive Rehabilitation|Brain Injuries|Cognitive Impairment|Working Memory,OTHER: Hypnotic suggestion|OTHER: Mindfulness,Sunnaas Rehabilitation Hospital,University of Oslo,ALL,"ADULT, OLDER_ADULT",90,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2022-08-15,2024-04-01,"Sunnaas Rehabilitation Hospital, Nesoddtangen, Viken, 1453, Norway"
NCT03250130,Hypnosis for Patients Treated With Adjuvant Chemotherapy for Breast Cancer(HYPNOVAL),https://clinicaltrials.gov/study/NCT03250130,COMPLETED,NO,Breast Cancer,BEHAVIORAL: hypnosis,Institut du Cancer de Montpellier - Val d'Aurelle,,FEMALE,"ADULT, OLDER_ADULT",35,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: PREVENTION,2015-07-01,2017-06-06,"Institut régional du Cancer de montpellier, Montpellier, 34298, France"
NCT03156595,Demonstrate the Value of Using Hypnosis in Chimiotherapy- Induced Chronic Neuropathies,https://clinicaltrials.gov/study/NCT03156595,UNKNOWN,NO,Chemotherapy-induced Neuropathy,BEHAVIORAL: Nurse interview|BEHAVIORAL: Hypnosis sessions,"University Hospital, Strasbourg, France",,ALL,"ADULT, OLDER_ADULT",108,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2017-08-04,2021-11-04,"University Strasbourg Hospital, Strabsourg, 67091, France"
NCT05999578,Contribution of Hypnosis on Image Quality in Cardiac MRI,https://clinicaltrials.gov/study/NCT05999578,NOT_YET_RECRUITING,NO,Anxiety,OTHER: Hypnosis,"University Hospital, Bordeaux",,ALL,"ADULT, OLDER_ADULT",90,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: OTHER,2025-06,2026-05,"CHU Bordeaux, Bordeaux, France"
NCT06419842,Impact of Hypnosis for Performing Lumbar Infusion Tests,https://clinicaltrials.gov/study/NCT06419842,RECRUITING,NO,Hypnosis|Hydrocephalus|Anxiety|Pain,OTHER: hypnosis|OTHER: comfort,"Centre Hospitalier Universitaire, Amiens",,ALL,OLDER_ADULT,90,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: OTHER,2024-05-14,2026-07,"CHU Amiens Picardie, Amiens, Picardie, 80054, France"
NCT05413174,Contribution of Hypnosis in Guided Hepatic Biopsy (Ap-Hy-PBH),https://clinicaltrials.gov/study/NCT05413174,COMPLETED,NO,Ultrasound-guided Hepatic Biopsy,BEHAVIORAL: Hypnoanalgésia,Assistance Publique - Hôpitaux de Paris,,ALL,"ADULT, OLDER_ADULT",70,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION,2022-09-29,2023-06-02,"AP-HP, Paris, 75015, France"
NCT00416247,Effect of Hypnosis on Motor Cortex Excitability,https://clinicaltrials.gov/study/NCT00416247,COMPLETED,NO,Healthy,BEHAVIORAL: Hypnosis,Rambam Health Care Campus,,ALL,ADULT,20,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: DIAGNOSTIC,2006-12,2009-06,"Rambam Medical Center, Haifa, 31096, Israel"
NCT02187419,Hypnosis to Improve Sleep In Menopause,https://clinicaltrials.gov/study/NCT02187419,COMPLETED,NO,Sleep,OTHER: Hypnosis,Baylor University,,FEMALE,"ADULT, OLDER_ADULT",84,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: OTHER,2014-12-01,2017-02-24,"Mind-Body Medicine Research Lab-Baylor University, Waco, Texas, 76798, United States"
NCT06817837,Feasibility Study: the Contribution of Hypnosis in the Management of Adults with Brain Injuries,https://clinicaltrials.gov/study/NCT06817837,ENROLLING_BY_INVITATION,NO,Stroke|Traumatic Brain Injury,BEHAVIORAL: hypnosis,Centre Hospitalier Universitaire de Liege,,ALL,"ADULT, OLDER_ADULT",40,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2025-02-05,2027-02,"CHU de Liège, Tinlot, Liège, 4557, Belgium"
NCT02977767,Evaluation of the Effect of Conversational Hypnosis When Changing Tracheal Cannula in Adult Patients,https://clinicaltrials.gov/study/NCT02977767,WITHDRAWN,NO,Tracheotomy,PROCEDURE: Conversational hypnosis,Centre Hospitalier Universitaire de la Réunion,,ALL,"ADULT, OLDER_ADULT",0,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2018-11-15,2020-03,
NCT04829578,Hypnosis for Chronic Idiopathic Pruritus,https://clinicaltrials.gov/study/NCT04829578,COMPLETED,NO,Chronic Idiopathic Pruritus,OTHER: Hypnosis,Centre Hospitalier Universitaire de Nice,,ALL,"ADULT, OLDER_ADULT",12,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2021-04-13,2022-10-31,"Chu de Nice, Nice, 06000, France"
NCT00914082,Mental Training and Childbirth,https://clinicaltrials.gov/study/NCT00914082,COMPLETED,NO,Childbirth|Pain,BEHAVIORAL: Self hypnosis,University of Aarhus,Aarhus University Hospital,FEMALE,"ADULT, OLDER_ADULT",1222,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: TREATMENT",2009-04,2013-03,"Department of Obstetrics and Gynecology, Aarhus University Hospital Skejby, Aarhus, Aarhus N, 8200, Denmark"
NCT04899492,"Evaluation of Different Smoking Cessation Protocols: Nicotine Replacement, Motivational Interviewing (MI), Cognitive Behavioural Therapy (CBT) or Hypnotherapy in Cancer Patients Scheduled for Surgery",https://clinicaltrials.gov/study/NCT04899492,TERMINATED,NO,Breast Cancer|Gynecologic Cancer|Digestive Cancer|Melanoma,BEHAVIORAL: Motivational Interviewing (MI)|BEHAVIORAL: Cognitive Behavioural Therapy (CBT)|BEHAVIORAL: Hypnotherapy|DRUG: Nicotine Replacement Therapy (NRT),Institut Cancerologie de l'Ouest,"National Cancer Institute, France",ALL,"ADULT, OLDER_ADULT",22,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2021-09-29,2024-03-29,"Institut de Cancerologie de l'Ouest (ICO), Saint-Herblain, 44805, France"
NCT04259203,Efficacy of Ericksonian Hypnosis in the Management of Chronic Pain Related to Parkinson's Disease,https://clinicaltrials.gov/study/NCT04259203,UNKNOWN,NO,Parkinson Disease|Chronic Pain,BEHAVIORAL: Erickson hypnosis,"University Hospital, Lille",France Parkinson Association,ALL,"ADULT, OLDER_ADULT",76,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2020-08-08,2024-08,"Chu Cote de Nacre, Caen, France|Hôpital Roger Salengro, CHRU de Lille, Lille, 59800, France|Hopital Charles Nicolle Chu Rouen, Rouen, France|Hopital Purpan Chu Toulouse, Toulouse, 31300, France"
NCT01095705,Hypnosis for Transesophageal Echocardiography,https://clinicaltrials.gov/study/NCT01095705,COMPLETED,NO,Discomfort,PROCEDURE: Conventional procedure|PROCEDURE: Conventional procedure + Hypnosis,Assistance Publique - Hôpitaux de Paris,,ALL,"ADULT, OLDER_ADULT",101,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (INVESTIGATOR)|Primary Purpose: TREATMENT,2010-05,2011-02,"Hôpital LARIBOISIERE Cardiologie - Laboratoire d'Échocardiographie Doppler, Paris, 75010, France"
NCT02971852,Effects of Hypnosis on Skin Temperature,https://clinicaltrials.gov/study/NCT02971852,COMPLETED,NO,Hypnosis|Healthy Volunteers,,Claude Bernard University,"Centre Clinical, France|Saint-Gregoire Private Hospital Center|Institut Émergences, France",ALL,"ADULT, OLDER_ADULT",30,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2016-11,2017-03,"Institut Émergences, Rennes, 35000, France|Centre hospitalier privé Saint-Grégoire, Saint-Grégoire, 35768, France|Centre Clinical, Soyaux, 16800, France"
NCT02471066,rTMS Effect in Functional Psychogenic Movement Disorders Applied Alone Then Combined With Hypnotherapy,https://clinicaltrials.gov/study/NCT02471066,COMPLETED,NO,Movement Disorders,DEVICE: rTMS,"University Hospital, Toulouse",,ALL,"ADULT, OLDER_ADULT",18,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2015-04,2018-01,"Toulouse University Hospital, Toulouse, 31000, France"
NCT05611346,HYPNOsis in the Management of Atopic Dermatitis in Children and Teenagers,https://clinicaltrials.gov/study/NCT05611346,RECRUITING,NO,Dermatitis,BEHAVIORAL: Hypnosis,Centre Hospitalier Universitaire de la Réunion,,ALL,CHILD,32,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2024-08-13,2027-12,"CHU de la Réunion, Saint-Denis, 97400, Réunion"
NCT02903303,Hypnosis as a Potentiation Technique for the Interventional Treatment of Chronic Lumbar Pain,https://clinicaltrials.gov/study/NCT02903303,TERMINATED,NO,Chronic Pain,OTHER: Hypnosis,Centre Hospitalier Universitaire Vaudois,,ALL,"ADULT, OLDER_ADULT",3,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2016-06-01,2016-09-01,"Centre d'antalgie, Centre Hospitalier Universitaire Vaudois, Lausanne, Vaud, 1011, Switzerland"
NCT03755895,Contribution of Hypnosis to Anxiety and Pain in Brachytherapy Patients,https://clinicaltrials.gov/study/NCT03755895,COMPLETED,NO,Cancer|Brachytherapy,OTHER: formal hypnosis|DRUG: Kalinox,Institut de Cancérologie de Lorraine,,ALL,"ADULT, OLDER_ADULT",68,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2019-11-02,2022-05-25,"Institut de Cancérologie de Lorraine, Vandœuvre-lès-Nancy, 54519, France"
NCT01320956,"Study of the Effects of Hypnosis Before Undergoing Surgery, on Anxiety in Children Aged 10 to 18 Years",https://clinicaltrials.gov/study/NCT01320956,COMPLETED,NO,Osteotomy and Spinal Column Surgery,BEHAVIORAL: Pre operative nurse consultation and Hypnosis|OTHER: Pre operative nurse consultation,Assistance Publique - Hôpitaux de Paris,,ALL,CHILD,120,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE,2011-03,2013-03,"Hôpital Robert Debré, Paris, 75019, France"
NCT05854914,Benefit of Hypnosis on Smartphone for Acute Post-operative Pain (HYPNO-APP),https://clinicaltrials.gov/study/NCT05854914,NOT_YET_RECRUITING,NO,Appendicitis With Peritonitis,PROCEDURE: Use of hypnosis videos,Centre Hospitalier Universitaire de Nice,,ALL,"ADULT, OLDER_ADULT",20,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2024-05,2025-06,"Nice University Hospital, Nice, 06200, France"
NCT02443649,Improving Sleep Quality in People With Insomnia,https://clinicaltrials.gov/study/NCT02443649,COMPLETED,NO,Primary Insomnia|Psychophysiological Insomnia,BEHAVIORAL: Sleep hygiene program|BEHAVIORAL: Sleep hypnosis,Oregon Health and Science University,,ALL,"ADULT, OLDER_ADULT",40,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2015-01,2016-12,"Oregon Health & Science University, Portland, Oregon, 97239, United States"
NCT02775630,Assessment of the Contribution of Hypnosis in the Tolerance of the Bronchoscopy,https://clinicaltrials.gov/study/NCT02775630,ACTIVE_NOT_RECRUITING,NO,Respiratory System Abnormalities,PROCEDURE: hypnosis,Fondation Hôpital Saint-Joseph,,ALL,"ADULT, OLDER_ADULT",113,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (INVESTIGATOR)|Primary Purpose: HEALTH_SERVICES_RESEARCH,2014-07-04,2023-12-31,"Groupe Hospitalier Paris Saint Joseph, Paris, Ile De France, 75014, France"
NCT02249364,Hypnosis Before the Induction of Anesthesia,https://clinicaltrials.gov/study/NCT02249364,COMPLETED,NO,Anesthesia,PROCEDURE: Control|PROCEDURE: Hypnosis|DRUG: propofol,Hopital Foch,,FEMALE,"ADULT, OLDER_ADULT",80,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2014-04,2015-12,"Dept of Anesthesia, Hôpital Foch, Suresnes, 92150, France"
NCT04372537,Medical Hypnosis Against Anxiety and Pain in Electro-neuro-myography,https://clinicaltrials.gov/study/NCT04372537,UNKNOWN,NO,Anxiety,BEHAVIORAL: hypnosis|BEHAVIORAL: standard care,"University Hospital, Lille",,ALL,"ADULT, OLDER_ADULT",96,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2021-03-22,2022-09,"Hopital Roger Salengro, CHU Lille, Lille, 59037, France"
NCT04010513,Hypnosis for Bladder Pain Syndrome,https://clinicaltrials.gov/study/NCT04010513,COMPLETED,NO,Bladder Pain Syndrome|Interstitial Cystitis,BEHAVIORAL: Hypnosis|OTHER: Standard of Care,University of Pennsylvania,,FEMALE,"ADULT, OLDER_ADULT",31,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2019-10-03,2020-08-15,"University of Pennsylvania, Philadelphia, Pennsylvania, 19104, United States"
NCT06605248,NOTUS Feasibility Study: Reducing Chronic Low Back Pain with Mobile App Intervention,https://clinicaltrials.gov/study/NCT06605248,NOT_YET_RECRUITING,NO,Low Back Pain,BEHAVIORAL: App-based self-management tool plus usual care|BEHAVIORAL: Patient information digital fact-sheet plus usual care,Neuroscience Research Australia,,ALL,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2024-09-24,2024-12-30,"Neuroscience Research Australia, Randwick, New South Wales, 2031, Australia"
NCT03261414,HYSTERIA Evaluation of Clinical HYpnosis After Surgical Resection for Crohn Disease on Post-operative Analgesia,https://clinicaltrials.gov/study/NCT03261414,COMPLETED,NO,Inflammatory Bowel Diseases|Anesthesia,PROCEDURE: Hypnosis|PROCEDURE: usual care,"University Hospital, Lille",,ALL,"ADULT, OLDER_ADULT",77,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2015-05-27,2020-01-30,"Hôpital Claude Huriez, Lille, France"
NCT04726774,Hypnosis for Fear of Falling in Older Adults,https://clinicaltrials.gov/study/NCT04726774,COMPLETED,NO,Rehabilitation|Fear of Falling|Older Adults,BEHAVIORAL: Hypnosis|BEHAVIORAL: Rehabilitation program,"University Hospital, Geneva",,ALL,OLDER_ADULT,32,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: OTHER",2019-01-17,2019-07-25,"Department of Rehabilitation and Geriatrics, Geneva University Hospitals, Geneva, CH-1211, Switzerland"
NCT06397365,Effect of Hypnosis on Adherence to Continuous Positive Airway Pressure.,https://clinicaltrials.gov/study/NCT06397365,NOT_YET_RECRUITING,NO,"Apnea Syndrome|Apnea, Obstructive",OTHER: medical hypnosis,Solelhac Geoffroy,,ALL,"ADULT, OLDER_ADULT",40,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2024-09,2026-11,"CHUVaudois, Lausanne, Vaud, 1011, Switzerland"
NCT04266886,Self-Hypnosis for the Enhanced Recovery After Surgery in Patients with Gynecologic Cancer,https://clinicaltrials.gov/study/NCT04266886,ACTIVE_NOT_RECRUITING,NO,Malignant Female Reproductive System Neoplasm|Recurrent Malignant Female Reproductive System Neoplasm|Metastatic Cervical Cancer,OTHER: Best Practice|PROCEDURE: Hypnotherapy|OTHER: Quality-of-Life Assessment|OTHER: Questionnaire Administration,M.D. Anderson Cancer Center,National Cancer Institute (NCI),FEMALE,"ADULT, OLDER_ADULT",152,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2018-09-11,2024-12-31,"M D Anderson Cancer Center, Houston, Texas, 77030, United States"
NCT03290261,Hypnosis as a Therapeutic Tool in Patients With Reccurent Cystitis,https://clinicaltrials.gov/study/NCT03290261,COMPLETED,NO,Reccurent Cystitis,OTHER: Hypnosis,Centre Hospitalier Universitaire de Nice,,FEMALE,"ADULT, OLDER_ADULT",15,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2017-08-08,2020-10-29,"Hôpital Archet, Nice, 06202, France"
NCT04368572,Efficacy of Hypnosis on Pain and Anxiety During Lumbar Puncture for Etiological Diagnosis of Cognitive Impairment,https://clinicaltrials.gov/study/NCT04368572,UNKNOWN,NO,Cognitive Impairment|Alzheimer's Disease,BEHAVIORAL: Hypnosis,Gérond'if,,ALL,OLDER_ADULT,60,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (INVESTIGATOR)|Primary Purpose: SUPPORTIVE_CARE,2019-08-01,2020-06,"Geriatric Department, Bichat hospital, Paris, Ile-de-France, 75018, France"
NCT04429789,Waking Hypnosis in the Treatment of MS-related Fatigue,https://clinicaltrials.gov/study/NCT04429789,COMPLETED,NO,Multiple Sclerosis,BEHAVIORAL: Active-Alert Hypnosis|BEHAVIORAL: Traditional Hypnosis,University of Washington,National Multiple Sclerosis Society,ALL,"ADULT, OLDER_ADULT",32,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2020-05-27,2021-03-31,"University of Washington, Seattle, Washington, 98104, United States"
NCT03418597,Trial Evaluating Hypnosis Using Virtural Reality vs Standard Pain Management During Musculoskelettal Biopsy,https://clinicaltrials.gov/study/NCT03418597,COMPLETED,NO,Musculoskeletal Cancers,PROCEDURE: Deep local anesthesia + Virtual reality|PROCEDURE: Deep local anesthesia alone,Centre Leon Berard,,ALL,"ADULT, OLDER_ADULT",99,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2018-01-31,2018-05-16,"Centre Leon Berard, Lyon, 69008, France"
NCT02799459,Evaluation of Medical and Economic Incidence of Hypnosis,https://clinicaltrials.gov/study/NCT02799459,COMPLETED,NO,Surgery,PROCEDURE: General anaesthesia|PROCEDURE: Hypnosis in conization,Groupe Hospitalier Mutualiste de Grenoble,,FEMALE,"ADULT, OLDER_ADULT",140,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2016-01-04,2017-04-30,"Groupe Hospitalier Mutualiste de Grenoble, Grenoble, 38028, France"
NCT04574609,Evaluation of the Impact of the Use of Hypnotherapy Performed by a Virtual Reality Toolalong the Care Pathway of Patients Undergoing Breast Cancer Treatment.,https://clinicaltrials.gov/study/NCT04574609,ACTIVE_NOT_RECRUITING,NO,Breast Cancer,DEVICE: Oncomfort® clinical virtual reality,Fondation Hôpital Saint-Joseph,,FEMALE,"ADULT, OLDER_ADULT",27,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2020-09-24,2024-01-30,"Groupe Hospitalier Paris Saint Joseph, Paris, Ile-de-France, 75014, France"
NCT02105740,"Hypnosis in Pain Management, Anxiety and Depression in Oncological Patients",https://clinicaltrials.gov/study/NCT02105740,COMPLETED,YES,Pain|Depression Anxiety Disorder,BEHAVIORAL: Hypnosis|BEHAVIORAL: Control,Gil Montenegro,University of Brasilia,ALL,"ADULT, OLDER_ADULT",24,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE,2015-07,2016-05,"UNB- Universidade de Brasilia, Brasilia, Distrito Federal, 70910900, Brazil"
NCT04399850,Impact of Hypnosis During Invasive Procedure in Intensive Care Unit,https://clinicaltrials.gov/study/NCT04399850,COMPLETED,NO,Pain,OTHER: Hypnosis group,Assistance Publique - Hôpitaux de Paris,,ALL,"ADULT, OLDER_ADULT",124,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: OTHER,2020-09-28,2024-03-28,"Hôpital Saint-Louis, Paris, France"
NCT04547595,Hypnosis Intervention for the Management of Pain Perception During Joint Lavage,https://clinicaltrials.gov/study/NCT04547595,RECRUITING,NO,Knee Osteoarthritis,OTHER: Hypnosis,Assistance Publique - Hôpitaux de Paris,,ALL,"ADULT, OLDER_ADULT",100,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION,2021-10-06,2025-04,"Cochin Hospital - Rheumatology department, Paris, 75014, France"
NCT06502457,Pain Management With Virtual Reality Hypnosis,https://clinicaltrials.gov/study/NCT06502457,RECRUITING,NO,Hypnosis|Labor Pain|Virtual Reality|Labor Induction|Latent Period,DRUG: painkiller|OTHER: hypnosis group,"Centre Hospitalier Universitaire, Amiens",,FEMALE,"ADULT, OLDER_ADULT",142,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: OTHER",2024-07-09,2025-08,"CHU Amiens Picardie, Amiens, France"
NCT01648725,Hypnosis and Closed-Loop Anesthesia System,https://clinicaltrials.gov/study/NCT01648725,COMPLETED,NO,Anesthesia,PROCEDURE: Hypnosis|PROCEDURE: usual care,Hopital Foch,,ALL,"ADULT, OLDER_ADULT",97,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2012-07,2013-12,"Hopital Foch, Suresnes, 92151, France"
NCT03558594,Hypnosis and Meditation for Cancer Pain,https://clinicaltrials.gov/study/NCT03558594,UNKNOWN,NO,Pain Related to Cancer|Cancer of Head and Neck,BEHAVIORAL: Hypnosis|BEHAVIORAL: Mindfulness,VA Puget Sound Health Care System,,ALL,"ADULT, OLDER_ADULT",30,FED,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2018-07-31,2020-07-28,"VA Puget Sound Heathcare System, Seattle, Washington, 98108, United States"
NCT05051046,Colorectal Cancer Screnning Colonoscopy Under Hypnosis,https://clinicaltrials.gov/study/NCT05051046,RECRUITING,NO,Colorectal (Colon or Rectal) Cancer,PROCEDURE: Colonoscopy under hypnosis,"University Hospital, Tours",,ALL,"ADULT, OLDER_ADULT",600,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: DIAGNOSTIC,2022-01-31,2025-02-08,"Chu Angers, Angers, France"
NCT04873661,"Cognitive Trance, Hypnosis and Meditation in Oncology",https://clinicaltrials.gov/study/NCT04873661,RECRUITING,NO,"Cancer|Distress, Emotional|Pain|Fatigue|Sleep Disturbance|Cognitive Impairment",BEHAVIORAL: Hypnosis group intervention|BEHAVIORAL: Cognitive trance group intervention|BEHAVIORAL: Meditation group intervention,University of Liege,FNRS (Télévie)|Fondation contre le cancer|Bial Foundation|Centre Hospitalier Universitaire de Liege,ALL,"ADULT, OLDER_ADULT",160,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2021-01-01,2025-12-31,"University of Liège, Liège, 4000, Belgium"
NCT04328623,Interest of Hypnosis on Pain Management During a Guided Echo Infiltration of the Hand,https://clinicaltrials.gov/study/NCT04328623,COMPLETED,YES,Hand Injuries,PROCEDURE: Hypnosis|PROCEDURE: Infiltration,Centre Hospitalier Departemental Vendee,,ALL,"ADULT, OLDER_ADULT",80,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2020-10-08,2022-09-02,"CHD Vendée, La Roche-sur-Yon, France"
NCT05714995,Evaluation of the Therapeutic Approach of Aromatherapy by Olfaction of Essential Oils in Association With Hypnosis in the Management of Patients Followed for Cancer,https://clinicaltrials.gov/study/NCT05714995,RECRUITING,NO,Cancer,OTHER: hypnosis|OTHER: Hypnosis with aromatherapy,Centre Hospitalier Intercommunal Creteil,,ALL,"ADULT, OLDER_ADULT",66,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2024-04-10,2026-04,"Centre Hospitalier Intercommunal de Créteil, Créteil, 94000, France"
