NCT Number,Study Title,Study URL,Study Status,Study Results,Conditions,Interventions,Sponsor,Collaborators,Sex,Age,Enrollment,Funder Type,Study Type,Study Design,Start Date,Completion Date,Locations
NCT02664532,Miller Straight Blade vs Macintosh Blade,https://clinicaltrials.gov/study/NCT02664532,COMPLETED,YES,Intubation; Difficult,OTHER: Miller group|OTHER: Macintosh group,Tata Main Hospital,,ALL,"ADULT, OLDER_ADULT",150,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: ",2010-01,2010-12,
NCT05939310,Fluorescence Guided Surgery in Breast Cancer - The MARGIN-2 Study,https://clinicaltrials.gov/study/NCT05939310,RECRUITING,NO,Breast Cancer|Breast Cancer Invasive,PROCEDURE: Fluorescence guided detection of tumor positive margins.,University Medical Center Groningen,Martini Hospital Groningen,FEMALE,"ADULT, OLDER_ADULT",70,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: DIAGNOSTIC,2024-01-01,2024-12-30,"University Medical Center Groningen, Groningen, 9713GZ, Netherlands|Martini Ziekenhuis, Groningen, 9728NT, Netherlands"
NCT05172323,Pre-procedural 3DCT Versus Angiography Guided PCI for Ostial Right Coronary Artery Lesions,https://clinicaltrials.gov/study/NCT05172323,COMPLETED,NO,Coronary Artery Disease,DEVICE: 3DCT-scan|OTHER: Angiography guided PCI,Ziekenhuis Oost-Limburg,,ALL,"ADULT, OLDER_ADULT",30,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2022-01-13,2023-02-08,"Ziekenhuis Oost-Limburg, Genk, Limburg, 3600, Belgium"
NCT04028284,HoloLens: an Objective Alternative to the Operator's Memory,https://clinicaltrials.gov/study/NCT04028284,COMPLETED,YES,Virtual Reality|Anesthesia|Epidural,DEVICE: HoloLens-guided epidural|OTHER: US-guided epidural,Sunnybrook Health Sciences Centre,,ALL,"ADULT, OLDER_ADULT",84,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: DEVICE_FEASIBILITY,2019-01-18,2021-02-19,"Sunnybrook Health Sciences Centre, Toronto, Canada"
NCT04853290,Patient Experience in Peripheral Venipuncture With and Without Ultrasound,https://clinicaltrials.gov/study/NCT04853290,COMPLETED,NO,Peripheral Venous Catheterization|Ultrasonography|Pain,DEVICE: Ultrasound-guided peripheral venipuncture|DEVICE: Conventional peripheral venipuncture,Hospital de Clinicas de Porto Alegre,,ALL,"ADULT, OLDER_ADULT",64,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2021-09-23,2021-11-30,"Universidade Federal do Rio Grande do Sul - Post Graduated Program, Porto Alegre, Rio Grande Do Sul, 90035003, Brazil"
NCT03867708,Outcomes of Transcatheter ASD Closure Guided by 3D-TEE,https://clinicaltrials.gov/study/NCT03867708,WITHDRAWN,NO,ASD2(Secundum Atrial Septal Defect),RADIATION: ASD device closure,Assiut University,,ALL,"CHILD, ADULT, OLDER_ADULT",0,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2020-12,2022-03,
NCT06093802,Endoscopic Classification and DISE-Guided Surgery in Pediatric Obstructive Sleep-Disordered Breathing.,https://clinicaltrials.gov/study/NCT06093802,NOT_YET_RECRUITING,NO,Obstructive Sleep Apnea of Child,DIAGNOSTIC_TEST: Drug-induced Sleep Endoscopy findings (identified obstruction sites),Regional Hospital West Jutland,"University Hospital, Antwerp",ALL,CHILD,250,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: DIAGNOSTIC",2025-01-01,2029-07-01,"Regional Hospital Gødstrup, Herning, Region Of Central Jutland, 7400, Denmark"
NCT04683302,3D Guided Internal Jugular Vein Catheterization,https://clinicaltrials.gov/study/NCT04683302,COMPLETED,NO,Catheter Related Complication|Ultrasound; Complications,DEVICE: 3DUS biplanar catheterization|DEVICE: 2D US catheterization,Catharina Ziekenhuis Eindhoven,Eindhoven University of Technology,ALL,"ADULT, OLDER_ADULT",126,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION",2021-03-15,2021-09-15,"Catharina Ziekenhuis Eindhoven, Eindhoven, Noord-Brabant, 5623 EJ, Netherlands"
NCT05518071,FLUOPANC-trial - Fluorescence-guided Surgery of Pancreatic and Bileduct Tumors Using cRGD-ZW800-1,https://clinicaltrials.gov/study/NCT05518071,COMPLETED,NO,Pancreas Adenocarcinoma|Cholangiocarcinoma,DRUG: CRGD-ZW800-1|DEVICE: Intraoperative near-infrared fluorescence imaging,Leiden University Medical Center,,ALL,"ADULT, OLDER_ADULT",20,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2022-11-09,2024-05-23,"Leiden University Medical Center, Leiden, 2300RC, Netherlands"
NCT05500105,Remote Delivery of a Visuospatial Intervention to Reduce Traumatic Intrusive Memories After Paediatric Intensive Care,https://clinicaltrials.gov/study/NCT05500105,COMPLETED,NO,Intrusion Symptom,OTHER: Simple cognitive task intervention,"Queen's University, Belfast",,ALL,"ADULT, OLDER_ADULT",17,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2022-09-15,2023-06-09,"Queen's University Belfast, Belfast, BT7 1PT, United Kingdom"
NCT04268225,Ultrasound Guided Peripheral Intravenous Catheterization in the Pediatric Intensive Care Unit.,https://clinicaltrials.gov/study/NCT04268225,UNKNOWN,NO,Peripheral Venous Cannulation,PROCEDURE: US guided dynamic needle tip positioning peripheral intravenous cannulation|PROCEDURE: Traditional peripheral intravenous cannulation,Rabin Medical Center,,ALL,"CHILD, ADULT",90,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2020-03,2022-03,
NCT02501447,Feasibility of a Stress Reduction Intervention Study in Sickle Cell Disease,https://clinicaltrials.gov/study/NCT02501447,COMPLETED,NO,Sickle Cell Disease|Stress,BEHAVIORAL: Guided audio-visual relaxation,University of Illinois at Chicago,,ALL,"ADULT, OLDER_ADULT",28,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2013-11,2014-11,
NCT02925715,Comparative Evaluation of Ultrasound Guided Supraclavicular and Infraclavicular Subclavian Venous Catheterizations in Adult Patients Undergoing Major Surgeries,https://clinicaltrials.gov/study/NCT02925715,COMPLETED,NO,Compare Central Line Insertion of Subclavian Vein With Two Different Approaches Using Ultrasound,PROCEDURE: ultrasound guided central venous cannulation,"Post Graduate Institute of Medical Education and Research, Chandigarh",,ALL,"ADULT, OLDER_ADULT",96,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE",2015-09,2016-08,
NCT03577912,Efficacy of Transversus Abdominis Plane (TAP) Block Techniques: Surgeon vs Anesthesia - Ultrasound Guidance,https://clinicaltrials.gov/study/NCT03577912,COMPLETED,NO,Post Operative Analgesia|Non-inferiority Trial,PROCEDURE: TAP block administered by Surgery|PROCEDURE: TAP block administered by Anesthesia,Beth Israel Deaconess Medical Center,,ALL,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2015-08-17,2018-07-31,"Beth Israel Medical Center, Boston, Massachusetts, 02215, United States"
NCT05499065,Real-time Margin Assessment in Head and Neck Cancer,https://clinicaltrials.gov/study/NCT05499065,RECRUITING,NO,Head and Neck Cancer|Head and Neck Squamous Cell Carcinoma,PROCEDURE: Fluorescence guided detection of tumor positive margins|DRUG: Cetuximab-IRDye800,University Medical Center Groningen,,ALL,"ADULT, OLDER_ADULT",20,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2023-03-01,2025-01-10,"University Medical Center Groningen, Groningen, 9713 GZ, Netherlands"
NCT02718976,Shamrock - Ultrasound/MR Image Fusion Guided Lumbar Plexus Block,https://clinicaltrials.gov/study/NCT02718976,COMPLETED,NO,"Hip Fractures|Anesthesia, Local|Pain, Postoperative",PROCEDURE: Ultrasound/MR image fusion guided lumbar plexus block (Shamrock)|PROCEDURE: Ultrasound guided lumbar plexus block (Shamrock)|DRUG: Lidocaine-epinephrine added gadoterate meglumine,University of Aarhus,"Bendtsen, Thomas Fichtner, M.D, Ph.D.|AP Moeller Foundation|Aarhus University Hospital",ALL,"ADULT, OLDER_ADULT",22,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2016-03,2016-04,
NCT00966524,Learning and Retention of Tracheal Intubation by Medical Students: Comparison of Standard Intubation Teaching Against Video-guided Intubation Teaching.,https://clinicaltrials.gov/study/NCT00966524,COMPLETED,NO,Endotracheal Intubation,PROCEDURE: Endotracheal intubation,Centre hospitalier de l'Université de Montréal (CHUM),,ALL,"ADULT, OLDER_ADULT",18,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: HEALTH_SERVICES_RESEARCH,2010-01,2010-06,"Centre Hospitalier de l'Université de Montréal (Hôpital Notre-Dame), Montreal, Quebec, H2L 4M1, Canada"
NCT04055688,Novel Exoscope System for 5-ALA Fluorescence-Guided Surgery for Gliomas,https://clinicaltrials.gov/study/NCT04055688,COMPLETED,NO,Brain Tumor|Glioma,DEVICE: Orbeye surgical videomicroscope|DRUG: 5-Aminolevulinic Acid,H. Lee Moffitt Cancer Center and Research Institute,Olympus Corporation,ALL,"ADULT, OLDER_ADULT",20,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2019-08-15,2021-02-23,"H. Lee Moffitt Cancer and Research Institute, Tampa, Florida, 33612, United States"
NCT01775410,OptiCal COherence ToMography ABoard InformiNg AtherEctomy,https://clinicaltrials.gov/study/NCT01775410,TERMINATED,YES,Atherectomy in Diseased Lower Extremity Arteries,DEVICE: Wolverine System to perform atherectomy,"Avinger, Inc.",,ALL,"ADULT, OLDER_ADULT",4,INDUSTRY,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2013-02,2013-08-27,"Angiografia de Occidente, Cali, VAC, Colombia|Clinical Cardiovascular, Medellin, Colombia"
NCT02494336,Trans-incisional vs Laparoscopic Guided Rectus Sheath Block for Pediatric Single Incision Laparoscopic Cholecystectomy,https://clinicaltrials.gov/study/NCT02494336,COMPLETED,YES,"Pain, Postoperative",PROCEDURE: Trans-incisional rectus sheath block|PROCEDURE: Laparoscopic guided rectus sheath block|DRUG: Ropivacaine,Johns Hopkins All Children's Hospital,,ALL,"CHILD, ADULT",48,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE",2015-06,2019-10-31,"Johns Hopkins All Children's Hospital, Saint Petersburg, Florida, 33701, United States"
NCT00789607,Fiducial Localization and Individualized Radiotherapy -Prostate Cancer,https://clinicaltrials.gov/study/NCT00789607,COMPLETED,NO,Prostate Cancer,DEVICE: Transrectal APT Device or Transperineal Device will be used|DEVICE: TRUS probe,"University Health Network, Toronto","Princess Margaret Hospital, Canada",MALE,"ADULT, OLDER_ADULT",17,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2008-06,2023-05-12,"University Health Network, Toronto, Ontario, M5G 2M9, Canada"
NCT05209490,Ultrasound-guided Femoral Nerve Block Without Electrical Stimulation of Peripheral Nerves,https://clinicaltrials.gov/study/NCT05209490,COMPLETED,NO,Nerve Block|Efficiency|Femoral Nerve|Ultrasonography,PROCEDURE: Femoral nerve blockade under ultrasound control with a peripheral nerve stimulator|PROCEDURE: femoral nerve blockade under ultrasound control without a peripheral nerve stimulator,Mogilev Regional Clinical Hospital,,ALL,"ADULT, OLDER_ADULT",40,OTHER_GOV,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: OTHER,2022-02-01,2022-06-30,"Mogilev Regional Clinical Hospital, Mogilev, 212026, Belarus"
NCT02430467,Caregiver-Guided Pain Management Training in Palliative Care,https://clinicaltrials.gov/study/NCT02430467,COMPLETED,NO,Advanced Cancer,BEHAVIORAL: Caregiver-guided pain management training (CG-PMT)|BEHAVIORAL: Enhanced treatment-as-usual (TAU),Duke University,National Institute of Nursing Research (NINR)|Palliative Care Research Cooperative Group,ALL,"ADULT, OLDER_ADULT",452,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2015-07,2019-10-04,"Duke University Medical Center, Durham, North Carolina, 27705, United States"
NCT06322862,FLuorescence Guided Assessment of Mesenteric Ischemia in Emergency Surgery,https://clinicaltrials.gov/study/NCT06322862,RECRUITING,NO,"Bowel; Ischemic, Acute",OTHER: Indocyanine green,"Rigshospitalet, Denmark",,ALL,"ADULT, OLDER_ADULT",100,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: DIAGNOSTIC,2024-03-05,2027-02-01,"Department of Organ Surgery and Transplantation, Copenhagen, Hovedstaden, 2100, Denmark|Department of Surgery, Bispebjerg Hospital, Bispebjerg, Denmark|Department of Surgery, Herlev Hospital, Herlev, Denmark|Department of Surgery, Nordsjællands Hospital, Hillerød, Denmark|Department of Surgery, Hvidovre Hospital, Hvidovre, Denmark"
NCT02913625,Retroclavicular Approach vs Infraclavicular Approach for Plexic Bloc Anesthesia of the Upper Limb,https://clinicaltrials.gov/study/NCT02913625,COMPLETED,NO,Hand Injury,OTHER: Ultrasound guided retroclavicular block|OTHER: Ultrasound guided infraclavicular block,Université de Sherbrooke,,ALL,"ADULT, OLDER_ADULT",110,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE",2016-09,2017-06,"Centre Hospitalier Universitaire de Sherbrooke, Sherbrooke, Quebec, J1H 5N4, Canada|Centre Hospitalier de l'Université Laval [CHUL], Quebec, G1V 4G2, Canada"
NCT05899361,A Novel Imaging Protocol in Use to Identify Lymph Nodes and Organs of Interest,https://clinicaltrials.gov/study/NCT05899361,RECRUITING,NO,Urologic Cancer|Urologic Neoplasms|Bladder Cancer|Prostate Cancer|Testicular Cancer|Kidney Cancer|Urethral Cancer|Penile Cancer,DEVICE: Electromagnetic Guided Laparoscopy|DEVICE: Ultrasound,Dana-Farber Cancer Institute,Siemens Medical Solutions,ALL,"ADULT, OLDER_ADULT",10,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: DIAGNOSTIC,2023-08-30,2026-12-25,"Brigham and Women's Hospital, Boston, Massachusetts, 02115, United States"
NCT06345248,Laparoscopic-assisted Versus Ultrasonography-guided Transversus Abdominis Plane Block in Laparoscopic Sleeve Gastrectomy,https://clinicaltrials.gov/study/NCT06345248,ENROLLING_BY_INVITATION,NO,Transversus Abdominis Plane,PROCEDURE: US-TAP|PROCEDURE: LAPTAP,Cairo University,,ALL,"ADULT, OLDER_ADULT",74,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION",2024-04-01,2025-05-01,"Cairo university, Cairo, 11562, Egypt"
NCT01502930,Treatment of Nightmares Via the Internet,https://clinicaltrials.gov/study/NCT01502930,COMPLETED,NO,Nightmares,BEHAVIORAL: IRT|BEHAVIORAL: Stress Reduction,Karolinska Institutet,Region Stockholm,ALL,"ADULT, OLDER_ADULT",175,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2012-01,2014-04,"Internetpsykiatrienehten (Internet Psychiatry Unit), Psykiatri Sydväst, SLSO, Stockholm, Sweden"
NCT05485623,The Use of PulseNmore FC Device in Patients Undergoing IVF Treatment A Study to Evaluate the Safety and the Efficacy,https://clinicaltrials.gov/study/NCT05485623,RECRUITING,NO,Women Undergoing Fertility Treatments,DEVICE: PulseNmore FC,Rabin Medical Center,PulseNmore,FEMALE,ADULT,120,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2022-12-01,2025-12-30,"Rabin Medical Center, Petach Tikva, Israel"
NCT02522156,Looming Vulnerability and Smoking Cessation Attempts,https://clinicaltrials.gov/study/NCT02522156,COMPLETED,NO,Smoking Cessation,BEHAVIORAL: Looming Vulnerability Induction|BEHAVIORAL: Control,American University,,ALL,"ADULT, OLDER_ADULT",279,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2016-02,2019-12,"American University, Washington, District of Columbia, 20016-8062, United States"
NCT04164862,AccuVein AV400 Device Versus Ultrasound-guided Cannulation of the Great Saphenous Vein at the Ankle in Infants,https://clinicaltrials.gov/study/NCT04164862,UNKNOWN,NO,Intravenous Cannulation,DEVICE: AccuVein AV400 Device Versus Ultrasound-guided Cannulation,Alexandria University,,ALL,"CHILD, ADULT, OLDER_ADULT",100,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2019-09-01,2020-01,"Rehab A.Zayed, Alexandria, 000000, Egypt"
NCT02807597,Real-time Intraoperative Breast Cancer Visualization for Margin Assessment,https://clinicaltrials.gov/study/NCT02807597,RECRUITING,NO,Breast Cancer|Cancer of the Breast,DRUG: LS301|DEVICE: Cancer Vision Goggles and standard fluorescence imaging systems|PROCEDURE: Surgery,Samuel Achilefu,,ALL,"ADULT, OLDER_ADULT",97,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: SEQUENTIAL|Masking: NONE|Primary Purpose: DIAGNOSTIC,2020-02-18,2026-01-31,"UT Southwestern Medical Center, Dallas, Texas, 75390, United States"
NCT03913806,FLuoresence Image Guided Surgery With A VEGF-targeted Tracer in Soft-tissue Sarcomas in Humans Approach With Bevacizumab-IRDye 800CW,https://clinicaltrials.gov/study/NCT03913806,COMPLETED,NO,Soft Tissue Sarcoma,DRUG: Bevacizumab-IRDye800CW,University Medical Center Groningen,,ALL,"ADULT, OLDER_ADULT",16,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: DIAGNOSTIC,2018-05-01,2020-01-01,"University Medical Center Groningen, Groningen, 9713 GZ, Netherlands"
NCT04444999,Carbon Dioxide Guided Angiography in Endovascular Abdominal Aortic Aneurysm Repair,https://clinicaltrials.gov/study/NCT04444999,UNKNOWN,NO,Abdominal Aortic Aneurysm,PROCEDURE: Carbon Dioxide Angiography,Mansoura University,,ALL,"CHILD, ADULT, OLDER_ADULT",50,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2019-11-01,2023-01-01,"Mansoura, Mansoura, Mansoura University, 35111, Egypt"
NCT04774458,Prospective Observation of the Fluoroscopy-guided Cervical Epidural Approach Using the Contralateral Oblique View,https://clinicaltrials.gov/study/NCT04774458,COMPLETED,NO,Cervical Intervertebral Disc Disease|Cervical Spinal Stenosis|Cervical Radicular Pain|Herpes Zoster|Postherpetic Neuralgia,PROCEDURE: Fluoroscopic-guided cervical epidural access,Asan Medical Center,,ALL,"ADULT, OLDER_ADULT",439,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2021-03-04,2022-08-31,"Asan medical center, Seoul, 05505, Korea, Republic of"
NCT00057733,Stress Management Training in Patients Undergoing Radiation Therapy for Cancer,https://clinicaltrials.gov/study/NCT00057733,COMPLETED,NO,"Anxiety Disorder|Depression|Unspecified Adult Solid Tumor, Protocol Specific",PROCEDURE: psychosocial assessment and care|PROCEDURE: quality-of-life assessment,University of South Florida,National Cancer Institute (NCI),ALL,"ADULT, OLDER_ADULT",,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: |Masking: |Primary Purpose: ",2003-02,2006-06,"CCOP - Western Regional, Arizona, Phoenix, Arizona, 85006-2726, United States|CCOP - Bay Area Tumor Institute, Oakland, California, 94609-3305, United States|Howard University Cancer Center at Howard University Hospital, Washington, District of Columbia, 20060, United States|MBCCOP - Howard University Cancer Center, Washington, District of Columbia, 20060, United States|Comprehensive Cancer Care Center at Bethesda Memorial Hospital, Boynton Beach, Florida, 33435, United States|H. Lee Moffitt Cancer Center and Research Institute at University of South Florida, Tampa, Florida, 33612-9497, United States|Cancer Care and Research Pavilion at St. Joseph's/Candler, Savannah, Georgia, 31405, United States|CCOP - Cancer Research for the Ozarks, Springfield, Missouri, 65807, United States|MBCCOP-Our Lady of Mercy Cancer Center, Bronx, New York, 10466, United States|CCOP - Columbus, Columbus, Ohio, 43206, United States|CCOP - Scott and White Hospital, Temple, Texas, 76508, United States|CCOP - Northwest, Tacoma, Washington, 98405-0986, United States"
NCT00896688,Ultrasound Guided Diagnostic Cervical Medial Branch Block,https://clinicaltrials.gov/study/NCT00896688,WITHDRAWN,NO,Facet Joint Pain|Neck Pain,PROCEDURE: cervical medial branch blocks using the Quincke spinal needle,Hamilton Health Sciences Corporation,McMaster University,ALL,"ADULT, OLDER_ADULT",0,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2017-01,2017-12,"Hamilton Health Sciences, Hamilton, Ontario, L8N 3Z5, Canada"
NCT06252727,Fluorescent Aided Resection and Evaluation of Soft Tissue Sarcomas (FLARES),https://clinicaltrials.gov/study/NCT06252727,WITHDRAWN,NO,Soft Tissue Sarcoma|Soft Tissue Sarcoma Adult,DRUG: Aminolevulinic Acid,"University of California, Davis",National Cancer Institute (NCI),ALL,"ADULT, OLDER_ADULT",0,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2024-07,2026-05,"University of California Davis Comprehensive Cancer Center, Sacramento, California, 95827, United States"
NCT00956904,Ultrasound-Guided Navigation in Robot-Assisted Laparoscopic Radical Prostatectomy,https://clinicaltrials.gov/study/NCT00956904,TERMINATED,NO,Prostate Cancer,DEVICE: 3-D TRUS navigation software during T-RALP,Johns Hopkins University,,MALE,"ADULT, OLDER_ADULT",50,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2009-08,2013-06,"Johns Hopkins Hospital, Baltimore, Maryland, 21287, United States"
NCT02126540,"Trial of Pantheris System, an Atherectomy Device That Provides Imaging While Removing Plaque in Lower Extremity Arteries",https://clinicaltrials.gov/study/NCT02126540,WITHDRAWN,NO,Peripheral Arterial Disease,DEVICE: Pantheris Atherectomy System,"Avinger, Inc.",,ALL,"ADULT, OLDER_ADULT",0,INDUSTRY,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2015-09,2016-07,"Auckland City Hospital, Auckland, 1023, New Zealand"
NCT05514626,Three-dimensional (3D) Holographic Display for Ultrasound-Guided Structural Heart Disease Procedures,https://clinicaltrials.gov/study/NCT05514626,UNKNOWN,NO,Structural Cardiac Defects,DEVICE: 3D Holographic Display,RealView Imaging,,ALL,"ADULT, OLDER_ADULT",50,INDUSTRY,OBSERVATIONAL,Observational Model: |Time Perspective: p,2022-03-24,2023-06-30,"New York Presbyterian, New York, New York, 10032, United States"
NCT04323449,Evaluation of Vision-Guided Shared Control for Assistive Robotics Manipulators,https://clinicaltrials.gov/study/NCT04323449,COMPLETED,NO,Spinal Cord Injury/Disorder,DEVICE: Compare two control methods for a wheelchair-mounted robotic manipulator,VA Office of Research and Development,,ALL,"ADULT, OLDER_ADULT",19,FED,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: NONE|Primary Purpose: OTHER,2022-04-13,2024-06-30,"VA Pittsburgh Healthcare System University Drive Division, Pittsburgh, PA, Pittsburgh, Pennsylvania, 15240, United States"
NCT02538679,A Comparison of Ultrasound Guided Transversus Abdominis Plane Nerve Block Techniques,https://clinicaltrials.gov/study/NCT02538679,COMPLETED,YES,Crohn's Disease|Inflammatory Bowel Disease|Postoperative Pain,OTHER: Placebo|DRUG: US TAP Bupivacaine/Epinephrine|DRUG: Lap TAP Bupivacaine/Epinephrine,Cedars-Sinai Medical Center,,ALL,"ADULT, OLDER_ADULT",127,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2015-08-07,2017-04-30,
NCT03604809,Guided Occupational Therapist Cognitive Interventions in Critically Ill Patients,https://clinicaltrials.gov/study/NCT03604809,COMPLETED,NO,Delirium,OTHER: OT Guided Cognitive Interventions,"Alberta Health Services, Calgary",,ALL,"ADULT, OLDER_ADULT",70,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2019-06-15,2020-11-30,"South Health Campus Intensive Care Unit, Calgary, Alberta, T3M1M4, Canada"
NCT05453331,Asleep MRI-guided Versus Awake Microelectrode Recording Guided Deep Brain Stimulation in Parkinson's Disease: A Comparative Effectiveness Trial,https://clinicaltrials.gov/study/NCT05453331,NOT_YET_RECRUITING,NO,Parkinson Disease,PROCEDURE: bilateral STN deep brain stimulation,Radboud University Medical Center,Maastricht University Medical Center|HagaZiekenhuis,ALL,"ADULT, OLDER_ADULT",158,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2022-10,2025-05,
