NCT Number,Study Title,Study URL,Study Status,Study Results,Conditions,Interventions,Sponsor,Collaborators,Sex,Age,Enrollment,Funder Type,Study Type,Study Design,Start Date,Completion Date,Locations
NCT02979574,PEACE: Comparing Chronic Pain Treatment Options,https://clinicaltrials.gov/study/NCT02979574,ACTIVE_NOT_RECRUITING,NO,Chronic Pain|Musculoskeletal Pain|Fibromyalgia|Pain Management,PROCEDURE: Electro-Acupuncture (EA)|PROCEDURE: Battle Field Acupuncture (BFA)|DEVICE: Wait List Control (WLC),Memorial Sloan Kettering Cancer Center,,ALL,"ADULT, OLDER_ADULT",360,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2016-11,2025-11,"Memorial Sloan Kettering Basking Ridge, Basking Ridge, New Jersey, 07920, United States|Memorial Sloan Kettering Monmouth, Middletown, New Jersey, 07748, United States|Memorial Sloan Kettering Bergen, Montvale, New Jersey, 07645, United States|Memorial Sloan Kettering Commack, Commack, New York, 11725, United States|Memorial Sloan Kettering Westchester, Harrison, New York, 10604, United States|Memorial Sloan Kettering Cancer Center, New York, New York, 10065, United States|Memorial Sloan Kettering Rockville Centre, Rockville Centre, New York, 11570, United States"
NCT02548637,Effects of Acupuncture on Aromatase Inhibitor-Induced Joint Pain,https://clinicaltrials.gov/study/NCT02548637,COMPLETED,NO,Breast Cancer,PROCEDURE: Acupuncture Therapy,Saint John's Cancer Institute,,FEMALE,"ADULT, OLDER_ADULT",20,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2015-06,2017-06,"John Wayne Cancer Institute, Santa Monica, California, 90404, United States"
NCT00334165,Auricular Acupuncture for Analgesia During Total Hip Arthroplasty,https://clinicaltrials.gov/study/NCT00334165,COMPLETED,NO,Acute Pain|Total Hip Arthroplasty,PROCEDURE: Auricular acupuncture (procedure),University Medicine Greifswald,Humboldt-Universität zu Berlin,ALL,"ADULT, OLDER_ADULT",360,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE|Primary Purpose: TREATMENT,2005-06,2008-06,"University of Berlin, Campus Charite, Berlin, 10117, Germany|Ernst Moritz Arndt University, Greifswald, 17475, Germany"
NCT05924308,Acupuncture Therapy for Post-stroke Mild Cognitive Impairment: a Randomized Controlled Trial,https://clinicaltrials.gov/study/NCT05924308,RECRUITING,NO,Post-stroke Mild Cognitive Impairment,OTHER: electroacupuncture|OTHER: sham acupuncture,Shanghai University of Traditional Chinese Medicine,,ALL,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2022-09-01,2025-05-31,"Longhua Hospital, Shanghai university of TCM, Shanghai, Shanghai, 200031, China"
NCT05310214,Effect of Acupuncture and Laser Acupuncture in the Treatment of People With Chronic Nonspecific Low Back Pain.,https://clinicaltrials.gov/study/NCT05310214,UNKNOWN,NO,Low Back Pain,OTHER: Acupuncture|OTHER: Laser acupuncture,University of Nove de Julho,,ALL,"ADULT, OLDER_ADULT",44,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2022-04-01,2022-09-30,
NCT05078944,Progress of Mild Alzheimer's Disease in Participants on Acupuncture Versus Sham Acupuncture,https://clinicaltrials.gov/study/NCT05078944,RECRUITING,NO,Alzheimer Disease 1,DEVICE: Active acupuncture|DEVICE: Sham acupuncture|DRUG: Donepezil Hydrochloride,"Shanghai Institute of Acupuncture, Moxibustion and Meridian",,ALL,"ADULT, OLDER_ADULT",240,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2022-06-30,2025-12,"Shanghai Institute of Acupuncture, Moxibustion and Meridian Organization, Shanghai, 200030, China"
NCT02869646,Acupuncture for PTSD,https://clinicaltrials.gov/study/NCT02869646,COMPLETED,YES,Posttraumatic Stress Disorder,PROCEDURE: Procedure: Acupuncture|PROCEDURE: Procedure: Sham acupuncture,VA Office of Research and Development,"Analydata, Inc.",ALL,ADULT,92,FED,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2018-04-05,2022-12-30,"VA Long Beach Healthcare System, Long Beach, CA, Long Beach, California, 90822, United States"
NCT05351918,Comparison of Two Different Migraine Acupuncture Treatment,https://clinicaltrials.gov/study/NCT05351918,COMPLETED,NO,Migraine,OTHER: acupuncture,University Medical Centre Ljubljana,,ALL,"ADULT, OLDER_ADULT",48,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2022-02-01,2022-04-15,"UMC Ljubljana, Ljubljana, 1000, Slovenia"
NCT02098928,Comparison Between Hand-acupuncture and Electro-acupuncture Stimulation in the Treatment of Menopause,https://clinicaltrials.gov/study/NCT02098928,COMPLETED,NO,Menopause|Puncture Site Reaction,BEHAVIORAL: Hand-acupuncture|DEVICE: Electrico-acupuncture,The First Affiliated Hospital of Hunan University of Traditional Chinese Medicine,The Affiliated Hospital of the Chinese Academy of Military Medical Sciences,FEMALE,ADULT,242,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE,2014-04,2015-09,"The first affiliate hospital of Hunan university of chinese traditional medicine, Changsha, Hunan, 410007, China"
NCT01579786,Treatment of Post Operative Pain in Thyroid Surgery Patients: Perspective Study Acupuncture Versus Drugs,https://clinicaltrials.gov/study/NCT01579786,UNKNOWN,NO,Post Operative Pain,PROCEDURE: Acetaminophen and acupuncture,University of Padova,,ALL,"ADULT, OLDER_ADULT",121,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (CARE_PROVIDER, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2011-05,2014-02,"Endocrine Unit, Padova Universitary Hospital, Padova, 35128, Italy"
NCT05753137,Acupuncture as Adjuvant Therapy for Glaucoma - Protocol for a Randomized Controlled Trial,https://clinicaltrials.gov/study/NCT05753137,RECRUITING,NO,Glaucoma|Acupuncture|Intraocular Pressure,OTHER: Acupuncture|OTHER: Acupuncture placebo,China Medical University Hospital,,ALL,"ADULT, OLDER_ADULT",50,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE",2023-06-28,2025-06-27,"China Medical University Hospital, Taichung, Taiwan"
NCT03830697,A Trial Study on Acupuncture Treatment of Poor Ovarian Response,https://clinicaltrials.gov/study/NCT03830697,UNKNOWN,NO,Poor Ovarian Response,OTHER: Acupuncture intervention,Shaanxi Hospital of Traditional Chinese Medicine,"Northwest Women's and Children's Hospital, Xi'an, Shaanxi",FEMALE,ADULT,140,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2018-01-01,2021-12-31,"Shaanxi Hospital of Traditional Chinese Medicine, Xi'an, Shaanxi, 710003, China"
NCT00882271,Fibromyalgia Acupuncture Study,https://clinicaltrials.gov/study/NCT00882271,COMPLETED,NO,Fibromyalgia,OTHER: Acupuncture,Southern California University of Health Sciences,,ALL,"ADULT, OLDER_ADULT",50,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2008-01,2011-11,
NCT06769061,The Use of Acupuncture to Reduce Chemotherapy Induced Peripheral Neuropathy in Gynaecological Cancer Patients,https://clinicaltrials.gov/study/NCT06769061,NOT_YET_RECRUITING,NO,"Gynaecological, Urological or Rectal Cancer|Chemotherapy-Induced Peripheral Neuropathy|Acupuncture",PROCEDURE: Acupuncture|DEVICE: sham acupuncture,Karen Kar Loen CHAN,,FEMALE,"ADULT, OLDER_ADULT",75,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2025-01,2027-12,"Department of Obstetrics and Gynaecology, Hong Kong, Hong Kong"
NCT06344819,An Acupuncture Study for People At High Risk for Sepsis,https://clinicaltrials.gov/study/NCT06344819,RECRUITING,NO,Sepsis,PROCEDURE: Acupuncture|OTHER: Sham Acupuncture,Memorial Sloan Kettering Cancer Center,,ALL,"ADULT, OLDER_ADULT",78,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2024-03-20,2028-03-20,"Memorial Sloan Kettering Cancer Center, New York, New York, 10065, United States"
NCT00786214,Treatment of Functional Dyspepsia With Acupuncture,https://clinicaltrials.gov/study/NCT00786214,COMPLETED,NO,Functional Dyspepsia,OTHER: Acupuncture|OTHER: Sham acupuncture,"National University Hospital, Singapore",,ALL,"ADULT, OLDER_ADULT",42,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2007-02,2009-12,"National University Hospital, Singapore, 119074, Singapore"
NCT04127708,Tinnitus and Acupuncture,https://clinicaltrials.gov/study/NCT04127708,COMPLETED,NO,"Tinnitus, Subjective",BIOLOGICAL: acupuncture,Aksaray University Training and Research Hospital,World Health Organization,ALL,ADULT,105,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2018-11-01,2019-06-18,"Ihsan Kuzucu, Ankara, 06100, Turkey"
NCT01116453,Randomized Controlled Trial of Acupuncture for Dysmenorrhea,https://clinicaltrials.gov/study/NCT01116453,COMPLETED,NO,Dysmenorrhea,PROCEDURE: acupuncture|PROCEDURE: usual care,National Taiwan University Hospital,,FEMALE,"CHILD, ADULT, OLDER_ADULT",22,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2010-05,2012-11,"National Taiwan University Hospital Yun-Lin Branch, Yun-Lin, 640, Taiwan"
NCT02959346,Acupuncture in Postoperative Pain Control for Minimal Invasive Thoracoscopic Surgery Patients,https://clinicaltrials.gov/study/NCT02959346,UNKNOWN,NO,Acupuncture|Pain Control|Randomized Controlled Trial|Thoracic Surgery,PROCEDURE: Sham Acupuncture|PROCEDURE: Acupuncture,China Medical University Hospital,,ALL,"ADULT, OLDER_ADULT",100,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2016-12,2017-10,"Division of thoracic surgery, China medical university hospital, Taichung, 404, Taiwan"
NCT05635669,Optimized Acupuncture Treatment for Female Stress Urinary Incontinence,https://clinicaltrials.gov/study/NCT05635669,RECRUITING,NO,Stress Urinary Incontinence,DEVICE: Sacral acupoints acupuncture|DEVICE: Abdominal acupoints acupuncture|DEVICE: Alternating acupoints acupuncture,Shanghai University of Traditional Chinese Medicine,Longhua Hospital,FEMALE,"ADULT, OLDER_ADULT",360,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2023-01-04,2025-11,"Longhua Hospital Shanghai University of Traditional Chinese Medicine, Shanghai, China"
NCT05949307,The Efficacy of Acupuncture and Laser Acupuncture in Treating Chemotherapy or Target Therapy-induced Hand-foot Syndrome,https://clinicaltrials.gov/study/NCT05949307,NOT_YET_RECRUITING,NO,Hand-Foot Syndrome,DEVICE: acupuncture|DEVICE: laser acupuncture|DEVICE: Sham-laser acupuncture,China Medical University Hospital,,ALL,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2023-08-01,2024-03-29,
NCT04383080,The Effect and Safety of Low-level Laser Therapy in Acute Decompensated Heart Failure Patients.,https://clinicaltrials.gov/study/NCT04383080,COMPLETED,NO,Heart Failure|Acupuncture,PROCEDURE: Acupuncture|DEVICE: Low-level laser therapy,National Yang Ming Chiao Tung University Hospital,,ALL,"ADULT, OLDER_ADULT",17,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2020-07-01,2022-12-17,"National Yang Ming University Hospital, Ilan, 26042, Taiwan"
NCT01891097,Combined Electroacupuncture and Auricular Acupuncture for Persistent Insomnia,https://clinicaltrials.gov/study/NCT01891097,COMPLETED,NO,Insomnia,PROCEDURE: Acupuncture plus auricular acupuncture|PROCEDURE: Acupuncture,The University of Hong Kong,Hong Kong Baptist University,ALL,"ADULT, OLDER_ADULT",224,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2012-07,2015-05,"Queen Mary Hospital, Hong Kong, Hong Kong"
NCT04211129,Effect of Acupuncture on Patients With Crohn's Disease in Remission,https://clinicaltrials.gov/study/NCT04211129,RECRUITING,NO,Crohn Disease|Inflammatory Bowel Diseases,OTHER: acupuncture|OTHER: Sham acupuncture,"Shanghai Institute of Acupuncture, Moxibustion and Meridian",Fudan University|Ruijin Hospital|Shanghai Mental Health Center|Indiana University School of Medicine,ALL,"CHILD, ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2019-07-01,2024-12-31,"Shanghai Research Institute of Acupuncture and Meridian, Shanghai, 200030, China|Yueyang Hospital of Integrated Traditional Chinese and Western medicine, Shanghai university of traditional Chinese medicine, Shanghai, 200437, China"
NCT05743218,Clinical Efficacy of Acupuncture on the Liver Meridian in Women With Diminished Ovarian Reserve,https://clinicaltrials.gov/study/NCT05743218,UNKNOWN,NO,Ovarian Reserve|Acupuncture Therapy|Meridian,OTHER: electropuncture,The First Affiliated Hospital of Hunan University of Traditional Chinese Medicine,,FEMALE,ADULT,198,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2023-01-25,2023-12-31,"The First Affiliated Hospital of Hunan University of Chinese Medicine, Changsha, Hunan, 410001, China"
NCT03881748,Clinical Trial of Acupuncture for Chemotherapy-Induced Peripheral Neuropathy,https://clinicaltrials.gov/study/NCT03881748,WITHDRAWN,NO,Peripheral Neuropathy,OTHER: Manual acupuncture|OTHER: Electro-acupuncture,Case Comprehensive Cancer Center,,ALL,"ADULT, OLDER_ADULT",0,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (CARE_PROVIDER)|Primary Purpose: SUPPORTIVE_CARE,2021-10,2021-12,"University Hospitals Seidman Cancer Center, Case Comprehensive Cancer Center, Cleveland, Ohio, 44106, United States"
NCT04052945,"Efficacy, Safety and Underlying Mechanisms of Sphenopalatine Ganglion Acupuncture for Seasonal Allergic Rhinitis",https://clinicaltrials.gov/study/NCT04052945,UNKNOWN,NO,Seasonal Allergic Rhinitis,PROCEDURE: SPA acupuncture|PROCEDURE: sham acupuncture,Beijing Tongren Hospital,,ALL,ADULT,70,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2020-03-25,2022-12-31,"Hongfei Lou, Beijing, Beijing, 100730, China"
NCT06639399,Effect of Different Acupuncture Schemes for Postoperative Urinary Retention in Cervical Cancer Patients,https://clinicaltrials.gov/study/NCT06639399,NOT_YET_RECRUITING,NO,Postoperative Urinary Retention (POUR),OTHER: Acupuncture|OTHER: Acupuncture,Lu Chao,,FEMALE,"ADULT, OLDER_ADULT",73,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2024-12-01,2025-10-31,
NCT01369238,East-West Collaborative Medicine Using Bee-Venom Acupuncture on Whiplash-Associated Disorders,https://clinicaltrials.gov/study/NCT01369238,UNKNOWN,NO,Whiplash Injuries,DEVICE: Bee Venom Acupuncture Therapy|DRUG: zaltoprofen,Korean Pharmacoacupuncture Institute,,ALL,ADULT,90,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2011-06,2012-03,
NCT02840916,Laser Acupuncture for Postpartum Weight Retention,https://clinicaltrials.gov/study/NCT02840916,COMPLETED,YES,Postpartum Weight Retention,PROCEDURE: laser acupuncture|PROCEDURE: sham laser acupuncture,Chang Gung Memorial Hospital,,FEMALE,ADULT,66,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2014-01,2015-12,"Kaohsiung Chang Gung Memorial Hospital, Kaohsiung, 833, Taiwan"
NCT01811862,Acupuncture for Symptom Control in Hematopoietic Stem Cell Transplantation Patients,https://clinicaltrials.gov/study/NCT01811862,COMPLETED,NO,Multiple Myeloma,PROCEDURE: Acupuncture|PROCEDURE: Sham acupuncture,Memorial Sloan Kettering Cancer Center,,ALL,"ADULT, OLDER_ADULT",63,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2013-03,2021-12-10,"Memorial Sloan Kettering Cancer Center, New York, New York, 10065, United States"
NCT05863793,Clinical Study of Acupuncture in the Treatment of Diabetic Peripheral Neuropathy,https://clinicaltrials.gov/study/NCT05863793,RECRUITING,NO,Diabetic Peripheral Neuropathy,OTHER: Acupuncture|OTHER: Sham Acupuncture,Shanghai University of Traditional Chinese Medicine,,ALL,"ADULT, OLDER_ADULT",118,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2021-09-01,2025-01,"LongHua Hospital Shanghai University of Traditional Chinese Medicine, Shanghai, Shanghai, 200032, China"
NCT04982315,Acupuncture for Chronic Low Back Pain in Older Adults,https://clinicaltrials.gov/study/NCT04982315,COMPLETED,NO,Chronic Low-back Pain,PROCEDURE: Standard Acupuncture|PROCEDURE: Enhanced Acupuncture,Kaiser Permanente,National Center for Complementary and Integrative Health (NCCIH),ALL,OLDER_ADULT,807,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2021-08-12,2024-05-20,"Kaiser Permanente Division of Research, Oakland, California, 94612, United States|Sutter Health, Walnut Creek, California, 94596, United States|Institute for Family Health, New York, New York, 10035, United States|Kaiser Permanente Washington Health Research Institute, Seattle, Washington, 98103, United States"
NCT02583334,Acupuncture for Fibromyalgia,https://clinicaltrials.gov/study/NCT02583334,UNKNOWN,NO,Fibromyalgia,DEVICE: Verum acupuncture (30# acupuncture needle)|DEVICE: Sham acupuncture,China Medical University Hospital,,ALL,"ADULT, OLDER_ADULT",158,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2015-01,2016-04,"China Medical University Hospital, Taichung, 404, Taiwan|China Medical University Hospital-Taipei branch, Taipei, 114, Taiwan"
NCT06364722,Effect of Acupuncture on the Microbiota-gut-brain Axis in Crohn's Disease,https://clinicaltrials.gov/study/NCT06364722,COMPLETED,NO,Crohn Disease,OTHER: Acupuncture treatment|OTHER: Sham acupuncture,"Shanghai Institute of Acupuncture, Moxibustion and Meridian",Fudan University,ALL,"CHILD, ADULT, OLDER_ADULT",64,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2015-05-01,2024-03-28,
NCT03492892,Use of Metabolomics to Differentiate the Antihypertensive Effect of Acupuncture From Sham Acupuncture in Hypertensives,https://clinicaltrials.gov/study/NCT03492892,COMPLETED,NO,"Hypertension,Essential",DEVICE: Acupuncture|DEVICE: Sham Acupuncture,The University of Hong Kong,Chengdu University of Traditional Chinese Medicine,ALL,"ADULT, OLDER_ADULT",10,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: BASIC_SCIENCE,2012-01-01,2016-12-31,
NCT05930262,Acupuncture Therapy Combined With Breathing Training for Patients With Stroke Complicated,https://clinicaltrials.gov/study/NCT05930262,COMPLETED,NO,Stroke|Lung Diseases,DEVICE: TCM acupuncture therapy|DRUG: Conventional drug therapy|BEHAVIORAL: Rehabilitation therapy|BEHAVIORAL: Breathing training,The Second Hospital of Hebei Medical University,,ALL,"ADULT, OLDER_ADULT",72,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: SUPPORTIVE_CARE,2020-05-01,2023-06-01,"Acupuncture Therapy Combined with Breathing Training for Patients with Stroke Complicated with Pulmonary Infection: A Clinical Study, Shijiazhuang, Hebei, 050000, China"
NCT03299439,Acupuncture Treatment for Knee Osteoarthritis With Sensitive Acupoints and Tender Points,https://clinicaltrials.gov/study/NCT03299439,COMPLETED,NO,Acupuncture|Knee Osteoarthritis|Sensitive Acupoints|Tender Points,OTHER: acupuncture,West China Hospital,,ALL,"ADULT, OLDER_ADULT",666,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2017-10-25,2020-11-20,"the Third Affiliated Hospital of Henan University of Traditional Chinese Medicine, Zhengzhou, Henan, 450003, China|Wuhan Integrated Traditional Chinese Medicine and Western Medicine Hospital, Wuhan, Hubei, 430022, China|Department of Integrated Traditional Chinese and Western Medicine, West China Hospital, Sichuan University, Chengdu, Sichuan, 610041, China|the Affiliated Hospital of Chengdu University of Traditional Chinese Medicine, Chengdu, Sichuan, 610075, China"
NCT03516799,Acupuncture Intervention for AYA With Cancer,https://clinicaltrials.gov/study/NCT03516799,COMPLETED,NO,Palliative Care,OTHER: Acupuncture,Children's Hospital of Philadelphia,,ALL,"CHILD, ADULT",55,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2018-08-13,2019-11-08,"Children's Hospital of Philadelphia, Philadelphia, Pennsylvania, 19104, United States"
NCT03274713,Efficacy of Electro-acupuncture Versus Manual Acupuncture on Knee Osteoarthritis,https://clinicaltrials.gov/study/NCT03274713,UNKNOWN,NO,Osteoarthritis Of Knee,DEVICE: Electro-acupuncture|DEVICE: Manual acupuncture,zhouping,Beijing Friendship Hospital|Beijing Jishuitan Hospital,ALL,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2017-09,2018-02-28,"Beijing Hostipal of Traditional Chinese Medicine affiliated to Capital medical University, Beijing, Beijing, 100000, China"
NCT03444896,The Efficacy and Mechanism of Acupuncture Treatment in Patients With Subjective Cognitive Decline,https://clinicaltrials.gov/study/NCT03444896,UNKNOWN,NO,Subjective Cognitive Decline|Subjective Cognitive Complaint,DEVICE: Acupuncture group|DEVICE: Sham acupuncture group,Beijing Hospital of Traditional Chinese Medicine,,ALL,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2018-04-25,2020-03,"School of Acupuncture-Moxibustion and Tuina, Beijing University of Chinese Medicine, Beijing, Beijing, 100029, China"
NCT06713980,Study on the Effects of Acupuncture in Patients with Cyclic Mastalgia,https://clinicaltrials.gov/study/NCT06713980,NOT_YET_RECRUITING,NO,Breast Pain,OTHER: sham acupuncture|OTHER: acupuncture,Chuan Yu,,FEMALE,ADULT,66,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2024-12-01,2025-07-31,
NCT00090389,Acupuncture for Women's Health Conditions,https://clinicaltrials.gov/study/NCT00090389,COMPLETED,NO,Ovarian Neoplasms|Endometriosis|Pelvic Pain|Uterine Neoplasms,PROCEDURE: Chinese Acupuncture,National Center for Complementary and Integrative Health (NCCIH),,FEMALE,"ADULT, OLDER_ADULT",50,NIH,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE|Primary Purpose: TREATMENT,2005-01,2007-05,"Dana Farber Cancer Institute, Boston, Massachusetts, 02115, United States"
NCT05510700,Efficacy of Acupuncture Treatment for Breast Cancer-associated Insomnia,https://clinicaltrials.gov/study/NCT05510700,RECRUITING,NO,Breast Neoplasms|Insomnia,DEVICE: Acupuncture|DEVICE: Sham acupuncture,Shanghai University of Traditional Chinese Medicine,Longhua Hospital,FEMALE,"ADULT, OLDER_ADULT",264,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2022-10-20,2025-06,"Longhua Hospital Shanghai University of Traditional Chinese Medicine, Shanghai, Shanghai, 200032, China"
NCT05943808,Teaching Acupuncture Points With Recorded VR Courses Versus Traditional Text,https://clinicaltrials.gov/study/NCT05943808,RECRUITING,NO,Acupuncture Learning,OTHER: Book reading|OTHER: VR pre-recorded video watching,China Medical University Hospital,,ALL,"CHILD, ADULT, OLDER_ADULT",200,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2022-11-01,2024-06-30,"China Medical University Hospital, Taichung, North District, 404, Taiwan"
