NCT Number,Study Title,Study URL,Study Status,Study Results,Conditions,Interventions,Sponsor,Collaborators,Sex,Age,Enrollment,Funder Type,Study Type,Study Design,Start Date,Completion Date,Locations
NCT05369143,The Effects of Chiropractic Care and Children With Subclinical Spinal Pain,https://clinicaltrials.gov/study/NCT05369143,COMPLETED,NO,Subclinical Spinal Pain,OTHER: Chiropractic care|OTHER: Control Group,Riphah International University,,ALL,"CHILD, ADULT",107,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2022-05-30,2022-12-01,"Mera Ghar Orphan House, Rawalpindi, Pakistan"
NCT06229834,Chiropractic Care for Episodic Migraine,https://clinicaltrials.gov/study/NCT06229834,NOT_YET_RECRUITING,NO,Episodic Migraine,PROCEDURE: Chiropractic Care|BEHAVIORAL: Headache Health Education,Brigham and Women's Hospital,Palmer College of Chiropractic|Yale University|VA Connecticut Healthcare System|National Center for Complementary and Integrative Health (NCCIH),ALL,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: OTHER",2024-06-01,2027-04-30,
NCT05369156,The Effects of Chiropractic Care in Adults With Subclinical Spinal Pain,https://clinicaltrials.gov/study/NCT05369156,COMPLETED,NO,Subclinical Spinal Pain,OTHER: Chiropractic Care|OTHER: Control Group,Riphah International University,,ALL,ADULT,120,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2022-05-15,2022-12-01,"Railway General Hospital, Rawalpindi, Pakistan"
NCT06632535,Group Medical Visits and Chiropractic Care for Older Adults with Chronic Spine Pain,https://clinicaltrials.gov/study/NCT06632535,NOT_YET_RECRUITING,NO,Chronic Pain|Musculoskeletal Pain,OTHER: Chiropractic care|OTHER: Group medical visits,Brigham and Women's Hospital,,ALL,OLDER_ADULT,10,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2025-01-06,2025-05-05,
NCT03435159,Effects of Spinal Manipulation on Vertebrobasilar and Internal Carotis Arteries in Healthy Population,https://clinicaltrials.gov/study/NCT03435159,COMPLETED,NO,"Vertebral Artery Dissection, Traumatic|Neck Pain",DIAGNOSTIC_TEST: Doppler Ultrasonography|PROCEDURE: Manual Chiropractic Spinal Manipulation|DEVICE: Instrumental Chiropractic Spinal Manipulation,Bahçeşehir University,,ALL,ADULT,30,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: SCREENING,2017-02-17,2017-04-28,"Maslak Acıbadem Hospital, Istanbul, Turkey"
NCT01121952,The Effect of Manipulation on Dysfunction of the Talo-crural Joint,https://clinicaltrials.gov/study/NCT01121952,UNKNOWN,NO,Other Biomechanical Lesions|Talo-crural Joint Dysfunction,OTHER: Chiropractic (HVLA) manipulation,Scandinavian College of Chiropractic,,FEMALE,"CHILD, ADULT, OLDER_ADULT",19,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2009-11,2010-04,"Scandinavian College of Chiropractic, Solna, Stockholm, 169 57, Sweden"
NCT00010985,Usual Care Vs Choice of Alternative Rx: Low Back Pain,https://clinicaltrials.gov/study/NCT00010985,COMPLETED,NO,Acute Low Back Pain,PROCEDURE: Acupuncture|PROCEDURE: Chiropractic|PROCEDURE: massage,National Center for Complementary and Integrative Health (NCCIH),,ALL,"ADULT, OLDER_ADULT",,NIH,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: |Masking: |Primary Purpose: TREATMENT,1999-09,2003-08,"Harvard Medical School Osher Institute, Boston, Massachusetts, 02215, United States"
NCT02168153,Assessment of Chiropractic Treatment Using Reaction and Response Times in Members of the Special Operation Forces (ACT2),https://clinicaltrials.gov/study/NCT02168153,COMPLETED,YES,Physiological Measurements of Response and Reaction Times,OTHER: Chiropractic Manipulative Therapy|OTHER: Wait-list,RAND,Palmer College of Chiropractic|Samueli Institute for Information Biology,ALL,"ADULT, OLDER_ADULT",120,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (INVESTIGATOR)|Primary Purpose: TREATMENT,2014-08,2016-06,"Blanchfield Army Community Hospital, Fort Campbell North, Kentucky, 42223, United States"
NCT00497965,Pilot Study: Does Chiropractic Care Decrease Fall Risk in Older Adults,https://clinicaltrials.gov/study/NCT00497965,COMPLETED,NO,Musculoskeletal Equilibrium,PROCEDURE: Chiropractic Manipulation|BEHAVIORAL: Balance Exercises,Cleveland Chiropractic College,Foundation for Chiropractic Education and Research (FCER),ALL,OLDER_ADULT,30,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE|Primary Purpose: PREVENTION,2007-04,2008-12,"Cleveland Chiropractic College Health Center, Kansas City, Missouri, 64131, United States"
NCT00524654,The Effects of Cervical Spine Manipulation On Postural Control,https://clinicaltrials.gov/study/NCT00524654,COMPLETED,NO,Posture,PROCEDURE: HVLA chiropractic manipulation,Logan College of Chiropractic,,ALL,ADULT,30,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: ",2007-08,2007-12,"Logan College, Chesterfield, Missouri, 63017, United States"
NCT05245409,"Stress, EEG, ECG, and Chiropractic",https://clinicaltrials.gov/study/NCT05245409,COMPLETED,NO,Stress,OTHER: Chiropractic adjustment using an activator,Life University,,ALL,ADULT,30,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: BASIC_SCIENCE,2021-09-28,2023-06-02,"Life University Center for Chiropractic Research, Atlanta, Georgia, 30308, United States"
NCT04830098,Comparison of the Effectiveness of Spinal Stabilization Exercises and Chiropractic Spinal Manipulation,https://clinicaltrials.gov/study/NCT04830098,COMPLETED,NO,Healthy Individuals,OTHER: Spinal stabilization exercises|OTHER: Chiropractic manipulation,"Sultan Abdulhamid Han Training and Research Hospital, Istanbul, Turkey",,ALL,ADULT,80,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE,2021-03-05,2021-05-17,"Gumushane University, Gumushane, 29000, Turkey"
NCT06653920,Clinical Correlates of Pressure Pain Thresholds in Back and Leg Pain,https://clinicaltrials.gov/study/NCT06653920,COMPLETED,NO,Segmental Dysfunction of the Lumbar Spine|Back Pain|Leg Pain,OTHER: Chiropractic|OTHER: Exercise|OTHER: Cryotherapy|DEVICE: Spinalator,Leach Chiropractic Clinic,,ALL,"ADULT, OLDER_ADULT",98,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2018-01-01,2023-10-09,"Leach Chiropractic Clinic, LLC, Starkville, Mississippi, 39759, United States"
NCT01509326,Chiropractic and Acupressure for Headaches,https://clinicaltrials.gov/study/NCT01509326,UNKNOWN,NO,Cervicogenic Headache|Tension-type Headache|Migraine Headache,OTHER: chiropractic treatment|DEVICE: Dr. Zaxx pillow,Canadian Memorial Chiropractic College,Dr. Zaxx Co.,ALL,ADULT,36,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2012-01,2012-11,"Canadian Memorial Chiropractic College, Toronto, Ontario, M2H 3J1, Canada"
NCT06523036,Integrating Chiropractic Care and Mind-Body Training for the Treatment of Nonspecific Chronic Neck Pain,https://clinicaltrials.gov/study/NCT06523036,COMPLETED,NO,Neck Pain|Nurse-Patient Relations,PROCEDURE: Combined chiropractic care and Tai Chi,Brigham and Women's Hospital,,ALL,"ADULT, OLDER_ADULT",21,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: OTHER,2020-05-07,2023-02-02,"Osher Center for Integrative Health, Boston, Massachusetts, 02215, United States"
NCT00010621,Complementary Medicine Approaches to TMD Pain Management,https://clinicaltrials.gov/study/NCT00010621,COMPLETED,NO,Temporomandibular Joint Disorders,PROCEDURE: Acupuncture|PROCEDURE: chiropractic therapy|PROCEDURE: bodywork therapy,National Center for Complementary and Integrative Health (NCCIH),,ALL,"ADULT, OLDER_ADULT",,NIH,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: |Primary Purpose: TREATMENT,1999-09,2004-07,"Center for Health Research, Portland, Oregon, 97227-1110, United States"
NCT06300749,Effectiveness of Chiropractic Cervical Manipulation in Lateral Epicondylitis,https://clinicaltrials.gov/study/NCT06300749,COMPLETED,NO,Lateral Epicondylitis,OTHER: Chiropractic Cervical Manipulation|OTHER: Sham Technique Practice,Mesut Arslan,,ALL,ADULT,50,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2018-10-30,2019-01-03,"Bitlis Eren University, Bitlis, 13000, Turkey"
NCT00462241,"Treatment Study Comparing Manual Treatment or Advice in Acute, Musculoskeletal Chest Pain",https://clinicaltrials.gov/study/NCT00462241,COMPLETED,NO,Musculoskeletal Chest Pain|Non-cardiac Chest Pain|Undiagnosed Chest Pain,PROCEDURE: chiropractic treatment|OTHER: Self-management,Clinical Locomotion Science,"Nordic Institute of Chiropractic and Clinical Biomechanics|Odense University Hospital|University of Southern Denmark|The County of Funen, Denmark|Foundation for Chiropractic Research and Post Graduate Education",ALL,"ADULT, OLDER_ADULT",115,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2006-08,2008-03,"Dept. of Cardiology and Dept. of Nuclear Medicine, Odense University Hospital, Odense, DK-5000, Denmark"
NCT06636266,Examining Scottish Chiropractic Professional Identity Using Chiropractic Professional Identity Scales,https://clinicaltrials.gov/study/NCT06636266,RECRUITING,NO,Professional Identity Formation,OTHER: Survey using a questionnaire.,Scotland College of Chiropractic,,ALL,"ADULT, OLDER_ADULT",78,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2024-10-20,2025-05-30,"Scotland College of Chiropractic, Edinburgh, EH4 1HG, United Kingdom"
NCT01449994,Efficacy of Instrumental Chiropractic Treatment Using Activator Methods for Pain and Dysfunction in Juvenile Athletes,https://clinicaltrials.gov/study/NCT01449994,COMPLETED,NO,"Pain in Leg, Unspecified|Knee Sprain","DEVICE: Activator IV (Activator Methods Int. Phoenix, Arizona)",Medical University of Graz,,ALL,CHILD,26,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, CARE_PROVIDER)|Primary Purpose: TREATMENT",2010-07,2012-02,"MedUni Graz Pediatric Surgery and Ped. Orthopedics, Graz, Styria, 8036, Austria"
NCT03997240,Applied Clinical Neuroscience Care for Self-reported Symptoms of Depression and Cerebellar Function in Adults,https://clinicaltrials.gov/study/NCT03997240,COMPLETED,NO,Depression,PROCEDURE: Chiropractic Applied Clinical Neuroscience,Life University,,ALL,"ADULT, OLDER_ADULT",20,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2019-06-01,2023-07-11,"NeuroLife Institute, Marietta, Georgia, 30060, United States"
NCT03233594,PET Imaging of Chronic Pain Syndromes,https://clinicaltrials.gov/study/NCT03233594,ACTIVE_NOT_RECRUITING,NO,Chronic Pain Syndrome,OTHER: Chiropractic Group|OTHER: Healthy Control Group,Thomas Jefferson University,,ALL,"ADULT, OLDER_ADULT",32,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2017-06-07,2025-04-01,"Thomas Jefferson University, Marcus Institute of Integrative Health Centers, Philadelphia, Pennsylvania, 19107, United States|Thomas Jefferson University, Marcus Institute of Integrative Health Centers, Villanova, Pennsylvania, 19085, United States"
NCT00497861,Comparison of Activator Manipulation Versus Manual Side Posture Manipulation in Patients With Low Back Pain,https://clinicaltrials.gov/study/NCT00497861,COMPLETED,NO,Back Pain,PROCEDURE: Activator Methods Chiropractic Technique,Cleveland Chiropractic College,,ALL,"ADULT, OLDER_ADULT",40,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2004-12,2007-04,"Cleveland Chiropractic College, Kansas City, Missouri, 64131, United States"
NCT02595515,The Effect of Chiropractic Treatment of Infantile Colic,https://clinicaltrials.gov/study/NCT02595515,COMPLETED,NO,Infantile Colic,OTHER: Chiropractic treatment|OTHER: Visit without active treatment,Nordic Institute of Chiropractic and Clinical Biomechanics,"Research Unit of General Practice, Odense",ALL,CHILD,186,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2015-11,2019-06,"University of Southern Denmark, Odense, 5230, Denmark"
NCT05249530,Chiropractic Force Versus Touch,https://clinicaltrials.gov/study/NCT05249530,COMPLETED,NO,Healthy,OTHER: Chiropractic spinal adjustment|OTHER: Non-force simulation,Life University,,ALL,ADULT,30,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: BASIC_SCIENCE,2021-09-28,2023-08-01,"Life University Center for Chiropractic Research, Atlanta, Georgia, 30308, United States"
NCT00954759,"The Effect of Chiropractic Treatment on Infantile Colic A Randomized, Controlled Trial",https://clinicaltrials.gov/study/NCT00954759,TERMINATED,NO,Infantile Colic,PROCEDURE: Chiropractic treatment|PROCEDURE: Visit without active treatment,Nordic Institute of Chiropractic and Clinical Biomechanics,Foundation for the Advancement of Chiropractic Research|University of Southern Denmark,ALL,CHILD,29,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2009-09,2012-08,"Nordic Institute of Chiropractic and Clinical Biomechanics, Odense, DK, 5230, Denmark"
NCT00065975,Physical CAM Therapies for Chronic Low Back Pain,https://clinicaltrials.gov/study/NCT00065975,COMPLETED,NO,Chronic Low Back Pain,PROCEDURE: massage therapy|PROCEDURE: chiropractic|PROCEDURE: acupuncture,National Center for Complementary and Integrative Health (NCCIH),,ALL,"ADULT, OLDER_ADULT",120,NIH,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2002-04,2002-12,"Harvard medical school, Boston, Massachusetts, 00000, United States|Harvard Vanguard Medical Associates, Boston, Massachusetts, 00000, United States"
NCT00567333,Individualized Chiropractic and Integrative Care for Low Back Pain,https://clinicaltrials.gov/study/NCT00567333,COMPLETED,NO,Sub-Acute and Chronic Low Back Pain,"OTHER: Chiropractic care|OTHER: Multidisciplinary, integrative care",Northwestern Health Sciences University,Health Resources and Services Administration (HRSA)|Berman Center for Outcomes and Clinical Research,ALL,"ADULT, OLDER_ADULT",201,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2007-06,2013-12,"Northwestern Health Sciences University, Bloomington, Minnesota, 55431, United States"
NCT05726331,Chronic Non-Specific Neck Pain Treated With Tai Chi and Chiropractic Care,https://clinicaltrials.gov/study/NCT05726331,RECRUITING,NO,Neck Pain|Chronic Pain,OTHER: Chiropractic Care|OTHER: Tai Chi|OTHER: Enhanced Usual Care,Harvard University Faculty of Medicine,Brigham and Women's Hospital,ALL,"ADULT, OLDER_ADULT",48,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2023-10-25,2026-12-31,"Osher Clinical Center at Brigham and Women's Hospital, Chestnut Hill, Massachusetts, 02199, United States"
NCT05460286,Comparing the Effect of Chiropractic Manipulation and Spinal Decompression Device Treatment,https://clinicaltrials.gov/study/NCT05460286,COMPLETED,NO,Chronic Low-back Pain,OTHER: Chiropractic Manipulation|OTHER: Spinal Decompression Device Treatment,Mustafa AĞRAŞ,,ALL,ADULT,40,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2020-12-16,2022-06-01,"Medipol Mega University Hospital, Istanbul, 34214, Turkey"
NCT04490291,An Observational Study of Integrated Chronic Pain Management in a Community Health Center,https://clinicaltrials.gov/study/NCT04490291,COMPLETED,NO,Chronic Pain|Spine Disease,OTHER: chronic pain team|OTHER: chiropractic team,Washington University School of Medicine,Logan University,ALL,"ADULT, OLDER_ADULT",42,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2018-08-01,2020-05-25,"Affinia Healthcare, Saint Louis, Missouri, 63118, United States"
NCT00561652,Education/Exercise and Chiropractic for Chronic Back Pain,https://clinicaltrials.gov/study/NCT00561652,COMPLETED,YES,Low Back Pain,BEHAVIORAL: Education & Exercise|PROCEDURE: Chiropractic treatment (plus Education & Exercise),US Department of Veterans Affairs,Northwestern Health Sciences University,ALL,"ADULT, OLDER_ADULT",30,FED,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2008-04,2009-07,"Minneapolis VA Health Care System, Minneapolis, Minnesota, 55417, United States"
NCT01552486,Chiropractic Spinal Manipulative Therapy for Acute Sciatica Secondary to Lumbar Disc Herniation,https://clinicaltrials.gov/study/NCT01552486,UNKNOWN,NO,Acute Sciatica|Lumbar Disc Herniation,OTHER: Chiropractic Spinal Manipulative Therapy|OTHER: Usual Care,Vancouver General Hospital,,ALL,ADULT,40,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: ",2012-06,2017-06,"Integrated Spine Clinic, Blusson Spinal Cord Centre, Vancouver General Hospital, Vancouver, British Columbia, V5Z 1M9, Canada"
NCT00974103,Persistent Low Back and Pelvic Pain 3-6 Months Post Partum,https://clinicaltrials.gov/study/NCT00974103,COMPLETED,NO,Pelvic Girdle Pain Post Partum|Low Back Pain Post Partum,OTHER: exercise advise|OTHER: chiropractic treatment and exercises,Helse Stavanger HF,University of Stavanger,FEMALE,"CHILD, ADULT",13,OTHER_GOV,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2009-09,2010-08,"Stavanger university hospital, Stavanger, 4011, Norway"
NCT05412602,Chiropractic T Cell Study,https://clinicaltrials.gov/study/NCT05412602,COMPLETED,NO,Intervention|Waitlist Control,PROCEDURE: full spine corrective protocol,University of British Columbia,,ALL,"ADULT, OLDER_ADULT",38,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: BASIC_SCIENCE,2022-07-25,2023-12-31,"University of British Columbia Okanagan, Kelowna, British Columbia, V1V 1V7, Canada"
NCT00740558,Heart Rate Variability Modulation Following a Manipulation in Pain Free Patients Versus Patients in Pain,https://clinicaltrials.gov/study/NCT00740558,COMPLETED,NO,Low Back Pain,PROCEDURE: Activator methods technique|PROCEDURE: Traditional chiropractic adjustment,Université du Québec a Montréal,,ALL,"ADULT, OLDER_ADULT",53,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: BASIC_SCIENCE,2004-07,2006-07,"Chiro-clinique Richard Roy, La Salle, Quebec, H8N 1X7, Canada|Dr Richard Roy et Dr Fafard, La Salle, Quebec, H8N1X7, Canada"
NCT06160947,The Effect of Chiropractic Care on Opioid Use for Chronic Spinal Pain: A Feasibility Study,https://clinicaltrials.gov/study/NCT06160947,NOT_YET_RECRUITING,NO,Back Pain,OTHER: Usual Medical Care|OTHER: Usual Medical Care + Chiropractic Care,McMaster University,"Surgical Methods Centre, McMaster University|Michael G. DeGroote Institute for Pain Research and Care|Ontario Chiropractic Association|Alliance for Healthier Communities|Michael G. DeGroote National Pain Centre|Canadian Chiropractic Research Foundation|Canadian Institutes of Health Research (CIHR)",ALL,"ADULT, OLDER_ADULT",25,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (INVESTIGATOR)|Primary Purpose: TREATMENT,2025-01-01,2025-12-31,"McMaster University, Hamilton, Ontario, L8S 4K1, Canada"
NCT06347991,Alberta Chiropractic SelfBack Study,https://clinicaltrials.gov/study/NCT06347991,RECRUITING,NO,Chronic Low-back Pain,BEHAVIORAL: SelfBack,University of Alberta,Chiropractic Association of Alberta,ALL,"ADULT, OLDER_ADULT",100,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2024-05-24,2025-12-31,"University of Alberta, Edmonton, Alberta, T6G 2G3, Canada"
NCT02089750,Orthotic Use for Chronic Low Back Pain,https://clinicaltrials.gov/study/NCT02089750,COMPLETED,NO,Chronic Low Back Pain,OTHER: Orthotics|OTHER: Orthotics Plus Chiropractic Care|OTHER: Wait List,National University of Health Sciences,"University of Illinois at Chicago|Foot Levelers, Inc.",ALL,"ADULT, OLDER_ADULT",225,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2014-03,2016-11,"National University of Health Sciences, Lombard, Illinois, 60148, United States"
NCT05315102,Effects of Intensive Chiropractic Care to Usual Care for Children With Cerebral Palsy.,https://clinicaltrials.gov/study/NCT05315102,COMPLETED,NO,Cerebral Palsy,OTHER: Sham intervention|OTHER: Chiropractic Care|OTHER: Physical therapy intervention,Riphah International University,,ALL,CHILD,39,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2022-04-07,2022-10-01,"National Institute of rehabilitation medicine., Islamabad, Federal, 44000, Pakistan"
NCT03254719,Care Outcomes for Chiropractic Outpatient Veterans,https://clinicaltrials.gov/study/NCT03254719,COMPLETED,YES,Low Back Pain|PTSD|Depression|Anxiety,OTHER: Study assessments,Palmer College of Chiropractic,University of Iowa|National Center for Complementary and Integrative Health (NCCIH),ALL,"ADULT, OLDER_ADULT",40,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: OTHER,2018-02-19,2018-11-05,"VA Community Based Outpatient Clinic, Coralville, Iowa, 52241, United States|Palmer Center for Chiropractic Research, Davenport, Iowa, 52803, United States|Iowa City Veterans Affairs Health Care System, Iowa City, Iowa, 52246, United States|The Spine Institute for Quality, Oskaloosa, Iowa, 52577, United States"
NCT05315115,Effects of Intensive Chiropractic Care to Usual Care for Adults With Spinal Cord Injuries.,https://clinicaltrials.gov/study/NCT05315115,COMPLETED,NO,Spinal Cord Injuries,OTHER: Sham intervention|OTHER: Chiropractic Care|OTHER: Physical therapy intervention,Riphah International University,,ALL,"ADULT, OLDER_ADULT",29,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2022-04-07,2022-12-01,"National Institute of rehabilitation medicine., Islamabad, Federal, 46000, Pakistan"
NCT02409797,measurINg forceS durInG cHiropractic Treatment,https://clinicaltrials.gov/study/NCT02409797,COMPLETED,NO,Low Back Pain,OTHER: Flexion-Distraction (non-thrust) spinal manipulation,Palmer College of Chiropractic,,ALL,"ADULT, OLDER_ADULT",12,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: BASIC_SCIENCE,2015-03,2015-07,"Palmer Center for Chiropractic Research, Davenport, Iowa, 52803, United States"
NCT00269347,"Manipulation, Exercise, and Self-Care for Low Back Pain",https://clinicaltrials.gov/study/NCT00269347,COMPLETED,NO,Low Back Pain,PROCEDURE: Chiropractic Spinal Manipulation|PROCEDURE: Exercise|BEHAVIORAL: Self-care,Northwestern Health Sciences University,HRSA/Maternal and Child Health Bureau|Berman Center for Outcomes and Clinical Research,ALL,"ADULT, OLDER_ADULT",300,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE|Primary Purpose: TREATMENT,2001-01,2005-04,"Northwestern Health Sciences University, Bloomington, Minnesota, 55431, United States"
NCT01692275,Assessment of Chiropractic Treatment for Low Back Pain and Smoking Cessation in Military Active Duty Personnel.,https://clinicaltrials.gov/study/NCT01692275,COMPLETED,YES,Lower Back Pain,OTHER: Medical Care + Chiropractic Care|OTHER: Conventional Medical Care Only,RAND,Palmer College of Chiropractic|Samueli Institute for Information Biology,ALL,ADULT,750,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (INVESTIGATOR)|Primary Purpose: HEALTH_SERVICES_RESEARCH,2012-09,2016-11-28,"Naval Medical Center San Diego, San Diego, California, 92134-5000, United States|Naval Hospital Pensacola, Pensacola, Florida, 32508-5141, United States|Walter Reed National Military Medical Center, Bethesda, Maryland, 20889-5600, United States"
NCT03913546,Spinal Manipulation and Neuromuscular Performance on Amateur Cyclists,https://clinicaltrials.gov/study/NCT03913546,WITHDRAWN,NO,Manual Therapies,PROCEDURE: Spinal manipulative therapy|OTHER: Sham spinal manipulative therapy,University of Alcala,,MALE,ADULT,0,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: OTHER",2022-06,2022-10,"University of Alcalá, Alcalá De Henares, 28871, Spain"
NCT00527527,Chiropractic Dosage for Lumbar Stenosis,https://clinicaltrials.gov/study/NCT00527527,COMPLETED,NO,Lumbar Spinal Stenosis,PROCEDURE: flexion distraction|OTHER: placebo control,National University of Health Sciences,Foundation for Chiropractic Education and Research (FCER),ALL,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2007-09,,"National University of Health Sciences, Lombard, Illinois, 60148, United States"
