NCT Number,Study Title,Study URL,Study Status,Study Results,Conditions,Interventions,Sponsor,Collaborators,Sex,Age,Enrollment,Funder Type,Study Type,Study Design,Start Date,Completion Date,Locations
NCT02250898,Massage for Post Breast Surgery,https://clinicaltrials.gov/study/NCT02250898,COMPLETED,NO,Postmastectomy Lymphedema Syndrome|Pain|Shoulder Mobility Impairment|Breast Surgery,OTHER: Myofascial Massage Therapy|OTHER: Global Relaxation Massage,MetroHealth Medical Center,,FEMALE,"ADULT, OLDER_ADULT",21,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2014-09,2015-06,"MetroHealth Medical Center, Cleveland, Ohio, 44280, United States"
NCT04285437,The Effects of Massage Therapy on Term Neonates Development and on Maternal Bonding,https://clinicaltrials.gov/study/NCT04285437,UNKNOWN,NO,Infant Development|Breastfeeding|Postnatal Depression,BEHAVIORAL: infant massage,University of Medicine and Pharmacy at Ho Chi Minh City,,ALL,CHILD,120,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2020-01-31,2020-12-30,"University of Medicine and Pharmacy, Ho Chi Minh City, 70000, Vietnam"
NCT05640297,"""Impact of Kangaroo Mother Care Plus Massage Therapy on Growth of Preterm Low Birth Weight Infants at Discharge""",https://clinicaltrials.gov/study/NCT05640297,ENROLLING_BY_INVITATION,NO,Weight Gain,BEHAVIORAL: KMC with Massage therapy,"Bangabandhu Sheikh Mujib Medical University, Dhaka, Bangladesh",Bangladesh College Of Physicians And Surgeons (BCPS),ALL,CHILD,33,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: OTHER,2022-03-30,2023-10-01,"BSMMU, Dhaka, 1000, Bangladesh"
NCT04705207,Foot Reflexology on Chronic Pain in Parkinsonian Patients,https://clinicaltrials.gov/study/NCT04705207,COMPLETED,NO,Parkinson Disease,PROCEDURE: reflexology massage|PROCEDURE: sham massage,"University Hospital, Toulouse",,ALL,"ADULT, OLDER_ADULT",30,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE",2021-04-14,2023-05-25,"University Hospital of Toulouse, Toulouse, France"
NCT05249907,Hemodialysis Patients With Restless Legs Syndrome Used Vibration,https://clinicaltrials.gov/study/NCT05249907,COMPLETED,NO,RLS,OTHER: Massage,Baskent University,,ALL,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: SUPPORTIVE_CARE",2023-02-07,2023-08-01,"Baskent University, Ankara, Türkiye, 109861, Turkey"
NCT06156371,The Effect of Lymphatic Drainage Massage on Interdialytic Weight Gain and Fatigue,https://clinicaltrials.gov/study/NCT06156371,COMPLETED,NO,Interdialytic Weight Gain|Fatigue,OTHER: lymphatic drainage massage|OTHER: classic massage,Mersin University,,ALL,"ADULT, OLDER_ADULT",75,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE",2023-11-11,2024-11-23,"Turkey, Mersin University, Mersin, Turkey|Mersin Nephrology Private Dialysis Center, Private Ata Dialysis Center, Private Diamer Dialysis Center and Private Mersin Dialysis Center', Yenişehir, Turkey"
NCT04661774,Specific Effect of Foot Reflexology on Diaphragm Function,https://clinicaltrials.gov/study/NCT04661774,COMPLETED,NO,Musculoskeletal Manipulations,OTHER: reflexology massage|OTHER: sham massage,"University Hospital, Toulouse","Institut National de la Santé Et de la Recherche Médicale, France",ALL,ADULT,30,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: SINGLE (PARTICIPANT)|Primary Purpose: OTHER,2020-12-01,2021-05-31,"PAYOUX, Toulouse, France"
NCT06007716,"The Effect Of Reflexology On Pain, Anxiety And Comfort Level",https://clinicaltrials.gov/study/NCT06007716,ACTIVE_NOT_RECRUITING,NO,Myocardial Infarction|Angina Pectoris,OTHER: reflexology massage|OTHER: Placebo massage,Hakkari Universitesi,,ALL,"ADULT, OLDER_ADULT",74,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: SUPPORTIVE_CARE,2021-07-01,2023-09-30,"Van Regional Training and Research Hospital, Van, 65100, Turkey"
NCT05788653,Comparison of Different Massages Tecniques on Chronic Pelvic Pain,https://clinicaltrials.gov/study/NCT05788653,COMPLETED,NO,Chronic Pelvic Pain Syndrome,PROCEDURE: Thiele Massage|PROCEDURE: Transverse Friction Massage,Atlas University,,FEMALE,"ADULT, OLDER_ADULT",20,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2023-02-20,2023-03-31,"Medicine Hospital, Istanbul, Bağcılar, 34203, Turkey"
NCT01478464,Effect of Massage on Hamstring Muscle Soreness,https://clinicaltrials.gov/study/NCT01478464,COMPLETED,NO,Musculoskeletal Disorders,OTHER: Massage,"National Research Centre for the Working Environment, Denmark",,MALE,"ADULT, OLDER_ADULT",22,OTHER_GOV,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: FACTORIAL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION,2011-12,2012-11,"National Research Centre for the Working Environment, Copenhagen, 2100, Denmark"
NCT01095419,Effects of Massage Therapy on Sleep After Heart Surgery,https://clinicaltrials.gov/study/NCT01095419,COMPLETED,NO,Coronary Artery Bypass Graft Surgery,OTHER: Massage Therapy|OTHER: Control,University of Sao Paulo,Fundação Zerbini,ALL,"ADULT, OLDER_ADULT",40,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2008-05,2009-01,"Heart Institute -University of São Paulo School of Medicine, São Paulo, 05403-001, Brazil"
NCT06351202,Impact Assessment of Abdominal Massage on Feeding Tolerance of Preterms,https://clinicaltrials.gov/study/NCT06351202,RECRUITING,NO,Preterm Birth Complication|Digestive System Disease,OTHER: Abdominal massage,"University Hospital, Clermont-Ferrand",,ALL,CHILD,120,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE,2024-05-16,2026-06,"CHU clermont-ferrand, Clermont-Ferrand, France"
NCT05452330,The Effect of Two Different Massages on Migraine,https://clinicaltrials.gov/study/NCT05452330,COMPLETED,NO,"Headache, Migraine|Manuel Therapy",OTHER: Connective tissue massage|OTHER: Classical massage,Biruni University,,ALL,ADULT,30,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2022-07-18,2022-09-16,"Biruni University, Istanbul, Zeytinburnu, Turkey"
NCT06082752,The Analysis of the Impact of 5-minute Massage Session on the Muscle Stiffness and Tone,https://clinicaltrials.gov/study/NCT06082752,COMPLETED,NO,Musculoskeletal Disorder,PROCEDURE: Massage session,Wroclaw University of Health and Sport Sciences,"University School of Physical Education, Krakow, Poland",ALL,ADULT,80,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: OTHER,2023-10-20,2023-11-06,"Wroclaw University of Health and Sport Sciences, Wrocław, Poland"
NCT02339480,Research on Mechanism of Massage Therapy on Energy Metabolism Disorder of Simple Obesity,https://clinicaltrials.gov/study/NCT02339480,COMPLETED,NO,Simple Obesity,OTHER: Massage therapy,Guiyang College of Traditional Chinese Medicine,,ALL,ADULT,38,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: BASIC_SCIENCE,2015-07,2016-03,"Guiyang College of Troditional Chinese Medicine, Gui Yang, Guizhou, 550001, China"
NCT05872919,Telenhealth and Adherence to Stains,https://clinicaltrials.gov/study/NCT05872919,COMPLETED,NO,"Telehealth , Lipid Lowering Medication Adherence",OTHER: SMS reminder massages about adherence,Assiut University,,ALL,"ADULT, OLDER_ADULT",90,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (CARE_PROVIDER, OUTCOMES_ASSESSOR)|Primary Purpose: OTHER",2023-07-15,2024-01-30,"Faculty of Nursing, Assiut, 71111, Egypt"
NCT05052138,Effects of Tactile Massage in Long-Term Care Facilities,https://clinicaltrials.gov/study/NCT05052138,COMPLETED,NO,Loneliness,OTHER: Tactile massage,Taipei Medical University,,ALL,OLDER_ADULT,73,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: HEALTH_SERVICES_RESEARCH,2022-08-01,2022-12-25,"Suao Veterans Hospital, Tainan, Yilan, 27047, Taiwan|Tung Jen Hospital, Taipei, 236, Taiwan"
NCT02203734,Massage To Improve Uterine Artery Blood Flow,https://clinicaltrials.gov/study/NCT02203734,COMPLETED,NO,Pregnancy|Depression,PROCEDURE: Moderate Pressure Massage|PROCEDURE: Light Pressure Massage,Miguel Diego,Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),FEMALE,ADULT,24,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2012-02,2015-09,"University of Miami, Miami, Florida, 33136, United States"
NCT05093179,The Effect of Deep Tissue Massage on Respiratory Parameters in Healthy People.,https://clinicaltrials.gov/study/NCT05093179,COMPLETED,NO,Spirometry|Massage,PROCEDURE: Deep tissue massage|PROCEDURE: Classic massage,Jagiellonian University,,ALL,ADULT,40,OTHER,INTERVENTIONAL,"Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2019-02-01,2019-03-31,"Institute of Physiotherapy Jagiellonian University Medical College, Kraków, 31-126, Poland"
NCT06277375,The Effect of Slow Stroke Back Massage on Pain and Fatigue in Women With Fibromyalgia,https://clinicaltrials.gov/study/NCT06277375,ENROLLING_BY_INVITATION,NO,Massage Intervention,BEHAVIORAL: Massage,TC Erciyes University,,FEMALE,"ADULT, OLDER_ADULT",50,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE,2023-09-14,2024-03-15,"Dilek Efe Arslan, Kayseri, Melikgazi, 38280, Turkey"
NCT05183815,Effectiveness of Slow Back Stroke Massage and Murrotal Quran on Fatigue and Quality of Life of Patients Undergoing Haemodialysis,https://clinicaltrials.gov/study/NCT05183815,UNKNOWN,NO,Fatigue; Hemodialysis; Chronic Kidney Disease; Quality of Life,OTHER: slow stroke massage and murrotal quran,Universitas Muhammadiyah Yogyakarta,,ALL,"ADULT, OLDER_ADULT",30,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2022-01-25,2022-05-30,
NCT00065416,Evaluating Therapeutic Massage for Chronic Neck Pain,https://clinicaltrials.gov/study/NCT00065416,COMPLETED,NO,Neck Pain|Cervicalgia,PROCEDURE: massage,National Center for Complementary and Integrative Health (NCCIH),,ALL,ADULT,60,NIH,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: |Primary Purpose: TREATMENT,,,"Group Health Cooperative, Center for Health Studies, Seattle, Washington, United States"
NCT01944280,Investigating the Effectiveness of Intradialytic Massage on Cramping in Dialysis Patients,https://clinicaltrials.gov/study/NCT01944280,COMPLETED,NO,End Stage Renal Disease,OTHER: massage,Catherine Sullivan,,ALL,"ADULT, OLDER_ADULT",32,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE,2013-09,,"Centers For Dialysis Care, Cleveland, Ohio, 44109, United States"
NCT02541747,Assessments in Stress and Quality of Sleep/Life in Night-shift Nurses and Doctors,https://clinicaltrials.gov/study/NCT02541747,COMPLETED,NO,Shift-Work Sleep Disorder,BEHAVIORAL: massage,Taichung Veterans General Hospital,,ALL,"ADULT, OLDER_ADULT",77,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2014-06,2015-06,"Division of Endocrinology and Metabolism, Department of Internal Medicine, Taichung Veterans General Hospital, Taichang, 407, Taiwan"
NCT06075121,Enteral Nutrition and Abdominal Massage,https://clinicaltrials.gov/study/NCT06075121,COMPLETED,NO,Intensive Care Unit Syndrome,OTHER: Abdominal massage,Amasya University,,ALL,"ADULT, OLDER_ADULT",64,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE,2023-06-12,2024-06-22,"Amasya U, Amasya, Turkey"
NCT06416982,Perineal Massage for Pessary Examinations,https://clinicaltrials.gov/study/NCT06416982,RECRUITING,NO,"Prolapse, Vaginal|Stress Urinary Incontinence|Pessaries|Pain",OTHER: Perineal massage,"University of North Carolina, Chapel Hill",,FEMALE,"ADULT, OLDER_ADULT",68,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: DOUBLE (CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: TREATMENT",2024-08-01,2025-08,"UNC Urogynecology, Raleigh, North Carolina, 27607, United States"
NCT03217682,Impact of Massage Therapy and Music Therapy on the Quality of Life of Hospice Patients,https://clinicaltrials.gov/study/NCT03217682,COMPLETED,NO,Pain|Anxiety|Depression|Quality of Life,OTHER: Music Therapy|OTHER: Massage Therapy,Mayo Clinic,,ALL,"ADULT, OLDER_ADULT",18,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: SEQUENTIAL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2017-12-04,2022-03-11,"Mayo Clinic, Rochester, Minnesota, 55905, United States"
NCT02646280,Myofascial Massage in the Treatment of Chronic Low Back Pain,https://clinicaltrials.gov/study/NCT02646280,COMPLETED,NO,Chronic Low Back Pain,OTHER: Massage therapy|OTHER: Neurocognitive rehabilitation,University of Roma La Sapienza,,ALL,ADULT,51,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (INVESTIGATOR)|Primary Purpose: TREATMENT,2015-07,2016-01,"Umberto I Hospital, Rome, 00165, Italy"
NCT06488729,Foot Massage Applied Before a Bronchoscopy Procedure on Physiological Parameters and Anxiety,https://clinicaltrials.gov/study/NCT06488729,COMPLETED,NO,Physiological Parameters|Anxiety|Bronchoscopy,OTHER: Foot massage,Saglik Bilimleri Universitesi,,ALL,"ADULT, OLDER_ADULT",80,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE",2022-08-01,2023-02-04,"University of Health Sciences Turkey, İstanbul, Üsküdar, Turkey"
NCT05679726,The Effect of Foot Reflexology in Intensive Care Nurses,https://clinicaltrials.gov/study/NCT05679726,COMPLETED,NO,Fatigue|Pain|Stress|Nurse,BEHAVIORAL: massage,Kafkas University,,ALL,"ADULT, OLDER_ADULT",42,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2022-11-01,2023-04-30,"Ayşe Gül Parlak, Kars, 36000, Turkey"
NCT06403566,"THE EFFECT OF HAND AND BACK MASSAGE ON PAIN, SLEEP AND SELF-CARE IN WOMEN UNDERGOING HYSTERECTOMY",https://clinicaltrials.gov/study/NCT06403566,ENROLLING_BY_INVITATION,NO,Sleep|Pain|Self Efficacy,OTHER: hand massage,Cukurova University,,FEMALE,"ADULT, OLDER_ADULT",102,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: SUPPORTIVE_CARE,2024-06-01,2025-06-01,"Seda Karaçay Yıkar, Adana, Sarıcam, 00130, Turkey"
NCT05580874,The Effect of Massage on Stress in Premature Babies,https://clinicaltrials.gov/study/NCT05580874,COMPLETED,NO,Stress|Cortisol,OTHER: Massage|OTHER: Swaddling,Izmir Katip Celebi University,Tepecik Training and Research Hospital|Ege University,ALL,CHILD,40,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2022-06-17,2023-06-23,"Tepecik Training and Research Hospital, İzmir, Turkey"
NCT06529263,The Effect of Newborn Massage on Comfort Level and Vital Signs,https://clinicaltrials.gov/study/NCT06529263,ACTIVE_NOT_RECRUITING,NO,Newborn,OTHER: newborn massage,Istanbul Medipol University Hospital,,ALL,CHILD,30,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (INVESTIGATOR)|Primary Purpose: SUPPORTIVE_CARE,2023-01-03,2024-09-15,"Medipol University, Istanbul, Beykoz, 34810, Turkey"
NCT05343910,The Effect of Aroma Massage on Constipation,https://clinicaltrials.gov/study/NCT05343910,COMPLETED,NO,Constipation,OTHER: Aroma massage,Mersin University,,ALL,OLDER_ADULT,48,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (INVESTIGATOR)|Primary Purpose: SUPPORTIVE_CARE,2012-12-01,2013-03-01,"Mersin University, Mersin, 33110, Turkey"
NCT05580679,Effect of Abdominal Massage on Palliative Care Patients,https://clinicaltrials.gov/study/NCT05580679,COMPLETED,NO,Constipation|Abdominal Pain|Palliative Care,OTHER: Abdominal massage,Bartın Unıversity,The Scientific and Technological Research Council of Turkey,ALL,"ADULT, OLDER_ADULT",90,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE",2022-03-15,2022-12-30,"Özge Uçar, Bartın, 74100, Turkey"
NCT06755983,"Effect of Endorphin Massage on Surgical Fear, Anxiety and Pain Before Mastectomy",https://clinicaltrials.gov/study/NCT06755983,NOT_YET_RECRUITING,NO,Postoperative Pain|Anxiety|Fear,OTHER: Endorphin massage,Ataturk University,,ALL,"ADULT, OLDER_ADULT",82,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: SUPPORTIVE_CARE,2025-01-01,2025-09-01,
NCT05597423,Massage as Recovery Strategy After Resistance Training,https://clinicaltrials.gov/study/NCT05597423,COMPLETED,NO,Resistance Training,OTHER: Massage|OTHER: Placebo,São Paulo State University,,ALL,ADULT,58,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: OTHER,2022-11-07,2023-02-28,"Sao Paulo State University, Presidente Prudente, São Paulo, 19060-900, Brazil"
NCT04351477,Mechanical Massage Chair on Musculoskeletal Pain Improvement,https://clinicaltrials.gov/study/NCT04351477,UNKNOWN,NO,Massage Therapy,DEVICE: Massage chair,Seoul National University Hospital,,ALL,"ADULT, OLDER_ADULT",25,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: NONE|Primary Purpose: OTHER,2020-06-01,2021-04-30,"Healthcare System Gangnam Center, Seoul National University Hospital, Seoul, Korea, Republic of"
NCT05423054,Effect of Abdominal Massage on Gastrointestinal Outcomes Among Critically Ill Patients,https://clinicaltrials.gov/study/NCT05423054,UNKNOWN,NO,Abdominal Massage,OTHER: Abdominal massage,Mansoura University,,ALL,"ADULT, OLDER_ADULT",90,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: OTHER,2022-06-20,2022-12-30,
NCT05962918,Perineal Massage Performed During the Labour,https://clinicaltrials.gov/study/NCT05962918,COMPLETED,NO,"Delivery Problem|Childrearing|Satisfaction, Patient|Perineum; Injury|Perineal Tear|Pain, Labor",OTHER: Perinal massage,Munzur University,,FEMALE,ADULT,182,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: SUPPORTIVE_CARE,2018-12-01,2019-04-01,"Munzur University, Tunceli, Turkey"
NCT06529471,"Effect of Massage After CABG on Pain, Sleep Quality and Serum Cortisol Level",https://clinicaltrials.gov/study/NCT06529471,COMPLETED,NO,Nursing Care|Massage|Pain|Cortisol,OTHER: Massage group,Kocaeli University,,ALL,"ADULT, OLDER_ADULT",96,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE",2023-09-01,2024-07-24,"Kocaeli University, Kocaeli, Türkiye, 41380, Turkey"
NCT05354830,"The Effect of Foot Massage on Pain, Sleep Quality and Early Discharge in Patients Undergoing Spinal Surgery",https://clinicaltrials.gov/study/NCT05354830,COMPLETED,NO,"Spinal Fusion|Pain, Postoperative",OTHER: Foot Massage,Istanbul Medeniyet University,Istanbul University - Cerrahpasa,ALL,"ADULT, OLDER_ADULT",70,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (INVESTIGATOR)|Primary Purpose: PREVENTION,2022-05-01,2023-10-01,"Sultan 2. Abdülhamid Han Training and Research Hospital, Istanbul, Üsküdar, Turkey"
NCT05734885,"The Effect of Partner Massage in Labor on Pain, Anxiety and Birth Process",https://clinicaltrials.gov/study/NCT05734885,COMPLETED,NO,Midwifery|Labor Delivery|Massage,OTHER: Back and Sacral massage massage application,Selcuk University,,FEMALE,ADULT,135,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: PREVENTION,2022-08-01,2023-08-01,"Ayşe Nur Ataş, Konya, Turkey"
NCT05750524,The Effect of Hand Massage on Endotracheal Suctioning Pain and Hemodynamic Parameters,https://clinicaltrials.gov/study/NCT05750524,COMPLETED,NO,Endotracheal Aspiration|Pain|Reflexology|Massage|Hemodynamic Instability,OTHER: reflexology hand massage|OTHER: classical hand massage,Dokuz Eylul University,,ALL,"ADULT, OLDER_ADULT",24,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: PREVENTION",2022-06-21,2022-07-28,"Ilkin Yilmaz, İzmir, 35340, Turkey"
NCT06596421,Effect of Abdominal Massage on Constipation After Cardiac Surgery,https://clinicaltrials.gov/study/NCT06596421,COMPLETED,NO,Abdominal Massage,OTHER: abdominal massage,Bahçeşehir University,,ALL,"ADULT, OLDER_ADULT",130,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: SUPPORTIVE_CARE",2022-10-20,2024-05-06,"Bahcesehir Universty, Istanbul, Turkey"
NCT05317052,"The Effect of Massage and Musıc Therapy on Birth Pain, Posttravmatic Comfort and Posttraumatic Development",https://clinicaltrials.gov/study/NCT05317052,COMPLETED,NO,Labor Pain|Posttraumatic Growth,BEHAVIORAL: Massage group,Amasya University,,FEMALE,ADULT,105,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2022-04-15,2022-07-01,"Amasya University, Amasya, Turkey"
NCT00033852,Treatment of Depression With Massage in HIV,https://clinicaltrials.gov/study/NCT00033852,COMPLETED,NO,Acquired Immunodeficiency Syndrome|HIV Infections|Depression,PROCEDURE: Massage Therapy,National Center for Complementary and Integrative Health (NCCIH),,ALL,"CHILD, ADULT, OLDER_ADULT",90,NIH,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE|Primary Purpose: TREATMENT,2002-04,2004-05,"Cedars-Sinai Medical Center, Los Angeles, California, 90048, United States"
NCT06342154,Does Endorphin Massage Reduce the Anxiety of Pregnant Women?,https://clinicaltrials.gov/study/NCT06342154,RECRUITING,NO,Pregnancy Related,BEHAVIORAL: Endorphin Massage,Celal Bayar University,,FEMALE,ADULT,68,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2023-10-09,2024-12-10,"Manisa Celal Bayar Üniversitesi Hafsa Sultan Hastanesi, Manisa, 45060, Turkey"
NCT04288388,The Effect Of Ice Massage On Perceıved Pain,https://clinicaltrials.gov/study/NCT04288388,COMPLETED,NO,Labor Pain|Episiotomy Wound,BEHAVIORAL: massage group,Selcuk University,,FEMALE,ADULT,347,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2018-04-15,2018-12-15,"Selcuk University, Konya, 42100, Turkey"
NCT05403515,"Aromatherapy and Foot Massage on Happiness, Sleep Quality, and Fatigue Levels of Patients With Stroke",https://clinicaltrials.gov/study/NCT05403515,COMPLETED,NO,"Stroke, Ischemic",OTHER: foot massage|OTHER: Foot massage +Aromatherapy group,Osmaniye Korkut Ata University,,ALL,"ADULT, OLDER_ADULT",91,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2021-07-01,2021-10-01,"Sercan Altın, Adana, Turkey"
NCT06162156,Effects of Back Massage After Cesarean Section,https://clinicaltrials.gov/study/NCT06162156,RECRUITING,NO,Cesarean Section,OTHER: Back massage,T.C. ORDU ÜNİVERSİTESİ,,FEMALE,ADULT,78,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2023-12-01,2024-05-31,"Fatsa State Hospital, Fatsa, Ordu, 52400, Turkey"
