NCT Number,Study Title,Study URL,Study Status,Study Results,Conditions,Interventions,Sponsor,Collaborators,Sex,Age,Enrollment,Funder Type,Study Type,Study Design,Start Date,Completion Date,Locations
NCT05705830,A Multicenter Randomized Controlled Study of Pulse Magnetotherapy Combined Medication in Anxiety Combined With Insomnia,https://clinicaltrials.gov/study/NCT05705830,RECRUITING,NO,Anxiety Disorder|Insomnia,DEVICE: Pulse magnetic therapy|DRUG: Selective serotonin reuptake inhibitors （SSRI）|DEVICE: Shame magnetic therapy,"Second Affiliated Hospital, School of Medicine, Zhejiang University",,ALL,ADULT,400,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2022-11-01,2025-12-31,"Changxing County People's Hospita, Changxing, Zhejiang, China|Linping First People's Hospital, Linping, Zhejiang, China|The Fourth Affiliated Hospital of Zhejiang University School of medicine, Yiwu, Zhejiang, China"
NCT00233831,Millimeter Wave Therapy (MWT) for Analgesia After Total Knee Replacement,https://clinicaltrials.gov/study/NCT00233831,COMPLETED,NO,Pain|Acute Pain,DEVICE: Generator of electromagnetic millimeter waves,University Medicine Greifswald,,ALL,"ADULT, OLDER_ADULT",80,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE|Primary Purpose: TREATMENT,2004-03,2007-10,"Anesthesiology and Intensive Care Medicine Department, University of Greifswald, Germany, Greifswald, 17487, Germany"
NCT04327700,Study Of Intrabucally Administered Electromagnetic Fields and Regorafenib,https://clinicaltrials.gov/study/NCT04327700,TERMINATED,NO,Hepatocellular Carcinoma,DEVICE: TheraBionic|DRUG: Regorafenib,Wake Forest University Health Sciences,National Cancer Institute (NCI)|THERABIONIC INC.,ALL,"ADULT, OLDER_ADULT",2,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2021-01-26,2024-05-31,"Wake Forest Baptist Comprehensive Cancer Center, Winston-Salem, North Carolina, 27157, United States"
NCT05483517,High Energy Density Pulse Electromagnetic Field for Patients With Rotator Cuff Tendinopathy,https://clinicaltrials.gov/study/NCT05483517,RECRUITING,NO,Rotator Cuff Tendinosis,DEVICE: High energy density pulse electromagnetic field|DEVICE: sham High energy density pulse electromagnetic field|BEHAVIORAL: physiotherapy,Tri-Service General Hospital,,ALL,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2023-01-31,2024-08-31,"Tri-service general hospital, Taipei, Neihu, 11490, Taiwan"
NCT06406231,Magnetic Field Therapy Versus Transcutaneous Electrical Nerve-stimulation in Knee Osteoarthritis,https://clinicaltrials.gov/study/NCT06406231,RECRUITING,NO,Knee Osteoarthritis,DEVICE: comparing efficacy of TENS and PEMF in knee osteoarthritis,University Tunis El Manar,,ALL,"CHILD, ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2023-09-15,2024-12,"Military Hospital of Tunis, Tunis, 1008, Tunisia"
NCT06808191,Effect of Magnetic Current on Ulcer Healing,https://clinicaltrials.gov/study/NCT06808191,NOT_YET_RECRUITING,NO,Diabetic Foot Ulcer,DEVICE: pulsed electromagnetic currant machine|OTHER: Placebo,Beni-Suef University,,ALL,"ADULT, OLDER_ADULT",40,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2025-02-01,2025-08-01,"Beni-Suif University Hospital, Cairo, القاهرة, 11865, Egypt"
NCT06527131,Pulsed Electromagnetic Field Stimulation and Charcot Foot Ulcer,https://clinicaltrials.gov/study/NCT06527131,RECRUITING,NO,Charcot Foot Ulcer,DEVICE: pulsed electromagnetic field therapy|DEVICE: Transcutanous electrical nerve stimulation|DRUG: Vancomycin,Cairo University,,ALL,"ADULT, OLDER_ADULT",34,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (INVESTIGATOR)|Primary Purpose: TREATMENT,2024-07,2024-11,"Physical Therapy Cairo University, Giza, Egypt"
NCT05029440,Pulsed Electromagnetic Field Versus Pulsed High Intensity Laser in the of Osteoprosis,https://clinicaltrials.gov/study/NCT05029440,COMPLETED,NO,Osteopenia or Osteoporosis,OTHER: Pulsed Electromagnetic Field|OTHER: Exercise Program|OTHER: Pulsed High Laser Therapy,Umm Al-Qura University,,ALL,ADULT,90,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: FACTORIAL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2021-02-01,2021-05-25,"Al Noor Specialized Hospital, Mecca, 715, Saudi Arabia"
NCT06662552,Pulsed Electromagnetic Therapy Versus Whole Body Vibration on Quadriceps Strength Post Burn,https://clinicaltrials.gov/study/NCT06662552,NOT_YET_RECRUITING,NO,Pulsed Electromagnetic Field|Whole Body Vibration|Burns,DEVICE: whole body vibration using crazy fit machine|DEVICE: Pulsed electromagnetic field therapy|OTHER: traditional physical therapy program,Cairo University,,ALL,ADULT,30,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2024-11-05,2025-05-05,"out-patient clinic, faculty of physical therapy, Cairo university, Giza, Egypt"
NCT05332418,ELECTROMAGNETIC FIELD ON NECK PAIN AND PROPRIOCEPTION IN CERVICAL RADICULOPATHY,https://clinicaltrials.gov/study/NCT05332418,UNKNOWN,NO,Cervical Radiculopathy,OTHER: selected exercise program|DEVICE: Electromagenetic Field therapy,October 6 University,,ALL,ADULT,30,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2022-01-15,2022-06-30,"Lama Saad El-Din Mahmoud, Al Jīzah, Select State, 0020, Egypt"
NCT04123782,Focused Shockwave Treatment in the Recovery Process of Acute Muscle Injuries in Soccer Players,https://clinicaltrials.gov/study/NCT04123782,COMPLETED,NO,Muscle Injury,DEVICE: F-ESW Treatment|DEVICE: Placebo F-ESW Treatment,Fundación Garcia Cugat,,ALL,"CHILD, ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2019-06-29,2021-07-15,"Fundacion Garcia Cugat, Barcelona, 08023, Spain"
NCT03758690,High-Intensity Focused Electromagnetic (HIFEM) Field Device in Women After Childbirth,https://clinicaltrials.gov/study/NCT03758690,COMPLETED,NO,Muscle Tone Increased,DEVICE: High-Intensity Focused Electromagnetic (HIFEM) Field Device,BTL Industries Ltd.,,FEMALE,"ADULT, OLDER_ADULT",10,INDUSTRY,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2018-10-25,2020-01-02,"Skin Care Physicians of Georgia, Macon, Georgia, 31217, United States|Chicago Cosmetic Surgery and Dermatology, Chicago, Illinois, 60654, United States"
NCT04801225,Early Feasibility Study of the Nervive VitalFlow Stimulation for Acute Ischemic Stroke Patients,https://clinicaltrials.gov/study/NCT04801225,UNKNOWN,NO,Acute Stroke,DEVICE: Non-invasive electromagnetic stimulation for acute stroke treatment,"Nervive, Inc.",National Institute of Neurological Disorders and Stroke (NINDS),ALL,"ADULT, OLDER_ADULT",10,INDUSTRY,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2022-08-24,2023-08-31,"MetroHealth, Cleveland, Ohio, 44109, United States|The Cleveland Clinic, Cleveland, Ohio, 44195, United States"
NCT06516523,Impact of Pulsed Electromagnetic Field (PEMF) on Human Peri-implant Tissues,https://clinicaltrials.gov/study/NCT06516523,COMPLETED,NO,Periodontitis|Dental Plaque,PROCEDURE: PEMF and Control/Sham|DEVICE: PEMF and without PEMF,University of Guarulhos,,ALL,"ADULT, OLDER_ADULT",80,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2022-02-01,2024-07-01,"Guarulhos University, Guarulhos, Sao Paulo, 073040, Brazil"
NCT06551597,The Effect of Extremely Low-Frequency Magnetic Field on Stroke Patients,https://clinicaltrials.gov/study/NCT06551597,RECRUITING,NO,Stroke,PROCEDURE: Extremely low frequency electromagnetic fields stimulation,Poznan University of Medical Sciences,,ALL,"ADULT, OLDER_ADULT",210,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2024-06-01,2025-08,"Neurorehabilitation Ward, Greater Poland Provincial Hospital, Poznań, Poland"
NCT03741439,RCTrial to Test Low Intensity Shockwave Treatment in Patients With Mild/Moderate Erectile Dysfunction,https://clinicaltrials.gov/study/NCT03741439,UNKNOWN,NO,Erectile Dysfunction|Endothelial Dysfunction,DEVICE: Treatment|DEVICE: Sham,IVI Santiago de Chile,Pontificia Universidad Catolica de Chile|University of Chile,MALE,"ADULT, OLDER_ADULT",38,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2018-01-17,2019-01-02,"Unidad de Andrologia - Red Salud UC/Christus, Santiago, Region Metropolitana, RM, Chile"
NCT02434809,Respiratory Motion-Corrected Cone-Beam CT and Intratreatment Gating Based on Electromagnetic Transponders to Reduce Target Position Uncertainty in Radiation Treatment of Lung Malignancies,https://clinicaltrials.gov/study/NCT02434809,ACTIVE_NOT_RECRUITING,NO,Lung Cancer,PROCEDURE: Bronchoscopic Implantation|DEVICE: Cone-Beam CT-Guided|RADIATION: stereotactic body radiation treatments,Memorial Sloan Kettering Cancer Center,,ALL,"ADULT, OLDER_ADULT",17,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: DIAGNOSTIC,2015-04,2025-04,"Memorial Sloan Kettering Cancer Commack, Commack, New York, 11725, United States|Memorial Sloan Kettering Cancer Center, New York, New York, 10065, United States|Memorial Sloan Kettering Westchester, West Harrison, New York, 10604, United States"
NCT05559190,Effect of a Preoperative Pulsed Electromagnetic Field and Abdominal Exercises on Muscle Strength Post Ventral Hernioplasty,https://clinicaltrials.gov/study/NCT05559190,COMPLETED,NO,"Hernia, Ventral",OTHER: Pulsed electromagnetic field|OTHER: Graduated abdominal strengthening exercises,Cairo University,,ALL,ADULT,60,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2021-01-01,2023-01-11,"Shaimaa Mohamed Ahmed Elsayeh, Cairo, New Cairo, 02, Egypt"
NCT01557192,Low Field Magnetic Stimulation (LFMS) in Mood Disorders: 6 Treatments,https://clinicaltrials.gov/study/NCT01557192,SUSPENDED,NO,Bipolar Depression|Unipolar Depression,DEVICE: Low Field Magnetic Stimulation Device,Mclean Hospital,,ALL,ADULT,200,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2010-05,2020-05,"McLean Hospital, Belmont, Massachusetts, 02478, United States"
NCT06332508,Pulsed Electromagnetic Fields (PEMFs) - A Highly Selective Breast CAncer Treatment pLatform (PASCAL),https://clinicaltrials.gov/study/NCT06332508,RECRUITING,NO,Breast Cancer,DEVICE: Pulsed electromagnetic fields (PEMFs)|DRUG: Anthracycline-based chemotherapy,"National University Hospital, Singapore",National University of Singapore,FEMALE,"ADULT, OLDER_ADULT",36,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2022-12-30,2025-12,"National University Hospital, Singapore, 119074, Singapore"
NCT05600647,Magnetic Therapy Versus Exercise Therapy in Old Patients With Chronic Mechanical Neck Pain,https://clinicaltrials.gov/study/NCT05600647,COMPLETED,NO,Chronic Mechanical Neck Pain,DEVICE: Electromagnetic Field therapy with an exercise program|OTHER: exercise program,Imam Abdulrahman Bin Faisal University,,ALL,"ADULT, OLDER_ADULT",51,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2020-10-21,2022-05-28,"Imam abdulrahman bin faisal university, Dammam, Saudi Arabia"
NCT06145932,Repetitive Transcranial Magnetic Stimulation Therapy in Essential Tremor,https://clinicaltrials.gov/study/NCT06145932,RECRUITING,NO,Essential Tremor,DEVICE: real rTMS|DEVICE: sham rTMS,Second Affiliated Hospital of Soochow University,,ALL,"ADULT, OLDER_ADULT",40,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2023-11-07,2026-12-31,"The Second Affiliated Hospital of Soochow University, Suzhou, China"
NCT05738863,The Effect of Repetative Transcranial Magnetic Stimulation Therapy for Stroke Patients,https://clinicaltrials.gov/study/NCT05738863,UNKNOWN,NO,Lower Urinary Tract Symptoms,DEVICE: Low Frequency rTMS Protocol|DEVICE: Sham rTMS Protocol,Afyonkarahisar Health Sciences University,,ALL,"ADULT, OLDER_ADULT",52,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE",2022-12-02,2024-06-01,"Afyonkarahisar Health Sciences University, Afyon, 03200, Turkey"
NCT04242719,Management of Deep Retinal Capillary Ischemia by Electromagnetic Stimulation and Platelet- Rich Plasma,https://clinicaltrials.gov/study/NCT04242719,COMPLETED,NO,Deep Retinal Capillary Ischemia|Paracentral Acute Middle Maculopathy|Acute Macular Neuroretinopathy,DEVICE: Electromagnetic stimulation|BIOLOGICAL: Platelet rich plasma,Ankara Universitesi Teknokent,,ALL,"CHILD, ADULT, OLDER_ADULT",28,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2018-01-01,2019-02-28,"Ankara University Biotechnology Institute, Ankara, Türkiye, 06312, Turkey"
NCT05800301,Management of Retinitis Pigmentosa Via Combination of Wharton's Jelly-derived Mesenchymal Stem Cells and Magnovision,https://clinicaltrials.gov/study/NCT05800301,COMPLETED,NO,Retinitis Pigmentosa,BIOLOGICAL: Wharton's jelly derived mesenchymal stemcells|DEVICE: Magnovision,Ankara Universitesi Teknokent,,ALL,"ADULT, OLDER_ADULT",80,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2019-01-01,2022-12-31,"BioRetina, Ankara, Gölbaşı, 06570, Turkey|Ankara University Biotechnology Institute, Ankara, Türkiye, 06312, Turkey|Umut Arslan, Ankara, 06000, Turkey"
NCT00444990,Study on Magnetic Field Therapy to Improve Chronic Lumbar Pain,https://clinicaltrials.gov/study/NCT00444990,UNKNOWN,NO,Low Back Pain,DEVICE: Magnetic Flex Pad,"Weintraub, Michael I., MD, FACP, FAAN",,ALL,"ADULT, OLDER_ADULT",60,INDIV,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE|Primary Purpose: TREATMENT,2007-02,2007-12,"Michael I. Weintraub, MD, Briarcliff Manor, New York, 10510, United States"
NCT03815747,MRI Evaluation of Change in Gluteal Muscles Following the Treatment With HIFEM Device,https://clinicaltrials.gov/study/NCT03815747,COMPLETED,NO,Muscle Tone Increased,DEVICE: High-Intensity Focused Electromagnetic (HIFEM) Field Device,BTL Industries Ltd.,,ALL,"ADULT, OLDER_ADULT",7,INDUSTRY,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2019-01-11,2020-01-27,"Art of Skin MD, Solana Beach, California, 92075, United States"
NCT06464705,To Investigate the Effect of PEMF for Pateitns After Anterior Cruciate Ligament Reconstruction With Hamstring Autograft,https://clinicaltrials.gov/study/NCT06464705,RECRUITING,NO,Anterior Cruciate Ligament Reconstruction|Hamstring Muscle,DEVICE: PEMF treatment|DEVICE: Placebo treatment,Chinese University of Hong Kong,,ALL,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2024-06-13,2027-03-31,"Prince of Wales Hospital, Sha Tin, Hong Kong"
NCT04190238,Efficiency of the Super Inductive System in Spasticity Treatment,https://clinicaltrials.gov/study/NCT04190238,UNKNOWN,NO,"Spasticity, Muscle",OTHER: Super inductive system (high frequency electromagnetic field)|OTHER: Physical therapy,Universitatea de Medicina si Farmacie Iuliu Hatieganu,,ALL,"CHILD, ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (CARE_PROVIDER)|Primary Purpose: TREATMENT,2019-12-04,2022-12,"Clinical Rehabilitation Hospital, Cluj-Napoca, Romania"
NCT06043401,Tracking Brain Biomarkers and Renormalization Associated With Antidepressant Transcranial Magnetic Stimulation Therapy,https://clinicaltrials.gov/study/NCT06043401,RECRUITING,NO,Major Depressive Disorder,OTHER: Neuroimaging with Magnetic Resonance Imaging (MRI),Medical University of South Carolina,,ALL,"ADULT, OLDER_ADULT",40,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2023-04-04,2025-04-04,"Medical University of South Carolina, Charleston, South Carolina, 29425, United States"
NCT03927040,Transcranial Electromagnetic Treatment Against Alzheimer's Disease,https://clinicaltrials.gov/study/NCT03927040,UNKNOWN,NO,"Alzheimer Disease|Alzheimer Disease, Late Onset",DEVICE: MemorEM 1000,"NeuroEM Therapeutics, Inc.",University of South Florida Health / Byrd Alzheimer's Institute,ALL,"ADULT, OLDER_ADULT",7,INDUSTRY,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2019-04-15,2020-03-30,"Byrd Alzheimer's Institute, University of South Florida, Tampa, Florida, 33613, United States"
NCT05952258,Magnetic Stimulation as a Treatment for Stress Urinary Incontinence,https://clinicaltrials.gov/study/NCT05952258,ENROLLING_BY_INVITATION,NO,Stress Urinary Incontinence,DEVICE: Magnetic stimulation|DEVICE: Sham Magnetic stimulation,Sunnybrook Health Sciences Centre,Innovation Fund of the Alternative Funding Plan from the Academic Health Sciences Centres of Ontario,FEMALE,"ADULT, OLDER_ADULT",158,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2023-09-01,2026-07-31,"Sunnybrook Health Sciences Centre, Toronto, Ontario, M4N 3M5, Canada"
NCT05645003,Transcranial Magnetic Stimulation Therapy in Neuropathic Painful Spinal Cord Injury Patients,https://clinicaltrials.gov/study/NCT05645003,RECRUITING,NO,Spinal Cord Injuries|Neuropathic Pain|Neurological Diseases or Conditions,DEVICE: High-frequency real-time rTMS protocol|DEVICE: Sham rTMS Protocol,Afyonkarahisar Health Sciences University,,ALL,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2022-11-15,2025-05-31,"Afyonkarahisar, Afyonkarahisar, 0300, Turkey"
NCT06525103,PEMT Versus WBV on Quadriceps Strength Post Burn,https://clinicaltrials.gov/study/NCT06525103,NOT_YET_RECRUITING,NO,Burns of Thigh,DEVICE: electromagnitic field therapy|DEVICE: whole body vibration,Cairo University,,ALL,ADULT,30,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2024-10-18,2024-12,
NCT04212949,The Effect of Transcranial Magnetic Stimulation Therapy in Patients With Lumbar Radiculopathy,https://clinicaltrials.gov/study/NCT04212949,UNKNOWN,NO,Lumbar Radiculopathy,DEVICE: Repetitive transcranial magnetic stimulation (rTMS)|DRUG: Transforaminal epidural steroid injection,Marmara University,,ALL,"ADULT, OLDER_ADULT",56,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2019-11-08,2020-12-08,"Marmara University School of Medicine, Department of Physical Medicine and Rehabilitation, İstanbul, Turkey"
NCT04271163,Transcranial Electromagnetic Treatment (TEMT) Against Alzheimer's Disease,https://clinicaltrials.gov/study/NCT04271163,UNKNOWN,NO,Alzheimer's Disease,DEVICE: MemorEM,"NeuroEM Therapeutics, Inc.","Axiom Clinical Research of Florida|MegaNano Biotech|Invicro, Boston|Left Coast Engineering",ALL,"ADULT, OLDER_ADULT",6,INDUSTRY,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2020-02-10,2021-03-31,"Axiom Clinical Research of Florida, Tampa, Florida, 33609, United States"
NCT02881112,A Registry Study to Evaluate Outcomes of PEMF Therapy in Subjects With Various Pain Etiologies,https://clinicaltrials.gov/study/NCT02881112,COMPLETED,YES,Pain,DEVICE: Provant Therapy System,"Regenesis Biomedical, Inc.",,ALL,"ADULT, OLDER_ADULT",180,INDUSTRY,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2016-03,2017-12-14,"AOC-Research, LLC, Birmingham, Alabama, 35209, United States|Coolbody Contours, Scottsdale, Arizona, 85251, United States|Scottsdale Center for Women's Health, Scottsdale, Arizona, 85258, United States|Coastal Orthopedics & Sports Medicine, Bradenton, Florida, 34209, United States|Injury Care Research, LLC, Boise, Idaho, 83713, United States|Exodus Pain Clinic, Meridian, Idaho, 83642, United States|Biogenesis Group, LLC, Ypsilanti, Michigan, 48197, United States|Spokane Joint Replacement Center, Spokane, Washington, 99218, United States"
NCT06821451,Bronchoscopic Navigation Robot-guided Dye Marking-assisted Thoracoscopic Pulmonary Nodule Resection,https://clinicaltrials.gov/study/NCT06821451,RECRUITING,NO,Lung Nodules,DEVICE: Bronchoscopic navigation robot|DEVICE: Conventional electromagnetic navigation bronchoscope,Ruijin Hospital,,ALL,"ADULT, OLDER_ADULT",80,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2025-02-10,2026-03-31,"Ruijin Hospital Affiliated to Shanghai Jiao Tong University School of Medicine, Shanghai, Shanghai, 200025, China"
NCT03394547,Pulsed Electromagnetic Field Treatment for Painful Periods,https://clinicaltrials.gov/study/NCT03394547,UNKNOWN,NO,Dysmenorrhea,DEVICE: Allay|DEVICE: Placebo,Birmingham Women's NHS Foundation Trust,BioElectronics Corporation,FEMALE,"CHILD, ADULT, OLDER_ADULT",60,OTHER_GOV,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2017-11-03,2018-10-01,"University of Birmimgham, Birmingham, United Kingdom"
NCT01732497,A Prospective Study of Axillary Hair Loss in Patients Treated With the miraDry System,https://clinicaltrials.gov/study/NCT01732497,COMPLETED,NO,Underarm Hair,DEVICE: miraDry Treatment,Miramar Labs,,ALL,"ADULT, OLDER_ADULT",56,INDUSTRY,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2012-09,2014-11,"Zel Skin and Laser Specialists, Edina, Minnesota, 55424, United States|Laser & Skin Surgery Center of NY, New York, New York, 10016, United States|Lehigh Valley Dermatology, Bethlehem, Pennsylvania, 18017, United States"
NCT06079528,Effect of Electromagnetic Stimulation Combined With Visceral Manipulation on Stress Urinary Incontinence In Postmenopausal Women,https://clinicaltrials.gov/study/NCT06079528,COMPLETED,NO,Stress Urinary Incontinence|Postmenopausal Disorder,DEVICE: Electromagnetic device|OTHER: visceral manipulation therapy|OTHER: General advice|OTHER: pelvic floor muscle training,Cairo University,,FEMALE,"ADULT, OLDER_ADULT",50,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2022-06-01,2023-01-30,"Outpatient clinic faculty of physical therapy cairo university, Dokki, Egypt"
NCT05315297,Pulsed Electromagnetic Field (PEMF) Therapy in Thumb CMC Arthritis,https://clinicaltrials.gov/study/NCT05315297,COMPLETED,NO,Thumb Osteoarthritis,DEVICE: PEMF device|DEVICE: Sham PEMF device,Stanford University,,ALL,"ADULT, OLDER_ADULT",64,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2023-06-20,2024-08-31,"Stanford Medicine Outpatient Center, Redwood City, California, 94063, United States"
NCT00779155,Study of Magnetic Fields for Treatment of Parkinson's Disease,https://clinicaltrials.gov/study/NCT00779155,COMPLETED,YES,Parkinson's Disease,DEVICE: The Resonator|DEVICE: The Resonator control,"pico-tesla Magnetic Therapies, LLC",,ALL,"ADULT, OLDER_ADULT",12,INDUSTRY,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2007-08,2009-06,"pico-tesla Magnetic Therapies, Littleton, Colorado, 80120, United States"
NCT05043480,Pilot Study On Pulsed Electromagnetic Field Therapy For Osteosarcopenia,https://clinicaltrials.gov/study/NCT05043480,UNKNOWN,NO,Sarcopenia|Osteopenia or Osteoporosis,DEVICE: PEMF,Louis Tee,National University of Singapore,ALL,OLDER_ADULT,80,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2021-10-01,2022-12-31,"Alexandra Hospital, Singapore, 159964, Singapore"
