NCT Number,Study Title,Study URL,Study Status,Study Results,Conditions,Interventions,Sponsor,Collaborators,Sex,Age,Enrollment,Funder Type,Study Type,Study Design,Start Date,Completion Date,Locations
NCT06330779,Trauma-adapted Yoga in Child & Adolescent Psychiatry.,https://clinicaltrials.gov/study/NCT06330779,NOT_YET_RECRUITING,NO,ADHD|PTSD|Quality of Life|Self-Control|Pain|Affect,OTHER: Trauma-adapted yoga,"University West, Sweden",Vastra Gotaland Region|Region Stockholm|Region Skåne|Region Värmland|Region Östra Gotland|Region Örebro,ALL,"CHILD, ADULT",180,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2025-01-01,2028-12-31,
NCT04646148,Optimization and Multi-Site Feasibility of Yoga for Chronic Pain in People in YOGAMAT-II - Phase I,https://clinicaltrials.gov/study/NCT04646148,COMPLETED,YES,Opioid Use|Chronic Pain,BEHAVIORAL: Yoga classes,Butler Hospital,National Center for Complementary and Integrative Health (NCCIH),ALL,"ADULT, OLDER_ADULT",20,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: FACTORIAL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: OTHER",2021-03-01,2021-11-01,"Boston Medical Center, Boston, Massachusetts, 02118, United States|CODAC Behavioral Healthcare, Providence, Rhode Island, 02909, United States"
NCT04414371,Tools for Wellbeing COVID-19 National Study of Undergraduate Students,https://clinicaltrials.gov/study/NCT04414371,UNKNOWN,NO,Stress|Anxiety|Depression|Resilience|Wellbeing|Mood,OTHER: Yoga,"Rutgers, The State University of New Jersey",Harvard Medical School (HMS and HSDM),ALL,"ADULT, OLDER_ADULT",200,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2020-05-20,2020-12-31,"Rutgers University, New Brunswick, New Jersey, 08901, United States"
NCT03570515,Yoga vs. Education for Restless Legs Syndrome: a Feasibility Study,https://clinicaltrials.gov/study/NCT03570515,COMPLETED,NO,Restless Legs Syndrome,BEHAVIORAL: Yoga|BEHAVIORAL: Educational film,West Virginia University,,ALL,"ADULT, OLDER_ADULT",41,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: OTHER",2015-02-15,2021-08-15,"West Virginia University, Morgantown, West Virginia, 26506, United States"
NCT04074109,Feasibility of At-Home Telehealth Yoga for Treating Chronic Pain,https://clinicaltrials.gov/study/NCT04074109,COMPLETED,YES,Chronic Pain|Musculoskeletal Pain,COMBINATION_PRODUCT: Teleyoga|BEHAVIORAL: In-person yoga,Palo Alto Veterans Institute for Research,National Center for Complementary and Integrative Health (NCCIH),ALL,"ADULT, OLDER_ADULT",34,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2019-12-06,2021-12-17,"VA Palo Alto Health Care System, Palo Alto, California, 94304, United States"
NCT05876650,Pilates Exercises v/s Yoga on Rounded Shoulders,https://clinicaltrials.gov/study/NCT05876650,COMPLETED,NO,"Weakness, Muscle|Muscle Tightness|Range of Motion|Pain|Heart Rate|SpO2|Sleep Quality",OTHER: Pilates exercises|OTHER: Yoga,Riphah International University,,FEMALE,ADULT,30,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2022-12-01,2023-06-22,"Riphah International University, Islamabad, 44600, Pakistan"
NCT01811381,Curcumin and Yoga Therapy for Those at Risk for Alzheimer's Disease,https://clinicaltrials.gov/study/NCT01811381,UNKNOWN,NO,Mild Cognitive Impairment,DRUG: Curcumin|BEHAVIORAL: aerobic yoga|BEHAVIORAL: non aerobic yoga|DIETARY_SUPPLEMENT: Placebo,VA Office of Research and Development,,ALL,"ADULT, OLDER_ADULT",80,FED,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: FACTORIAL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION",2014-01-20,2020-12-31,"VA Greater Los Angeles Healthcare System, West Los Angeles, CA, West Los Angeles, California, 90073, United States"
NCT05324709,Yoga on Stress Management in Adolescents,https://clinicaltrials.gov/study/NCT05324709,COMPLETED,NO,Adolescent Behavior|Adolescent Problem Behavior,BEHAVIORAL: Yoga Based Stress Management Program,Karabuk University,,ALL,"CHILD, ADULT",120,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: PREVENTION",2022-04-18,2022-08-18,"Karabuk University, Karabuk, Turkey"
NCT01669109,Hatha Yoga for Patients With Colorectal Cancer,https://clinicaltrials.gov/study/NCT01669109,COMPLETED,NO,Colorectal Neoplasms,BEHAVIORAL: Hatha yoga,Universität Duisburg-Essen,,ALL,"ADULT, OLDER_ADULT",54,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2012-09,2013-12,"Department of Internal and Complementary Medicine, Immanuel Hospital Berlin, Berlin, 14109, Germany|Department for Internal and Integrative Medicine, Essen-Mitte Clinics, Essen, 45276, Germany"
NCT04077476,Feasibility of Online Yoga With Facebook After Stillbirth,https://clinicaltrials.gov/study/NCT04077476,COMPLETED,NO,Stillbirth|Post-traumatic Stress Disorder|Anxiety|Depression,BEHAVIORAL: Online Yoga + Facebook|BEHAVIORAL: Online Yoga,Arizona State University,,FEMALE,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2019-07-10,2020-05-10,"Arizona Biomedical Collaborative, Phoenix, Arizona, 85004, United States"
NCT00856453,Yoga in Relieving Fatigue in Patients Undergoing Chemotherapy for Ovarian Cancer,https://clinicaltrials.gov/study/NCT00856453,TERMINATED,NO,Depression|Fatigue|Ovarian Cancer,BEHAVIORAL: Home yoga practice|BEHAVIORAL: yoga classes,Wake Forest University Health Sciences,National Cancer Institute (NCI),FEMALE,"ADULT, OLDER_ADULT",2,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2009-05,2009-10,"Wake Forest University Comprehensive Cancer Center, Winston-Salem, North Carolina, 27157-1096, United States"
NCT03685227,A Closer Look at Yoga Nidra: Sleep Lab Analyses,https://clinicaltrials.gov/study/NCT03685227,COMPLETED,NO,Electroencephalography|Electrocardiography|Respiratory Rate|Surveys and Questionnaires,OTHER: Yoga Nidra,National University of Natural Medicine,Oregon Health and Science University|University of Manitoba,ALL,ADULT,22,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: SEQUENTIAL|Masking: NONE|Primary Purpose: OTHER,2018-09-10,2019-03-10,"National University of Natural Medicine, Helfgott Research Institute, Portland, Oregon, 97201, United States"
NCT05901181,"The Effect of Laughter Yoga on Self-Care, Quality of Life and Stress Level in Menopause",https://clinicaltrials.gov/study/NCT05901181,NOT_YET_RECRUITING,NO,Laughter|Menopause|Stress|Self,BEHAVIORAL: Laughter Yoga,Eastern Mediterranean University,,FEMALE,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2023-06-30,2024-02-16,"Dilek Karaoğlan Gülevi, Famagusta, 99450, Cyprus"
NCT05843058,The Effect of Laughter Yoga on Psychological Wellness,https://clinicaltrials.gov/study/NCT05843058,COMPLETED,NO,Laughter|Gynecologic Cancer|Psychological,BEHAVIORAL: laughter yoga,Istanbul Gedik University,,FEMALE,ADULT,70,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: SUPPORTIVE_CARE,2021-10-01,2022-04-01,"Kerime Derya BEYDAG, Istanbul, 34104, Turkey"
NCT06446999,"Yoga-Based Breathing Exercise, Colorectal Cancer Surgery",https://clinicaltrials.gov/study/NCT06446999,RECRUITING,NO,Symptoms and Signs,OTHER: Yoga-Based Breathing Exercise,KTO Karatay University,,ALL,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE,2023-09-01,2024-12-30,"KTO Karatay University, Karatay, Konya, 42020, Turkey"
NCT05250310,The Effect of Structured Lifestyle Modification and Yoga Practice on Metabolic Processes Associated With Cardiovascular Disease,https://clinicaltrials.gov/study/NCT05250310,RECRUITING,NO,Coronary Artery Disease,BEHAVIORAL: Chair Yoga,Icahn School of Medicine at Mount Sinai,,ALL,"ADULT, OLDER_ADULT",120,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: BASIC_SCIENCE,2022-01-24,2027-12,"Mount Sinai Hospital, New York, New York, 10029, United States"
NCT05407402,Laughter Yoga on Pain and Comfort in Individuals Diagnosed With Migraine,https://clinicaltrials.gov/study/NCT05407402,UNKNOWN,NO,"Pain, Head",BEHAVIORAL: laughter yoga practice|BEHAVIORAL: watching funny videos,Osmaniye Korkut Ata University,,ALL,"ADULT, OLDER_ADULT",93,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION",2022-06-01,2022-07-15,"Aksaray University, Aksaray, Turkey"
NCT01999283,Effect of Group Pilates and Yoga Exercise Classes for Chronic Cervical Pain,https://clinicaltrials.gov/study/NCT01999283,COMPLETED,NO,Cervical Pain,OTHER: Yoga Group Exercise|OTHER: Pilates Group Mat Exercise,Wayne State University,,ALL,"ADULT, OLDER_ADULT",88,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2010-07,2013-05,"Equilibrium Studio, Bloomfield Hills, Michigan, 48301, United States|Wayne State University, Detroit, Michigan, 48201, United States|Oakland Physical Therapy, Novi, Michigan, 48374, United States|Older Persons Commission, Rochester, Michigan, 48307, United States"
NCT04795154,Prenatal Yoga as Complementary Therapy of Preeclampsia,https://clinicaltrials.gov/study/NCT04795154,COMPLETED,NO,Pre-Eclampsia,OTHER: Yoga excercise,Indonesia University,,FEMALE,ADULT,24,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: TREATMENT",2020-09-02,2020-12-22,"Poltekkes Palembang Kemenkes RI, Palembang, South Of Sumatera, 30163, Indonesia"
NCT06379503,"Effect of Heart Yoga Applıed To Patıents Undergoıng Cardıovascular Surgery on Sleep, Depressıon And Qualıty of Lıfe",https://clinicaltrials.gov/study/NCT06379503,COMPLETED,NO,Cardiac Disease|Yoga|Nursing Caries,OTHER: HEART YOGA|OTHER: routine nursing care,Dokuz Eylul University,,ALL,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: SEQUENTIAL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE",2021-12-15,2023-06-18,"Dokuz Eylül Üniversitesi Hastanesi, İ̇zmi̇r, Balçova, 35330, Turkey"
NCT04710979,Feasibility of a Yoga Intervention in Sedentary African-American Women,https://clinicaltrials.gov/study/NCT04710979,COMPLETED,YES,Sedentary Behavior,BEHAVIORAL: Yoga Intervention,University of Minnesota,National Center for Complementary and Integrative Health (NCCIH),FEMALE,"ADULT, OLDER_ADULT",69,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION,2022-05-02,2023-01-19,"University of Minnesota, Minneapolis, Minnesota, 55455, United States"
NCT06705153,"The Effect of Laughter Yoga on Symptom Severity, Depression-anxiety-stress, Sleep Quality and Quality of Life in Patients with Irritable Bowel Syndrome",https://clinicaltrials.gov/study/NCT06705153,RECRUITING,NO,Irritable Bowel Syndrome,OTHER: laughter yoga,Ataturk University,,ALL,"ADULT, OLDER_ADULT",56,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2024-12-04,2025-02-28,"Erzurum City Hospital, Erzurum, Yakutiye, 25070, Turkey"
NCT04295954,Effect of a Semi-Presence Yoga Program on Primary Dysmenorrhea,https://clinicaltrials.gov/study/NCT04295954,UNKNOWN,NO,"Dysmenorrhea Primary|Pain, Menstrual|Yoga",OTHER: Yoga Intervention,University of Huelva,,FEMALE,ADULT,50,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2020-10-01,2021-10-01,"Ana Abreu Sánchez, Huelva, Andalucía, 21001, Spain"
NCT06405789,The Effect of Yoga on Mindfulness and Perceived Stress,https://clinicaltrials.gov/study/NCT06405789,COMPLETED,NO,Stress,OTHER: yoga practice,Izmir Democracy University,,ALL,"ADULT, OLDER_ADULT",56,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE,2019-09-30,2020-01-30,"İzmir Democracy University, İzmir, Ege Bölgesi, 35560, Turkey"
NCT03388177,Yoga for Young Women With Depression,https://clinicaltrials.gov/study/NCT03388177,UNKNOWN,NO,Major Depressive Disorder,BEHAVIORAL: Yoga-based therapy|OTHER: Treatment as usual,University of Groningen,Lentis Psychiatric Institute|ZonMw: The Netherlands Organisation for Health Research and Development|Triodos Foundation,FEMALE,ADULT,170,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2016-12-16,2019-12-16,"Lentis Psychiatric Institute, Groningen, 9725AG, Netherlands"
NCT06202950,"Type 1 Diabetes,Mindfulness,Yoga,Stress,Health Quality,Glycemic İndex",https://clinicaltrials.gov/study/NCT06202950,ACTIVE_NOT_RECRUITING,NO,Diabetes|Stress,BEHAVIORAL: Yoga|BEHAVIORAL: Mindfulness,Hasan Kalyoncu University,,ALL,"CHILD, ADULT",90,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2023-03-15,2025-07-15,"Emine Sarıkamış Kale, Batman, Merkez, 72000, Turkey|Hasan Kalyoncu University, Gaziantep, Sahinbey, Turkey"
NCT05899881,A Pilot Study Investigating the Effects of a Yoga Intervention on Health and Well-Being Among a Diverse Sample of Adults,https://clinicaltrials.gov/study/NCT05899881,ACTIVE_NOT_RECRUITING,NO,Healthy,BEHAVIORAL: Yoga intervention,Brock University,Social Sciences and Humanities Research Council of Canada,ALL,"ADULT, OLDER_ADULT",65,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: OTHER,2023-05-29,2023-08,"Brock University - Brock Functional Inclusive Training Centre, St. Catharines, Ontario, L2S 3A1, Canada"
NCT03703609,Effects of Tele-yoga in Long-term Conditions,https://clinicaltrials.gov/study/NCT03703609,COMPLETED,NO,Chronic Disease,BEHAVIORAL: Tele-yoga,Linkoeping University,,ALL,"ADULT, OLDER_ADULT",311,OTHER_GOV,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE",2018-10-15,2023-05-31,"Mälardals hospital, Eskilstuna, Sweden|Ryhov hospital, Jönköping, Sweden|Linköpings University hospital, Linköping, Sweden|Vrinnevi Hospital, Norrköping, Sweden"
NCT04571593,Remote Yoga Nidra for Anxiety and Sleep,https://clinicaltrials.gov/study/NCT04571593,COMPLETED,NO,Insomnia Due to Anxiety and Fear,BEHAVIORAL: Yoga Nidra,National University of Natural Medicine,,ALL,"ADULT, OLDER_ADULT",74,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: BASIC_SCIENCE,2020-04-15,2020-09-14,"National University of Natural Medicine, Helfgott Research Institute, Portland, Oregon, 97201, United States"
NCT04270617,The Effect of Yoga Practice on Chronic Back Pain,https://clinicaltrials.gov/study/NCT04270617,RECRUITING,NO,Chronic Back Pain,BEHAVIORAL: Yoga program,NYU Langone Health,,ALL,"ADULT, OLDER_ADULT",200,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2019-12-01,2027-01-01,"NYULangone, New York, New York, 10003, United States"
NCT02368444,A Cognitive Behavioral Therapy and Yoga Program for Trauma Symptoms,https://clinicaltrials.gov/study/NCT02368444,COMPLETED,NO,"Stress Disorders, Post-Traumatic",BEHAVIORAL: Cognitive Behavioral Therapy and Yoga,Georgetown University,,ALL,"ADULT, OLDER_ADULT",45,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2014-05,2016-01,"Yoga Studio, Albuquerque, New Mexico, 87114, United States"
NCT01797263,Pain Outcomes Comparing Yoga Versus Structured Exercise (POYSE) Trial,https://clinicaltrials.gov/study/NCT01797263,COMPLETED,YES,Fibromyalgia,OTHER: Yoga|OTHER: Structured Exercise,VA Office of Research and Development,,ALL,"ADULT, OLDER_ADULT",256,FED,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2013-08-01,2018-12-31,"Richard L. Roudebush VA Medical Center, Indianapolis, IN, Indianapolis, Indiana, 46202-2884, United States"
NCT02243163,Effect of Yoga on Life Quality and Immunity in Breast Cancer Patients After Operation and or Chemotherapy,https://clinicaltrials.gov/study/NCT02243163,UNKNOWN,NO,Female Breast Carcinoma,BEHAVIORAL: Yoga exercise,Chang Bing Show Chwan Memorial Hospital,,FEMALE,"ADULT, OLDER_ADULT",40,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: BASIC_SCIENCE,2014-05,2015-04,"Division of Core Laboratory; Chang Bing Show Chwan Memorial Hospital, Changhua County, Taiwan"
NCT02055326,Yoga for Men Attempting Smoking Cessation,https://clinicaltrials.gov/study/NCT02055326,COMPLETED,NO,Smoking Cessation,BEHAVIORAL: Cognitive Behavioral Therapy for Smoking Cessation|BEHAVIORAL: Yoga|BEHAVIORAL: Health & Wellness,The Miriam Hospital,National Institutes of Health (NIH)|National Center for Complementary and Integrative Health (NCCIH),MALE,"ADULT, OLDER_ADULT",38,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: ",2009-09,2011-07,"The Miriam Hospital, Providence, Rhode Island, 02906, United States"
NCT06197243,Augmenting Benzodiazepine Receptor Agonist Deprescribing With Acupuncture and Yoga Among Older Adults,https://clinicaltrials.gov/study/NCT06197243,RECRUITING,NO,Anxiety|Insomnia|Benzodiazepine|Deprescription,OTHER: Acupuncture|OTHER: Yoga|OTHER: Deprescribing,Vanderbilt University Medical Center,National Institute on Aging (NIA),ALL,OLDER_ADULT,30,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2023-12-14,2024-12-14,"Osher Center for Integrative Health at Vanderbilt, Nashville, Tennessee, 37203, United States"
NCT02402010,Pilot Study of Adjunctive Yoga for Bipolar Depression,https://clinicaltrials.gov/study/NCT02402010,COMPLETED,NO,Bipolar Disorder,BEHAVIORAL: Adjunctive Yoga|BEHAVIORAL: Enhanced Treatment as Usual,Brown University,Butler Hospital,ALL,"ADULT, OLDER_ADULT",37,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2014-01,2016-01,"Butler Hospital, Providence, Rhode Island, 02906, United States"
NCT04039074,Effects of Yoga and Relaxation on Stress and Quality of Life,https://clinicaltrials.gov/study/NCT04039074,COMPLETED,NO,"Stress, Psychological",BEHAVIORAL: Integrative Yoga|BEHAVIORAL: Iyengar Yoga|BEHAVIORAL: Mindfulness,"Charite University, Berlin, Germany",,ALL,"ADULT, OLDER_ADULT",102,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2019-07-29,2021-06-30,"Charité Hochschulambulanz für Naturheilkunde am Immanuel Krankenhaus, Berlin, 14109, Germany"
NCT03489122,A Randomized Control Trial Treating Depression With Yoga and Coherent Breathing Versus Walking in Veterans,https://clinicaltrials.gov/study/NCT03489122,TERMINATED,NO,"Depressive Disorder, Major|Post Traumatic Stress Disorder",BEHAVIORAL: yoga|BEHAVIORAL: walking,VA Office of Research and Development,,ALL,"ADULT, OLDER_ADULT",2,FED,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2022-01-11,2022-06-15,"VA Bedford HealthCare System, Bedford, MA, Bedford, Massachusetts, 01730-1114, United States"
NCT05431166,Virtual Yoga for Social Isolation and Loneliness in Rural Veterans,https://clinicaltrials.gov/study/NCT05431166,ACTIVE_NOT_RECRUITING,NO,Loneliness|Social Isolation,BEHAVIORAL: Virtual Yoga at First 8 weeks|BEHAVIORAL: Virtual Yoga at Second 8 weeks,Oregon Health and Science University,,ALL,"ADULT, OLDER_ADULT",70,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: SEQUENTIAL|Masking: NONE|Primary Purpose: HEALTH_SERVICES_RESEARCH,2021-10-01,2023-09-30,"VA Portland Health Care System, Portland, Oregon, 97239, United States"
NCT01809678,Yoga as a Complementary Therapy for Smoking Cessation,https://clinicaltrials.gov/study/NCT01809678,COMPLETED,NO,Tobacco Dependence,BEHAVIORAL: Smoking Cessation|BEHAVIORAL: Yoga|OTHER: Wellness,The Miriam Hospital,,ALL,"ADULT, OLDER_ADULT",255,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2012-07,2017-06,"The Miriam Hospital, Providence, Rhode Island, 02906, United States"
NCT06480513,Cancer Of the BReast Asanas Study (COBRA),https://clinicaltrials.gov/study/NCT06480513,RECRUITING,NO,Breast Cancer,BEHAVIORAL: live yoga|BEHAVIORAL: live remote yoga,UMC Utrecht,World Cancer Research Fund International,FEMALE,"CHILD, ADULT, OLDER_ADULT",140,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2024-10-08,2027-01,"University Medical Center Utrecht (UMC Utrecht), Utrecht, 85500 3508 GA, Netherlands"
NCT01168648,Yoga for Stress Management in Health Care Personnel,https://clinicaltrials.gov/study/NCT01168648,COMPLETED,NO,"Yoga|Stress, Psychological|Stress, Physiological",BEHAVIORAL: Yoga as stress management|OTHER: Rest without using any relaxation technique,Karolinska Institutet,Ekhaga Foundation Stockholm Sweden|Region Stockholm,ALL,"ADULT, OLDER_ADULT",71,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: PREVENTION,2003-08,2005-05,"Center for Family and Community Medicine, KI, Huddinge, Stockholm, 141 83, Sweden"
NCT00397930,Yoga in Treating Sleep Disturbance in Cancer Survivors,https://clinicaltrials.gov/study/NCT00397930,COMPLETED,YES,Fatigue|Cancer|Sleep Disorders,PROCEDURE: Standard Care Control Condition|PROCEDURE: Yoga Intervention (YOCAS),Gary Morrow,National Cancer Institute (NCI),ALL,"ADULT, OLDER_ADULT",410,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: FACTORIAL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2006-10,2013-06,"CCOP - Central Illinois, Decatur, Illinois, 62526, United States|CCOP - Wichita, Wichita, Kansas, 67214-3882, United States|CCOP - Grand Rapids, Grand Rapids, Michigan, 49503, United States|CCOP - Kalamazoo, Kalamazoo, Michigan, 49007-3731, United States|CCOP - Kansas City, Kansas City, Missouri, 64131, United States|CCOP - Hematology-Oncology Associates of Central New York, East Syracuse, New York, 13057, United States|CCOP - Southeast Cancer Control Consortium, Goldsboro, North Carolina, 27534-9479, United States|CCOP - Columbus, Columbus, Ohio, 43215, United States|CCOP - Columbia River Oncology Program, Portland, Oregon, 97225, United States|CCOP - Greenville, Greenville, South Carolina, 29615, United States|CCOP - Northwest, Tacoma, Washington, 98405-0986, United States"
NCT02305498,Yoga Practice for Breast or Ovarian Cancer Patients,https://clinicaltrials.gov/study/NCT02305498,COMPLETED,NO,Ovarian Cancer|Breast Cancer,OTHER: Vigorous yoga practice|OTHER: Restorative (gentle) yoga practice,Memorial Sloan Kettering Cancer Center,The City College of New York,FEMALE,"ADULT, OLDER_ADULT",39,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2014-11-24,2019-03-11,"Memorial Sloan Kettering Cancer Center, New York, New York, 10065, United States"
NCT01901237,Yoga for Adolescent and Young Adult Non-Curative Cancer Patients,https://clinicaltrials.gov/study/NCT01901237,COMPLETED,NO,Advanced Cancer,BEHAVIORAL: Hatha Yoga,Rob Rutledge,Dalhousie University|IWK Health Centre|Nova Scotia Health Authority,ALL,"CHILD, ADULT",5,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2013-09,2017-06-13,"Dalhousie University, Halifax, Nova Scotia, B3H 4R2, Canada"
NCT05203029,Effectiveness of Aerobic Exercises and Laughter Yoga Compared With Yoga in Anxiety/Depression Levels in Breast Cancer,https://clinicaltrials.gov/study/NCT05203029,COMPLETED,NO,Breast Cancer Survivors,OTHER: Online exercise,Isfahan University of Medical Sciences,,FEMALE,"ADULT, OLDER_ADULT",198,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE",2022-01-05,2022-07-29,"Isfahan University of Medical Sciences, Isfahan, Iran, Islamic Republic of"
