NCT Number,Study Title,Study URL,Study Status,Study Results,Conditions,Interventions,Sponsor,Collaborators,Sex,Age,Enrollment,Funder Type,Study Type,Study Design,Start Date,Completion Date,Locations
NCT01661569,A Randomised Controlled Trial to Investigate the Effects of a Mindfulness Smartphone App on Well-being in the Workplace,https://clinicaltrials.gov/study/NCT01661569,UNKNOWN,NO,"Well-being, Work Stress",OTHER: Headspace On-the-go app,"University College, London",British Heart Foundation|Headspace Meditation Limited|Technical University Dresden,ALL,"ADULT, OLDER_ADULT",120,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2012-08,2013-01,"UK high-tech company office, London, United Kingdom"
NCT05395221,Making Resident Well-Being a (Virtual) Reality,https://clinicaltrials.gov/study/NCT05395221,WITHDRAWN,NO,Mental Health,OTHER: Guided Mediation Virtual Reality App,NYU Langone Health,,ALL,"ADULT, OLDER_ADULT",0,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2024-01-01,2024-03,
NCT06604299,Digital Mindfulness Meditation-enhanced Cognitive Behavioral Therapy (CBT-MM) for Binge Eating Disorder,https://clinicaltrials.gov/study/NCT06604299,RECRUITING,NO,Binge Eating Disorder,BEHAVIORAL: Meditation-enhanced Cognitive Behavioral Therapy,Yeshiva University,National Center for Complementary and Integrative Health (NCCIH),ALL,"ADULT, OLDER_ADULT",25,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2024-10-01,2025-05-01,"Yeshiva University, Bronx, New York, 10461, United States"
NCT04020081,A Study to Evaluate the Effect of Yoga Exercises and Meditation on Lung Function and Quality of Life in COPD Patients.,https://clinicaltrials.gov/study/NCT04020081,UNKNOWN,NO,COPD|Obstructive Pulmonary Disease,OTHER: Yoga breathing exercises and Meditation,"Chest Research Foundation, India","Jupiter Hospital, India",ALL,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2018-03-09,2020-01,"Chest Research Foundation, Pune, Maharashtra, 411014, India"
NCT05832983,Aromatherapy and Anxiety Study,https://clinicaltrials.gov/study/NCT05832983,RECRUITING,NO,Anxiety Related to Pain Related to an Intraarticular Injection|Pain Related to an Intraarticular Injection,BEHAVIORAL: Guided Meditation|OTHER: Aromatherapy,NYU Langone Health,,ALL,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: HEALTH_SERVICES_RESEARCH,2023-07-04,2025-07-01,"NYU Langone Health, New York, New York, 10010, United States"
NCT01853098,A Pilot Study of Positive Affect Training,https://clinicaltrials.gov/study/NCT01853098,COMPLETED,NO,Affect (Mental Function)|Compassion,BEHAVIORAL: Positive Affect Training (PAT),Boston University Charles River Campus,,ALL,"ADULT, OLDER_ADULT",10,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2013-09,2015-05,"Center for Anxiety and Related Disorders at Boston University, Boston, Massachusetts, 02215, United States"
NCT05274763,Chaplain-Delivered Compassion Meditation to Improve Quality of Life in Patients Receiving a Stem Cell Transplant,https://clinicaltrials.gov/study/NCT05274763,COMPLETED,YES,Lymphoma|Plasma Cell Myeloma,OTHER: Quality-of-Life Assessment|OTHER: Questionnaire Administration|PROCEDURE: Spiritual Therapy,Emory University,National Cancer Institute (NCI)|National Center for Complementary and Integrative Health (NCCIH)|National Institutes of Health (NIH),ALL,"ADULT, OLDER_ADULT",30,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2022-03-21,2022-05-25,"Emory University Hospital/Winship Cancer Institute, Atlanta, Georgia, 30322, United States"
NCT02842047,The Mediating Effects of Decentering on Self-Management of Stress and End of Life Planning,https://clinicaltrials.gov/study/NCT02842047,COMPLETED,NO,Stage IV Gastrointestinal Cancer|Advanced Gynecological Cancer,"BEHAVIORAL: Stop, Breathe & Think™|BEHAVIORAL: End of Life Planning Videos|BEHAVIORAL: Caregiver wellness videos",Case Comprehensive Cancer Center,,ALL,"ADULT, OLDER_ADULT",20,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2016-07-01,2018-03-09,"University Hospitals Cleveland Medical Center, Seidman Cancer Center, Case Comprehensive Cancer Center, Cleveland, Ohio, 44106, United States"
NCT05211960,Effects of a Mindfulness App for Outpatients Waitlisted for Psychological Interventions,https://clinicaltrials.gov/study/NCT05211960,COMPLETED,NO,Mental Disorder,BEHAVIORAL: Mindfulness-based meditation,Centre for Addiction and Mental Health,,ALL,"ADULT, OLDER_ADULT",193,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2022-01-24,2024-04-30,"Campbell Family Mental Health Research Institute, CAMH, Toronto, Ontario, M5S 2S1, Canada"
NCT05267340,Neural Mechanisms of Meditation Training in Healthy and Depressed Adolescents: An MRI Connectome Study PART 2,https://clinicaltrials.gov/study/NCT05267340,RECRUITING,NO,"Depression Mild|Depression Moderate|Depression, Teen",BEHAVIORAL: TARA|BEHAVIORAL: Psycho-Education,"University of California, San Francisco",National Center for Complementary and Integrative Health (NCCIH),ALL,"CHILD, ADULT",120,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: BASIC_SCIENCE",2023-02-08,2025-08,"UCSF, San Francisco, California, 94143, United States"
NCT03834844,Meditation and Education That is Nurse Delivered for Symptom Management in Paroxysmal Atrial Fibrillation (PAF),https://clinicaltrials.gov/study/NCT03834844,ACTIVE_NOT_RECRUITING,NO,Paroxysmal Atrial Fibrillation,BEHAVIORAL: Meditation|OTHER: AF Education|OTHER: Phone Calls,Stanford University,,ALL,"ADULT, OLDER_ADULT",50,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: FACTORIAL|Masking: NONE|Primary Purpose: TREATMENT,2018-05-01,2025-12-31,"Stanford Health Care, Stanford, California, 94305, United States"
NCT04572464,"Effectiveness of Mindfulness Based Meditation on Well-being, Self Compassion & Cognizance Among Nurses Working in Intensive Care Units",https://clinicaltrials.gov/study/NCT04572464,COMPLETED,NO,Mindfulness is a Moment by Moment Awareness to Remain Purposefully and Non Judgmentally Attentive to Their Own Experience,OTHER: Mindfulness Based Guided Meditation,"Institute of Liver and Biliary Sciences, India",,ALL,"CHILD, ADULT, OLDER_ADULT",61,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2019-06-14,2019-10-30,"Neetu Taneja, Faridabad, Haryana, 121001, India"
NCT04113135,The Utilization of Yoga as a Therapeutic Tool to Promote Physical Activity Behavior Change and Improved Postural Control in Individuals With Multiple Sclerosis,https://clinicaltrials.gov/study/NCT04113135,WITHDRAWN,NO,Multiple Sclerosis,OTHER: Yoga|OTHER: Control,Winston Salem State University,Appalachian State University,ALL,"ADULT, OLDER_ADULT",0,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2020-01-01,2020-12-31,"Winston Salem State University, Winston-Salem, North Carolina, 27110, United States"
NCT06331065,Promoting Mental Health at Work Among Hospital Professionals,https://clinicaltrials.gov/study/NCT06331065,RECRUITING,NO,Mental Health Issue,"OTHER: Information session on mindfulness meditation and questionnaires|DEVICE: Mindfulness meditation experimentation, practice program, questionnaires, individual interview and focus group",Hospices Civils de Lyon,,ALL,"ADULT, OLDER_ADULT",120,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: HEALTH_SERVICES_RESEARCH,2024-05-30,2025-06,"Neurology Department, Pierre Wertheimer Hospital (Hospices Civils de Lyon), Bron, 69677, France|Pediatric Intensive Care Unit - Continuous Monitoring, Femme Mère Enfant Hospital (Hospices Civils de Lyon), Bron, 69677, France|Department of Geriatrics, Edouard Herriot Hospital (Hospices Civils de Lyon), Lyon, 69003, France|Neonatology and neonatal intensive care unit, Croix-Rousse Hospital (Hospices Civils de Lyon), Lyon, 69004, France|Department of Anesthesia and Intensive Care, Edouard Herriot Hospital (Hospices Civils de Lyon), Lyon, 69437, France|Anaesthesia - Intensive Care and Perioperative Medicine Department, Lyon South Hospital (Hospices Civils de Lyon), Pierre-Bénite, 69495, France|Department of Physical Medicine and Neurological Rehabilitation, Henry Gabrielle Hospital (Hospices Civils de Lyon), Saint-Genis Laval, 69230, France|Department of Geriatrics, Charpennes Hospital (Hospices Civils de Lyon), Villeurbanne, 69100, France"
NCT05490979,The Impact of Dyad Exercises on Well-being and Connection in Young Adults,https://clinicaltrials.gov/study/NCT05490979,COMPLETED,NO,Mental Health Wellness 1|Loneliness,BEHAVIORAL: Contemplative dyad meditation|BEHAVIORAL: Fast friends,University of Pennsylvania,,ALL,ADULT,120,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2022-09-06,2023-10-03,"University of Pennsylvania, Philadelphia, Pennsylvania, 19104, United States"
NCT04821505,Stress Reduction and Hypertension Prevention in African Americans,https://clinicaltrials.gov/study/NCT04821505,COMPLETED,NO,High Blood Pressure,BEHAVIORAL: Health Education|BEHAVIORAL: Transcendental Meditation,Maharishi International University,Medical College of Wisconsin,ALL,"ADULT, OLDER_ADULT",304,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION",1998-05-01,2005-04-30,
NCT04271930,Effect of Sleep Quality on Hematopoietic Cell Transplant Patient Outcomes,https://clinicaltrials.gov/study/NCT04271930,TERMINATED,NO,Sleep|Multiple Myeloma,BEHAVIORAL: Mindfulness Awareness Practices for Insomnia|BEHAVIORAL: Sleep Health Information,Medical College of Wisconsin,,ALL,"ADULT, OLDER_ADULT",24,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2020-11-01,2023-05-23,"Froedtert Hospital and the Medical College of Wisconsin, Milwaukee, Wisconsin, 53226, United States"
NCT01264627,A New Translational Tool for Studying the Role of Breathing in Meditation,https://clinicaltrials.gov/study/NCT01264627,COMPLETED,NO,Hypertension,BEHAVIORAL: Mindful Breathing (MB) Intervention|BEHAVIORAL: Usual Care (UC) Control Condition,"University of California, San Francisco",National Center for Complementary and Integrative Health (NCCIH),FEMALE,"ADULT, OLDER_ADULT",99,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (INVESTIGATOR)|Primary Purpose: PREVENTION,2011-02-01,2017-08-31,
NCT04745429,Non-pharmacological Mitigation of Psoriasis,https://clinicaltrials.gov/study/NCT04745429,COMPLETED,NO,Psoriasis|Stress|Inflammation|Depression|Pruritus|Sleep Disorder|Quality of Life,"OTHER: breathing exercises, cold exposure and meditation",Medical University of Lodz,,ALL,ADULT,38,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2020-02-19,2020-10-06,"Medical Univeristy of Lodz, Chair of Clinical Immunology and Rheumatology, Łódź, Łódzkie, 92-213, Poland"
NCT02122068,Meditation for Dementia Caregivers Major Depressive Disorder in Family Dementia Caregivers,https://clinicaltrials.gov/study/NCT02122068,COMPLETED,NO,Mentalizing Imagery Therapy|Relaxation Recording,BEHAVIORAL: Mentalizing Imagery Therapy|BEHAVIORAL: Relaxation cd,"University of California, San Francisco",Friends of Semel Institute|Morris A. Hazan Memorial Foundation,ALL,"ADULT, OLDER_ADULT",26,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2014-04,2015-09,"University of California, Los Angeles, Los Angeles, California, 90095, United States"
NCT03674632,Breastfeed a Better Youngster: the BABY Study,https://clinicaltrials.gov/study/NCT03674632,COMPLETED,NO,"Breastfeeding|Breastfeeding, Exclusive|Infant Behavior|Psychological Stress|Breast Milk Expression|Infant Development",BEHAVIORAL: Relaxation meditation tape,"University College, London",Beijing Children's Hospital,FEMALE,ADULT,96,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: SUPPORTIVE_CARE,2018-11-25,2020-10-31,"Beijing Children Hospital, Beijing, 100045, China|Zhuang Wei, Beijing, 100192, China"
NCT05026541,Resilience to Sleep Deprivation and Changes in Sleep Architecture in Shoonya Meditators,https://clinicaltrials.gov/study/NCT05026541,RECRUITING,NO,Sleep|Sleep Deprivation|Cognitive Change,BEHAVIORAL: Nap Practitioners|BEHAVIORAL: Shoonya Meditation,Beth Israel Deaconess Medical Center,,ALL,ADULT,60,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: OTHER,2022-09-12,2025-12-31,"Beth Israel Deaconess Medical Centre, Boston, Massachusetts, 02215, United States"
NCT06457932,Effectiveness of Heart Rate Variability Biofeedback Training Versus a Meditation Program in Reducing Stress Levels in University Undergraduate Students.,https://clinicaltrials.gov/study/NCT06457932,NOT_YET_RECRUITING,NO,Stress|Anxiety State,BEHAVIORAL: Heart rate variability biofeedback training|BEHAVIORAL: Guided meditation,University of Seville,,ALL,ADULT,54,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2024-11-01,2025-02-01,
NCT05673720,Brain Stimulation and Meditation for Pain After Total Knee Arthroplasty,https://clinicaltrials.gov/study/NCT05673720,COMPLETED,NO,"Osteoarthritis, Knee",DEVICE: active tDCS paired with active MBM|DEVICE: sham tDCS paired with sham MBM,Florida State University,,ALL,"ADULT, OLDER_ADULT",24,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2023-05-15,2024-10-25,"Tallahassee Orthopedic Clinic, Tallahassee, Florida, 32308, United States"
NCT04514640,Calm + Oura Sleep Study,https://clinicaltrials.gov/study/NCT04514640,COMPLETED,NO,Sleep,BEHAVIORAL: The Calm app,Arizona State University,,ALL,"ADULT, OLDER_ADULT",72,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2020-07-27,2020-10-05,"Arizona State University, Phoenix, Arizona, 85004, United States"
NCT05346692,Digital Meditation for Postoperative Pain Control After Abdominal Surgery for Cancer,https://clinicaltrials.gov/study/NCT05346692,COMPLETED,NO,Hematopoietic and Lymphoid System Neoplasm|Malignant Solid Neoplasm,OTHER: Survey Administration|OTHER: Interview|OTHER: Text Message-Based Navigation Intervention|OTHER: Interview,Emory University,National Cancer Institute (NCI),ALL,"ADULT, OLDER_ADULT",73,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2022-03-28,2023-07-12,"Emory University/Winship Cancer Institute, Atlanta, Georgia, 30322, United States"
NCT05385146,Effect of Chan-Chuang Qigong With Breathing Meditation on Quality of Life in Patients With Breast Cancer,https://clinicaltrials.gov/study/NCT05385146,COMPLETED,NO,Breast Cancer|Quality of Life|Intraoperative Awareness,OTHER: qigong,Ching-I Chang,"Taipei Hospital, Taiwan",ALL,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: PREVENTION,2017-12-25,2021-10-22,"Chang Gung University of Science and Technology, Taoyuan, Taiwan"
NCT06581523,Efficacy of a Breathwork Practice (SKY) on Well-Being of Individuals With Parkinson's Disease (iPD) and Care Partners,https://clinicaltrials.gov/study/NCT06581523,RECRUITING,NO,Parkinson's Disease,BEHAVIORAL: SKY Breath and Meditation,Nova Southeastern University,,ALL,"ADULT, OLDER_ADULT",40,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2024-10-19,2025-04,"Raw Kickboxing and Fitness, Coral Springs, Florida, 33071, United States|David Posnack Jewish Community Center, Davie, Florida, 33328, United States|Nova Southeastern University, Fort Lauderdale, Florida, 33328, United States"
NCT04125758,"Stress-physiology Coherence, Interoception, and Well-being Following Mindfulness Training or Tracking Time Spent on Mobile Device",https://clinicaltrials.gov/study/NCT04125758,COMPLETED,NO,Not Seeking to Treat Any Conditions,BEHAVIORAL: Mindfulness training|BEHAVIORAL: Tracking time spent on mobile device,"University of Wisconsin, Madison","Mind and Life Institute, Hadley, Massachusetts",ALL,"ADULT, OLDER_ADULT",120,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: BASIC_SCIENCE",2020-01-21,2022-11-30,"University of Wisconsin - Madison, Madison, Wisconsin, 53703, United States"
NCT03709225,Mindfulness-Music Intervention for Adolescents and Young Adults With Cancer,https://clinicaltrials.gov/study/NCT03709225,COMPLETED,NO,Anxiety|Oncology|Stress,BEHAVIORAL: Music-based meditation,Dana-Farber Cancer Institute,,ALL,"CHILD, ADULT",38,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2019-01-22,2021-04-05,"Dana Farber Cancer Institute, Boston, Massachusetts, 02215, United States"
NCT05387889,Piloting Mindfulness Meditation Program for Underserved Racial Minority Adults With Pulmonary Hypertension,https://clinicaltrials.gov/study/NCT05387889,COMPLETED,YES,"Hypertension, Pulmonary",BEHAVIORAL: Mindfulness Meditation for Pulmonary Hypertension (MMPH),State University of New York at Buffalo,National Center for Advancing Translational Sciences (NCATS),ALL,"ADULT, OLDER_ADULT",15,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2022-06-17,2023-02-28,"SUNY at Buffalo School of Nursing, Buffalo, New York, 14214, United States"
NCT06438159,Impact of Mindfulness-Based Stress Reduction Meditation Practice on Patients After Cardiac Rehabilitation.,https://clinicaltrials.gov/study/NCT06438159,RECRUITING,NO,Cardiac Disease,OTHER: Cardiac rehabilitation with Mindfulness-Based Stress Reduction (MBSR)|OTHER: Conventional cardiac rehabilitation,Elsan,,ALL,"ADULT, OLDER_ADULT",74,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2024-11-12,2026-11-12,"Clinique d'Aressy, Aressy, 64320, France"
NCT05146167,Testing a Meditation App With Justice-Involved Youth on Probation,https://clinicaltrials.gov/study/NCT05146167,RECRUITING,NO,Emotion Regulation|Alcohol Use|Cannabis Use|Sexual Behavior|Aggression,BEHAVIORAL: Bodhi AIM (intervention group)|BEHAVIORAL: HIB (control group),University of Illinois at Chicago,National Institute on Drug Abuse (NIDA),ALL,"CHILD, ADULT",200,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION,2022-04-05,2025-02-28,"University of Illinois at Chicago, Chicago, Illinois, 60612, United States"
NCT06017765,Coping After Loss Through Mindfulness in Adults With Prolonged Grief Disorder,https://clinicaltrials.gov/study/NCT06017765,ENROLLING_BY_INVITATION,NO,Prolonged Grief Disorder,BEHAVIORAL: Meditation Training|BEHAVIORAL: Waitlist,"University Hospital, Caen","Northeastern University|Institut National de la Santé Et de la Recherche Médicale, France|Cyceron|Université de Caen Normandie",ALL,ADULT,30,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2023-08-31,2024-07-31,"CHU de Caen et Université de Caen Normandie - Centre Esquirol Adult Psychiatry, Caen, Calvados, 14000, France"
NCT03104608,Automatic Self Transcending Meditation (ASTM) for Patients With Severe Age Related Macular Degeneration (AMD),https://clinicaltrials.gov/study/NCT03104608,UNKNOWN,NO,Age-related Macular Degeneration|Low Vision,OTHER: Automatic Self Transcending Meditation|OTHER: Treatment as Usual,London Health Sciences Centre Research Institute and Lawson Research Institute of St. Joseph's,,ALL,"ADULT, OLDER_ADULT",140,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE",2018-06-01,2019-12-01,"St. Joseph's Hospital, Ivey Eye Institute, London, Ontario, N6G0H8, Canada"
NCT06110832,The Effect of Mindfulness-based Yoga and Meditation on Some Parameters in Breast Cancer Patients,https://clinicaltrials.gov/study/NCT06110832,COMPLETED,NO,Breast Cancer,BEHAVIORAL: Mindfulness-based Meditation and Yoga program,Kutahya Health Sciences University,Koç University,FEMALE,ADULT,41,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE,2023-05-11,2023-12-31,"Kutahya Health Science University, Kütahya, Turkey"
NCT06633952,Accelerating Cognitive Gains From Digital Inverventions With Noninvasive Brain Stimulation,https://clinicaltrials.gov/study/NCT06633952,RECRUITING,NO,Aging|MCI,DEVICE: MediTrain|DEVICE: Worder|DEVICE: noninvasive neurostimulation device|DEVICE: wrist worn multi-sensor watches,"University of California, San Francisco",National Institute on Aging (NIA),ALL,"ADULT, OLDER_ADULT",90,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION",2024-09-13,2025-12,"University of California San Francisco, San Francisco, California, 94158, United States"
NCT04583748,Virtual Health Education vs Meditation in Irreversible Age-Related Vision Loss Patients and Their Caregivers,https://clinicaltrials.gov/study/NCT04583748,WITHDRAWN,NO,"Vision; Disorder, Loss|Caregiver Burnout|Quality of Life|Depression|Anxiety|Sleep",BEHAVIORAL: Sahaj Samadhi Meditation|BEHAVIORAL: Health Enhancement Program,London Health Sciences Centre Research Institute and Lawson Research Institute of St. Joseph's,The Art of Living Foundation,ALL,"ADULT, OLDER_ADULT",0,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2022-04,2022-04-09,
NCT04329533,Effects of Using Mobile App on Perceived Stress During COVID-19 Pandemic,https://clinicaltrials.gov/study/NCT04329533,COMPLETED,NO,Perceived Stress|Anxiety|Sleep Disturbance,"OTHER: ""Calm"" is a mindfulness meditation mobile app",University of Arizona,,FEMALE,"ADULT, OLDER_ADULT",101,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2020-04-13,2020-11-01,"Banner University Medicine Women's Institute, Phoenix, Arizona, 85006, United States"
NCT06175208,Targeting Fear of Cancer Recurrence in Cancer Survivors: Evaluation of Internet-Based Emotional Freedom Techniques and Internet-Based Mindfulness Meditation as Intervention Strategies,https://clinicaltrials.gov/study/NCT06175208,ENROLLING_BY_INVITATION,NO,Fear of Cancer Recurrence,BEHAVIORAL: Emotional Freedom Techniques|BEHAVIORAL: Mindfulness Meditation,General Hospital Groeninge,"Kom Op Tegen Kanker|az Glorieux|AZ Klina|AZ Vesalius|Imeldaziekenhuis|Jessa Hospital|University Hospital, Antwerp|Universitair Ziekenhuis Brussel|University Hospital, Ghent|Universitaire Ziekenhuizen KU Leuven|Vitaz",ALL,"ADULT, OLDER_ADULT",339,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2024-07-03,2028-10-30,"AZ Klina, Brasschaat, Antwerp, 2930, Belgium|University Hospital Antwerp, Edegem, Antwerp, 2650, Belgium|University Hospital Gent, Gent, East-Flanders, 9000, Belgium|University Hospital Leuven, Leuven, Vlaams-Brabant, 3000, Belgium|Kortrijk Cancer Centre, az groeninge, Kortrijk, West-Flanders, 8500, Belgium|Imelda ziekenhuis, Bonheiden, 2820, Belgium|Jessa ziekenhuis, Hasselt, 3500, Belgium|University Hospital Brussels, Jette, 1090, Belgium|AZ Glorieux, Ronse, 9600, Belgium|VITAZ, Sint-Niklaas, 9100, Belgium|AZ Vesalius, Tongeren, 3700, Belgium"
NCT06633978,"Studying the Effects of Digital Interventions on Cognition, Wellbeing, Stress, and Sleep in Older Adults",https://clinicaltrials.gov/study/NCT06633978,RECRUITING,NO,MCI|Aging,DEVICE: MediTrain|DEVICE: wrist worn multi-sensor watches|DEVICE: Sleep monitor,"University of California, San Francisco",National Institute on Aging (NIA),ALL,"ADULT, OLDER_ADULT",90,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: PREVENTION,2024-09-10,2026-02,"University of California, San Francisco, San Francisco, California, 94158, United States"
NCT03349554,"A Standardized Meditation Technique ""Body-scan"", in the Management of Anxiety in Hospitalized Parkinsonian Patients",https://clinicaltrials.gov/study/NCT03349554,COMPLETED,NO,Parkinson's Disease,OTHER: body-scan meditation|DIAGNOSTIC_TEST: Psychological evaluation,"University Hospital, Bordeaux",,ALL,"ADULT, OLDER_ADULT",33,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: OTHER,2018-03-23,2019-03-05,"Service de neurologie motricité,Hôpital Pellegrin, Bordeaux, France"
NCT05168046,Mindfulness-based Intervention for People with Parkinsonian Tremor,https://clinicaltrials.gov/study/NCT05168046,COMPLETED,NO,Parkinson Disease|Rest Tremor,BEHAVIORAL: Mindfulness based stress reduction,"University Hospital, Montpellier",Institut National de Recherche en Informatique et en Automatique|Université Montpellier,ALL,"ADULT, OLDER_ADULT",21,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: OTHER,2021-11-15,2024-10-20,"Montpellier University Hospital, Montpellier, 34295, France"
