NCT Number,Study Title,Study URL,Study Status,Study Results,Conditions,Interventions,Sponsor,Collaborators,Sex,Age,Enrollment,Funder Type,Study Type,Study Design,Start Date,Completion Date,Locations
NCT00362453,Tai Chi Mind-Body Therapy for Knee Osteoarthritis,https://clinicaltrials.gov/study/NCT00362453,COMPLETED,YES,Knee Osteoarthritis,BEHAVIORAL: Tai Chi versus Attention Control,Tufts Medical Center,National Center for Complementary and Integrative Health (NCCIH),ALL,"ADULT, OLDER_ADULT",40,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2005-08,2009-06,"Tufts Medical Center, Division of Rheumatology, Boston, Massachusetts, 02111, United States"
NCT04270266,Mind-Body Medicine for the Improvement of Quality of Life in Adolescents and Young Adults Coping with Lymphoma,https://clinicaltrials.gov/study/NCT04270266,ACTIVE_NOT_RECRUITING,NO,Lymphoma,OTHER: Educational Intervention|OTHER: Meditation Therapy|OTHER: Questionnaire Administration,M.D. Anderson Cancer Center,National Cancer Institute (NCI),ALL,ADULT,71,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2019-09-06,2026-12-21,"M D Anderson Cancer Center, Houston, Texas, 77030, United States"
NCT00097305,Body-Oriented Therapy for Sexual Abuse Recovery,https://clinicaltrials.gov/study/NCT00097305,COMPLETED,NO,"Child Abuse, Sexual|Post-Traumatic Stress Disorder|Dissociation",BEHAVIORAL: Body-Oriented Therapy|BEHAVIORAL: Standardized Massage Therapy,National Center for Complementary and Integrative Health (NCCIH),,FEMALE,"ADULT, OLDER_ADULT",24,NIH,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2002-09,,"University of Washington School of Nursing, Seattle, Washington, 98195, United States"
NCT06219408,Integrating Mind-Body Practices Into Primary Care Treatment,https://clinicaltrials.gov/study/NCT06219408,NOT_YET_RECRUITING,NO,Chronic Pain|Posttraumatic Stress Disorder,BEHAVIORAL: CIH Stepped Care,University of Washington,National Center for Complementary and Integrative Health (NCCIH),ALL,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2025-06-02,2028-02-29,"University of Washington, Seattle, Washington, 98195, United States"
NCT06307470,Nurse-led Mind-body Intervention on Sexual Health for Breast Cancer Survivors,https://clinicaltrials.gov/study/NCT06307470,RECRUITING,NO,"Women's Health: Neoplasm of Breast|Menopause, Premature|Body Image|Sexual Dysfunction|Cancer, Breast",BEHAVIORAL: EMBRACE (Empowerment through Mind and Body Reclamation After Cancer Experience),University of Arkansas,Intimate Pathways Center for Sexual Health,FEMALE,ADULT,42,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2024-10-15,2026-05-30,"University of Arkansas for Medical Sciences, Little Rock, Arkansas, 72205, United States"
NCT06568250,Reaching Rural Veterans: Applying Mind-Body Skills for Pain Using a Whole Health Telehealth Intervention - UG3 Pilot,https://clinicaltrials.gov/study/NCT06568250,RECRUITING,NO,Chronic Pain,BEHAVIORAL: RAMP program,Minneapolis Veterans Affairs Medical Center,,ALL,"ADULT, OLDER_ADULT",40,FED,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2024-08-07,2025-02,"Minneapolis VAMC, Minneapolis, Minnesota, 55417, United States"
NCT02342912,Social Media Obesity Treatment for College Students,https://clinicaltrials.gov/study/NCT02342912,COMPLETED,NO,Obesity,BEHAVIORAL: Social Media Treatments,George Washington University,"University of Massachusetts, Boston",ALL,ADULT,450,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2015-02,2019-08,"The George Washington University, Washington, District of Columbia, 20052, United States|University of Massachusetts Boston, Boston, Massachusetts, 02125, United States"
NCT00293293,Outcomes in Ovarian Cancer and Fallopian Tube Cancer Patients Using Complementary Alternative Medicine,https://clinicaltrials.gov/study/NCT00293293,COMPLETED,YES,Ovarian Cancer|Peritoneal Primary Cancer|Fallopian Tube Cancer,OTHER: healing touch|OTHER: massage therapy|OTHER: hypnosis|DRUG: Standard chemotherapy,"Masonic Cancer Center, University of Minnesota",Randy Shaver Cancer Research Fund,FEMALE,"CHILD, ADULT, OLDER_ADULT",43,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2005-05,2010-01,"Masonic Cancer Center at University of Minnesota, Minneapolis, Minnesota, 55455, United States"
NCT04582526,A Brief Body-mind-spirit Intervention to Promote Positive Emotions,https://clinicaltrials.gov/study/NCT04582526,UNKNOWN,NO,Emotions|Stress,BEHAVIORAL: BMS program,The University of Hong Kong,"Caritas Medical Centre, Hong Kong",ALL,"ADULT, OLDER_ADULT",120,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: PREVENTION,2020-11,2023-01,
NCT01359839,Effectiveness of a Relaxation-Response Based Cognitive Behavioral Therapy Group for Depressed Chinese Patients,https://clinicaltrials.gov/study/NCT01359839,COMPLETED,NO,Depression,BEHAVIORAL: Relaxation Response and Cognitive Behavioral Therapy,Massachusetts General Hospital,Centers for Disease Control and Prevention,ALL,"ADULT, OLDER_ADULT",40,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2010-08,2011-12,"South Cove Community Health Center, Boston, Massachusetts, United States"
NCT04453514,Feasibility of a Brief Trauma-informed Yoga Intervention for Anxiety During the Coronavirus Disease (COVID-19) Pandemic,https://clinicaltrials.gov/study/NCT04453514,COMPLETED,NO,Anxiety,BEHAVIORAL: Trauma-informed yoga video recording,National University of Natural Medicine,,ALL,"ADULT, OLDER_ADULT",212,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2020-07-21,2021-06-19,"National University of Natural Medicine, Portland, Oregon, 97201, United States"
NCT03572153,A Mind-Body Intervention for Hot Flash Management,https://clinicaltrials.gov/study/NCT03572153,COMPLETED,NO,Hot Flashes|Postmenopausal Symptoms|Breast Cancer,BEHAVIORAL: Self-Administered Hypnosis|BEHAVIORAL: Self-Administered White Noise Hypnosis,Baylor University,National Center for Complementary and Integrative Health (NCCIH)|University of Michigan,FEMALE,"ADULT, OLDER_ADULT",247,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE",2018-11-15,2024-02-16,"University of Michigan, Ann Arbor, Michigan, 48109, United States|Baylor University, Waco, Texas, 76798, United States"
NCT01796054,"Stress Free Now, a Mind-body Reduction Program for Nurses",https://clinicaltrials.gov/study/NCT01796054,COMPLETED,NO,Psychological Stress|Anxiety|Depression,BEHAVIORAL: Stress Free Now online program|BEHAVIORAL: Group support session,The Cleveland Clinic,,ALL,"ADULT, OLDER_ADULT",360,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: OTHER,2013-02,2014-08,"Cleveland Clinic, Cleveland, Ohio, 44195, United States"
NCT02141568,Effectiveness of Mind-Body Interventions for Frequent Attendees Suffering From Medically Unexplained Symptoms (MUS),https://clinicaltrials.gov/study/NCT02141568,TERMINATED,NO,Neurasthenia|Chronic Pain|Chronic Headache,OTHER: Medical and Psychological treatment,Soroka University Medical Center,,ALL,"ADULT, OLDER_ADULT",15,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2016-01,2019-02-26,"Soroka University Medical Center, Be'er-Sheva, 84101, Israel"
NCT04023318,"The BMI Project (Body, Mind, Inflammation)",https://clinicaltrials.gov/study/NCT04023318,COMPLETED,NO,Overweight and Obesity|Chronic Inflammation,BEHAVIORAL: Integrated Lifestyle Intervention,Virginia Commonwealth University,,ALL,ADULT,19,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2019-07-15,2021-06-18,"Virginia Commonwealth University, Richmond, Virginia, 23219, United States"
NCT05703074,Mental Intervention and Nicotinamide Riboside Supplementation in Long Covid,https://clinicaltrials.gov/study/NCT05703074,ACTIVE_NOT_RECRUITING,NO,Long COVID,DIETARY_SUPPLEMENT: Nicotinamide Riboside (NR)|BEHAVIORAL: Mind-body reprocessing therapy (MBRT)|BEHAVIORAL: Care as usual|DIETARY_SUPPLEMENT: Placebo,"University Hospital, Akershus",,ALL,"ADULT, OLDER_ADULT",310,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: FACTORIAL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2023-01-30,2025-07,"Akershus University Hospital, Lørenskog, 1478, Norway"
NCT05524402,Live Video Mind-body Treatment to Prevent Persistent Symptoms Following mTBI,https://clinicaltrials.gov/study/NCT05524402,ACTIVE_NOT_RECRUITING,NO,MTBI - Mild Traumatic Brain Injury|Anxiety,BEHAVIORAL: TOR-C 1|BEHAVIORAL: TOR-C 2,Massachusetts General Hospital,National Center for Complementary and Integrative Health (NCCIH),ALL,ADULT,50,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2022-10-15,2024-08-01,"Massachusetts General Hospital, Boston, Massachusetts, 02129, United States"
NCT02001246,Two Anger Management Programs for Teens.,https://clinicaltrials.gov/study/NCT02001246,TERMINATED,NO,Anger|Hostility|Aggression,BEHAVIORAL: Real Deal program for Anger Management|BEHAVIORAL: Mind-body Bridging (MBB) program,University of Utah,,ALL,CHILD,35,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2014-01,2016-11,"Pain Research Center, Anesthesiology, University of Utah, Salt Lake City, Utah, 84108, United States|Salt Lake County Youth Services, Salt Lake City, Utah, 84115, United States"
NCT01270568,Mind-body Interventions in Cardiac Patients,https://clinicaltrials.gov/study/NCT01270568,COMPLETED,NO,Acute Coronary Syndrome|Congestive Heart Failure,OTHER: Positive Psychology|BEHAVIORAL: Relaxation Response|BEHAVIORAL: Recollection,Massachusetts General Hospital,Centers for Disease Control and Prevention,ALL,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2010-03,2011-01,"Massachusetts General Hospital, Boston, Massachusetts, 02114, United States"
NCT04024267,Eurythmy Therapy (ERYT) as a Treatment Option for Fatigue in Metastatic Breast Cancer Patients,https://clinicaltrials.gov/study/NCT04024267,ACTIVE_NOT_RECRUITING,NO,Fatigue|Breast Cancer,OTHER: Eurythmy therapy|OTHER: CoordiFit,University of Bern,Breast Cancer Research Foundation,FEMALE,"ADULT, OLDER_ADULT",196,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2020-03-10,2025-07-31,"Brustzentrum Basel Bethesda Spital, Basel, 4051, Switzerland|St. Clara Forschung AG, Basel, 4058, Switzerland|Engeriedspital, Bern, 3001, Switzerland|University Hospital Bern, Bern, 3010, Switzerland|Institute of Complementary and Integrative Medicine, University of Bern, Bern, 3012, Switzerland|Hirslanden Bern AG, Salem-Spital, Brustzentrum Bern Biel, Bern, 3013, Switzerland|Tumorzentrum ZeTuP Rapperswil-Jona, Rapperswil-Jona, 8640, Switzerland|Tumor- und Brustzentrum ZeTuP AG, Saint Gallen, 9006, Switzerland|Kantonsspital St.Gallen, Zentrum für Integrative Medizin, Saint Gallen, 9007, Switzerland|Brustzentrum Ostschweiz AG, Saint Gallen, 9016, Switzerland|Kantonsspital Winterthur, Medizinische Onkologie und Hämatologie, Winterthur, 8401, Switzerland"
NCT04151485,"The Effect of the Mind/Body Program for Fertility, Hungarian Version, on Well-Being and Assisted Reproduction Outcomes",https://clinicaltrials.gov/study/NCT04151485,ACTIVE_NOT_RECRUITING,NO,"Infertility, Female","BEHAVIORAL: Mind/Body Program for Fertility (Domar et al., 2011)|BEHAVIORAL: Fertility Support Program",Semmelweis University,,FEMALE,ADULT,177,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE",2019-12-15,2023-08,"Assisted Reproduction Center of the Department of Obstetrics and Gynecology at Semmelweis University, Budapest, 1082, Hungary|Institute of Behavioral Sciences at Semmelweis University, Budapest, 1089, Hungary"
NCT06235658,Yoga in Older Cardiac Patients,https://clinicaltrials.gov/study/NCT06235658,RECRUITING,NO,Cardiovascular Diseases in Old Age,BEHAVIORAL: Gentle Yoga,Geunyeong Cha,,ALL,OLDER_ADULT,40,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2023-11-15,2024-12-30,"University of Kentucky, Lexington, Kentucky, 40526, United States"
NCT05555394,Body Awareness Therapy and Biomarkers in Fibromyalgia,https://clinicaltrials.gov/study/NCT05555394,RECRUITING,NO,Fibromyalgia,OTHER: Basic Body Awareness Therapy|OTHER: Stretching Exercise,Universitat de Lleida,Consorci Sanitari de l'Anoia,ALL,"ADULT, OLDER_ADULT",110,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2024-05-08,2025-02-01,"Consorci Sanitari de l'Anoia, Igualada, Barcelona, 08700, Spain|Cristina Bravo Navarro, Igualada, Barcelona, 08700, Spain"
NCT00935376,Sleep Management in Cancer Survivors,https://clinicaltrials.gov/study/NCT00935376,COMPLETED,NO,Insomnia,BEHAVIORAL: Sleep Education Program|BEHAVIORAL: Mind-Body Bridging Program|BEHAVIORAL: Mindfulness Meditation Program,University of Utah,National Center for Complementary and Integrative Health (NCCIH),ALL,"ADULT, OLDER_ADULT",57,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2009-05,2010-07,"Yoshio Nakamura, Ph.D., Salt Lake City, Utah, 84108, United States"
NCT03072264,Randomized Clinical Trial of a Mindfulness Based Intervention in Generalized Anxiety Disorder,https://clinicaltrials.gov/study/NCT03072264,COMPLETED,NO,Generalized Anxiety Disorder,BEHAVIORAL: Body in Mind Training (BMT)|DRUG: Fluoxetine|BEHAVIORAL: Quality of Life Group,Hospital de Clinicas de Porto Alegre,,ALL,"ADULT, OLDER_ADULT",200,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2016-10,2018-12,"Hospital de Clínicas de Porto Alegre, Porto Alegre, RS, 90035-903, Brazil"
NCT04411251,Evaluation of a Oncology Day Care Unit Programme With Two Different Focuses,https://clinicaltrials.gov/study/NCT04411251,COMPLETED,NO,Cancer,BEHAVIORAL: Nature-near integrative day care unit programme|BEHAVIORAL: Conventional integrative day care unit programme,"Charite University, Berlin, Germany",,ALL,"ADULT, OLDER_ADULT",107,OTHER,INTERVENTIONAL,Allocation: NON_RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2020-07-14,2022-05-01,"Charité Hochschulambulanz für Naturheilkunde am Immanuel Krankenhaus, Berlin, 14109, Germany"
NCT04444102,The Acute Impact of Yoga-based Stretching on Inflammation and Its Resolution,https://clinicaltrials.gov/study/NCT04444102,ACTIVE_NOT_RECRUITING,NO,Inflammation|Fascia; Inflammation|Musculoskeletal Pain|Lower Back Pain|Neck Pain,PROCEDURE: Yoga-based stretching,Harvard University Faculty of Medicine,,ALL,ADULT,30,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: BASIC_SCIENCE",2020-01-30,2024-09-30,"Ambulatory Clinical Center (ACC), Boston, Massachusetts, 02115, United States"
NCT00367809,Wellness Interventions After Transplant Study,https://clinicaltrials.gov/study/NCT00367809,COMPLETED,NO,Organ Transplant,BEHAVIORAL: Mindfulness-Based Stress Reduction (MSBR)|BEHAVIORAL: Health Education (HE)|BEHAVIORAL: Delayed Intervention,National Institute of Nursing Research (NINR),,ALL,"ADULT, OLDER_ADULT",140,NIH,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: ",2003-08,2008-05,"University of Minnesota Academic Health Center, Minneapolis, Minnesota, 55404, United States"
NCT05958732,Effect of Body Awarness Therapy on Balance and Coordination in Stroke,https://clinicaltrials.gov/study/NCT05958732,RECRUITING,NO,Stroke,OTHER: Somato-sensorial exercises therapy|OTHER: Conventional Therapy,Shifa Tameer-e-Millat University,,ALL,"ADULT, OLDER_ADULT",26,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2023-05-09,2023-07-31,"Shifa Tameer-e-Millat University Islamabad, Islamabad, Fedral, 44000, Pakistan"
NCT05819268,"A Multi-site Feasibility Clinical Trial of Retraining and Control Therapy (ReACT), a Mind and Body Treatment for Pediatric Functional Seizures",https://clinicaltrials.gov/study/NCT05819268,RECRUITING,NO,"Functional Seizures|Convulsion, Non-Epileptic",BEHAVIORAL: ReACT|BEHAVIORAL: CATCH-IT,University of Alabama at Birmingham,Yale University|Baylor College of Medicine,ALL,"CHILD, ADULT",108,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (INVESTIGATOR)|Primary Purpose: TREATMENT,2024-03-18,2027-08,"University of Alabama at Birmingham, Birmingham, Alabama, 35294, United States"
NCT05704465,"Reiki and Qi-gong Therapy to Improve Negative Emotional States of Anxiety, Depression, and Stress in Type-2 Diabetics",https://clinicaltrials.gov/study/NCT05704465,UNKNOWN,NO,Type-2 Diabetic Patients,BEHAVIORAL: Reiki Therapy|BEHAVIORAL: Qi-gong Therapy,Beni-Suef University,,ALL,"CHILD, ADULT, OLDER_ADULT",200,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2022-06-01,2024-08,"The National Institute of Diabetes and Endocrinology's Hospital, Cairo, Egypt"
NCT03450993,SMART Program for Paroxysmal Atrial Fibrillation,https://clinicaltrials.gov/study/NCT03450993,COMPLETED,NO,Paroxysmal Atrial Fibrillation|Stress,OTHER: SMART Program,Massachusetts General Hospital,,ALL,"ADULT, OLDER_ADULT",18,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE,2018-02-23,2019-01-04,"Massachusetts General Hospital, Boston, Massachusetts, 02114, United States"
NCT01348893,Evaluation of a Yoga Program in Schools,https://clinicaltrials.gov/study/NCT01348893,COMPLETED,NO,Adolescent Development,BEHAVIORAL: Yoga,Brigham and Women's Hospital,Kripalu Center for Yoga and Health,ALL,"CHILD, ADULT",1693,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: PREVENTION,2008-08,2016-06,"Boston Latin Public School, Boston, Massachusetts, 02115, United States|Monument Mountain Regional High School, Great Barrington, Massachusetts, 01230, United States|Waltham Senior High School, Waltham, Massachusetts, 02452, United States"
NCT06659913,Project 3/7; Increased Physical Activity for Body and Mind,https://clinicaltrials.gov/study/NCT06659913,RECRUITING,NO,Mental Health Impairment,BEHAVIORAL: Exercise training,Norwegian University of Science and Technology,,ALL,CHILD,44,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2023-04-13,2025-06-30,"Norwegian University of Science and Technology, Faculty of medicine, Department of circulation and medical imaging,, Trondheim, 7006, Norway"
NCT04018625,The Stony Brook University Calm-Mom Study,https://clinicaltrials.gov/study/NCT04018625,COMPLETED,NO,"Pregnancy Related|Stress, Psychological|Anxiety|Perinatal Depression",BEHAVIORAL: SMART Mom|BEHAVIORAL: Mama Support,Stony Brook University,Massachusetts General Hospital|Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD),FEMALE,"ADULT, OLDER_ADULT",79,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2021-04-01,2023-06-01,"Stony Brook University, Department of Psychiatry, Stony Brook, New York, 11794, United States"
NCT03012399,Hypnosedation in Relaxing Patients Undergoing Breast Cancer Surgery,https://clinicaltrials.gov/study/NCT03012399,ACTIVE_NOT_RECRUITING,NO,Anatomic Stage 0 Breast Cancer AJCC V8|Anatomic Stage I Breast Cancer AJCC V8|Anatomic Stage IA Breast Cancer AJCC V8|Anatomic Stage IB Breast Cancer AJCC V8|Prognostic Stage 0 Breast Cancer AJCC V8|Prognostic Stage I Breast Cancer AJCC V8|Prognostic Stage IA Breast Cancer AJCC V8|Prognostic Stage IB Breast Cancer AJCC V8,BEHAVIORAL: Hypnosedation|OTHER: Questionnaire Administration|BEHAVIORAL: Verbal Support,M.D. Anderson Cancer Center,National Cancer Institute (NCI),FEMALE,"ADULT, OLDER_ADULT",50,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2017-03-07,2025-04-30,"M D Anderson Cancer Center, Houston, Texas, 77030, United States"
NCT01602575,Neuroimaging and Biomarkers in Chronic Visceral Pain,https://clinicaltrials.gov/study/NCT01602575,COMPLETED,NO,Irritable Bowel Syndrome,BEHAVIORAL: Mindfulness based Stress Reduction Training (MBSR),"University of California, Los Angeles",National Institutes of Health (NIH)|National Center for Complementary and Integrative Health (NCCIH),ALL,ADULT,119,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2013-01,2018-03-20,"Oppenheimer Center for Neurobiology of Stress, Los Angeles, California, 90095, United States"
NCT06337344,Neurophysiological Effects of Mind-body Exercise in Healthy Adults,https://clinicaltrials.gov/study/NCT06337344,COMPLETED,NO,Healthy,BEHAVIORAL: Baduanjin|BEHAVIORAL: Exercise|BEHAVIORAL: Video Viewing,The Hong Kong Polytechnic University,,ALL,ADULT,79,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2023-11-01,2023-12-31,"The Hong Kong Polytechnic University, Hung Hom, Kowloon, Hong Kong"
NCT03840525,A Mind Body Intervention to Reduce Symptoms Among People Aging With HIV,https://clinicaltrials.gov/study/NCT03840525,COMPLETED,YES,Mental Health|Physical Health,BEHAVIORAL: The Qigong Intervention|BEHAVIORAL: Sham Qigong,Florida International University,Arizona State University,ALL,"ADULT, OLDER_ADULT",48,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: OTHER,2020-01-06,2022-09-30,"Borinquen Medical Centers of Miami Dade, Miami, Florida, 33137, United States"
NCT04980612,Mindfulness Based Pain Reduction,https://clinicaltrials.gov/study/NCT04980612,ACTIVE_NOT_RECRUITING,NO,Chronic Low-back Pain,BEHAVIORAL: Mindfulness Based Pain Reduction|BEHAVIORAL: Mindfulness Based Stress Reduction,"University of California, San Francisco",National Center for Complementary and Integrative Health (NCCIH),ALL,"ADULT, OLDER_ADULT",52,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: OTHER,2021-12-14,2024-12-01,"University of California San Francisco; Osher Center for Intgerative Medicine, San Francisco, California, 94115, United States"
NCT05778604,Optimizing a Technology-based Body and Mind Intervention,https://clinicaltrials.gov/study/NCT05778604,RECRUITING,NO,Fall|Fear of Falling|Physical Inactivity|Sedentary Behavior,BEHAVIORAL: Physio-feedback|BEHAVIORAL: Cognitive reframing|BEHAVIORAL: Peer-led exercises|BEHAVIORAL: CDC older adults fall prevention,University of Central Florida,National Institute on Minority Health and Health Disparities (NIMHD),ALL,"ADULT, OLDER_ADULT",340,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2023-04-12,2026-06,"University of Central Florida, Orlando, Florida, 32816, United States"
NCT05091450,Integrative Body-Mind-Spirit Group Intervention for Infertile Couples,https://clinicaltrials.gov/study/NCT05091450,NOT_YET_RECRUITING,NO,Infertility,BEHAVIORAL: Couple-based I-BMS intervention for infertility,The University of Hong Kong,,ALL,"ADULT, OLDER_ADULT",356,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2023-07-01,2025-06-30,"Department of Social Work and Social Administration, The University of Hong Kong, Hong Kong, Hong Kong"
NCT06523036,Integrating Chiropractic Care and Mind-Body Training for the Treatment of Nonspecific Chronic Neck Pain,https://clinicaltrials.gov/study/NCT06523036,COMPLETED,NO,Neck Pain|Nurse-Patient Relations,PROCEDURE: Combined chiropractic care and Tai Chi,Brigham and Women's Hospital,,ALL,"ADULT, OLDER_ADULT",21,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: OTHER,2020-05-07,2023-02-02,"Osher Center for Integrative Health, Boston, Massachusetts, 02215, United States"
NCT02457780,Stress Management Program for World Trade Center (WTC) Responders,https://clinicaltrials.gov/study/NCT02457780,COMPLETED,NO,"PTSD|Signs and Symptoms, Respiratory",BEHAVIORAL: Relaxation Response Resiliency Program (3RP)|BEHAVIORAL: Health Enhancement Program (HEP),Stony Brook University,National Institute for Occupational Safety and Health (NIOSH/CDC),ALL,"ADULT, OLDER_ADULT",157,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2013-08,2016-12,"Stony Brook University, Putnam Hall, Stony Brook, New York, 11794, United States"
