NCT Number,Study Title,Study URL,Study Status,Study Results,Conditions,Interventions,Sponsor,Collaborators,Sex,Age,Enrollment,Funder Type,Study Type,Study Design,Start Date,Completion Date,Locations
NCT03750591,Observational Study on Effectiveness and Safety of Integrative Korean Medicine Treatment for Inpatients With Sciatica Due to Lumbar Intervertebral Disc Herniation,https://clinicaltrials.gov/study/NCT03750591,COMPLETED,NO,Sciatica Due to Intervertebral Disc Disorder|Intervertebral Disc Displacement|Sciatica|Sciatic Radiculopathy,DRUG: Herbal medicine|PROCEDURE: Chuna manual therapy|PROCEDURE: Bee venom pharmacopuncture|PROCEDURE: Pharmacopuncture|PROCEDURE: Acupuncture|PROCEDURE: Electroacupuncture|PROCEDURE: Cupping|OTHER: Other intervention(s),Jaseng Medical Foundation,,ALL,"ADULT, OLDER_ADULT",1000,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2018-03-31,2019-11-08,"Bucheon Jaseng Hospital of Korean Medicine, Bucheon, Gyeonggi Province, 14598, Korea, Republic of|Haeundae Jaseng Hospital of Korean Medicine, Busan, 48102, Korea, Republic of|Daejeon Jaseng Hospital of Korean Medicine, Daejeon, 35262, Korea, Republic of|Jaseng Hospital of Korean Medicine, Seoul, 06110, Korea, Republic of"
NCT04591795,Sahastara Remedy Extract Capsule in Primary Osteoarthritis of Clinical Trial Phase II,https://clinicaltrials.gov/study/NCT04591795,UNKNOWN,NO,Osteoarthritis,DRUG: Sahastara remedy extract|DRUG: Diclofenac,Mr NARIN KAKATUM,,ALL,"ADULT, OLDER_ADULT",80,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (INVESTIGATOR)|Primary Purpose: TREATMENT,2018-01-01,2020-10-13,"Mr. NARIN KAKATUM, Bangkok, BKK, 11130, Thailand"
NCT02650141,Clinical Trial of Experienced Chinese Herbal Formulas on Different Types of Precocious Puberty,https://clinicaltrials.gov/study/NCT02650141,COMPLETED,NO,Precocious Puberty,DRUG: ziyinxiehuo Granules|DRUG: zishenqinggan Granules,Children's Hospital of Fudan University,,FEMALE,CHILD,143,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2013-04,2016-04,"Department of Chinses Traditional Medcine； Children Hospital of Fudan University, Shanghai, Shanghai, 201102, China"
NCT05267925,CuraLin Herbal Supplement for Type 2 Diabetes,https://clinicaltrials.gov/study/NCT05267925,TERMINATED,NO,Type 2 Diabetes,DIETARY_SUPPLEMENT: CuraLin,National University of Natural Medicine,,ALL,"ADULT, OLDER_ADULT",1,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2022-01-08,2022-04-14,"National University of Natural Medicine, Portland, Oregon, 97201, United States|Institute of Complementary Medicine, Seattle, Washington, 98122, United States"
NCT03659370,Chinese Herbal Fumigation With Acupuncture for the Knee Osteoarthritis,https://clinicaltrials.gov/study/NCT03659370,COMPLETED,NO,Osteoarthritis,OTHER: Fumigation|OTHER: Acupuncture,Taipei City Hospital,,ALL,"ADULT, OLDER_ADULT",45,OTHER_GOV,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2015-01-01,2017-12-31,"Linsen Chinese Medicine and Kunming Branch, Taipei City Hospital, Taipei City, 10844, Taiwan"
NCT02725697,Treatment of Complaints Following Sports Injuries With Traditional Chinese Medicine,https://clinicaltrials.gov/study/NCT02725697,TERMINATED,NO,Athletic Injuries,OTHER: TCM treatment,Sabine Klein,,ALL,"ADULT, OLDER_ADULT",2,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2016-04,2018-06,"Poliklinik für Chinesische Medizin, Horgen, ZH, 8810, Switzerland|Praxis für TCM, Zürich, ZH, 8004, Switzerland|proSANUS, Zürich, ZH, 8008, Switzerland"
NCT02981238,Phytotherapy Strategy for Sleep Disorders Related to Anxiety With a Combination of Eschscholtzia and Valerian Extracts,https://clinicaltrials.gov/study/NCT02981238,COMPLETED,NO,Sleep Disorders Related to Anxiety,DIETARY_SUPPLEMENT: Phytostandard® Eschscholtzia / Valerian,PiLeJe,,ALL,"ADULT, OLDER_ADULT",36,INDUSTRY,OBSERVATIONAL,Observational Model: |Time Perspective: p,2016-09-20,2017-01-12,"Pileje Network of general practitioners, Paris, 75000, France"
NCT06393426,"The Constitution and Efficacy of Chinese Medicine of Infertility Male, Female, and Pregnant Female",https://clinicaltrials.gov/study/NCT06393426,COMPLETED,NO,Infertility|Miscarriage Threatening,DRUG: Chinese Herb,China Medical University Hospital,,ALL,ADULT,37611,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2023-01-01,2023-05-31,"CMUH, Taichung, 404, Taiwan"
NCT05156931,Exploration of Patient Self-medication Practices During and After Cancer in France,https://clinicaltrials.gov/study/NCT05156931,COMPLETED,NO,Cancer|Self-medication,,"University Hospital, Clermont-Ferrand",,ALL,"ADULT, OLDER_ADULT",681,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2021-12-14,2022-04-30,"CHU Clermont-Ferrand, Clermont-Ferrand, France"
NCT03879447,Effectiveness and Safety of Korean Medicine for Low Back Pain or Sciatica Due to Lumbar Stenosis/spondylolisthesis,https://clinicaltrials.gov/study/NCT03879447,ACTIVE_NOT_RECRUITING,NO,Lumbar Spinal Stenosis|Lumbar Spondylolisthesis|Low Back Pain|Sciatica|Neurogenic Claudication,DRUG: Herbal medicine|PROCEDURE: Chuna manual medicine|PROCEDURE: Bee venom pharmacopuncture|PROCEDURE: Pharmacopuncture|PROCEDURE: Acupuncture|PROCEDURE: Electroacupuncture|PROCEDURE: Cupping|PROCEDURE: Other intervention(s),Jaseng Medical Foundation,,ALL,"ADULT, OLDER_ADULT",110,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2019-06-24,2027-12,"Jaseng Medical Foundation, Seoul, Korea, Republic of"
NCT05916768,Management of Acute Bronchitis With Pelargonium Sidoides Extract,https://clinicaltrials.gov/study/NCT05916768,ENROLLING_BY_INVITATION,NO,Acute Bronchitis,OTHER: Pelargonium sidoides extract EPs® 7630|OTHER: usual care,University of Fribourg,,ALL,"ADULT, OLDER_ADULT",412,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2023-05-15,2024-08-30,"University of Fribourg, Fribourg, 1700, Switzerland"
NCT02219204,"Randomised Research Comparing Acupuncture, Herbal Treatment and Artificial Tear Eye Drops in Dry Eye",https://clinicaltrials.gov/study/NCT02219204,COMPLETED,NO,Dry Eye,PROCEDURE: Acupuncture|OTHER: Herbal treatment,Singapore National Eye Centre,,ALL,"ADULT, OLDER_ADULT",150,OTHER_GOV,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (INVESTIGATOR)|Primary Purpose: TREATMENT,2015-03,2015-12,"Singapore National Eye Centre/ Singapore Eye Research Institute, Singapore, Type a choice below ..., 168751, Singapore"
NCT02891031,The Effects of Rhus Coriaria L. on Serum Uric Acid Levels,https://clinicaltrials.gov/study/NCT02891031,UNKNOWN,NO,Hyperuricemia,DRUG: Rhus (Somagh)|DRUG: Placebo,Shiraz University of Medical Sciences,,ALL,"ADULT, OLDER_ADULT",76,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2019-06-01,2019-12-01,"Shahid Motahhari Clinic, Shiraz University of Medical Sciences, Shiraz, Fars, Iran, Islamic Republic of"
NCT00420576,Dose Finding Study of Danggui Buxue Tang (Herbal Formula)on the Treatment of Menopausal Symptoms,https://clinicaltrials.gov/study/NCT00420576,COMPLETED,NO,Postmenopausal,DRUG: DBT-Danggui Buxue Tang,Chinese University of Hong Kong,,FEMALE,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2006-06,2007-12,"Department of Obstetrics & Gynaecology, CUHK, Prince of Wales Hospital, Hong Kong, China"
NCT01724099,Evaluating the Safety and Efficacy of Euiiyin-tang on Obesity,https://clinicaltrials.gov/study/NCT01724099,COMPLETED,NO,Obesity,DRUG: Euiiyin-tang|DRUG: Placebo,Kyunghee University Medical Center,Korea Health Industry Development Institute|Gachon University Gil Medical Center,FEMALE,"ADULT, OLDER_ADULT",149,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: TREATMENT",2013-04,2017-06,"Gachon University Gil Medical Center, Incheon, 405-760, Korea, Republic of"
NCT04266275,Topical Curcumin for HPV Related Cervical Disease,https://clinicaltrials.gov/study/NCT04266275,NOT_YET_RECRUITING,NO,Neoplasm Cervix,DRUG: Curcumin C3 Complex|DRUG: Placebo,Lisa Flowers,,FEMALE,"ADULT, OLDER_ADULT",200,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: TREATMENT",2025-09,2027-10,"Emory University, Atlanta, Georgia, 30303, United States|Grady Memorial Hospital, Atlanta, Georgia, 30303, United States|Grady Hospital - Ponce De Leon Clinic, Atlanta, Georgia, 30308, United States"
NCT04623567,Efficacy Assessment of Chinese Herbal Medicine Jiangtang Tiaozhi Recipe Treating Participants With Glucose and Lipid Metabolism Disturbances,https://clinicaltrials.gov/study/NCT04623567,RECRUITING,NO,Type2 Diabetes|Dyslipidemias,DRUG: Jiangtang Tiaozhi recipe|DRUG: Metformin,Guang'anmen Hospital of China Academy of Chinese Medical Sciences,,ALL,"ADULT, OLDER_ADULT",96,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2021-12-22,2024-06-30,"Guang'anmen Hospital, China Academy of Chinese Medical Sciences, Beijing, Beijing, 100053, China"
NCT06054763,Buyang Huanwu Decoction and Normal Tension Glaucoma,https://clinicaltrials.gov/study/NCT06054763,NOT_YET_RECRUITING,NO,Glaucoma|Visual Acuity|Visual Field|Chinese Medicine,COMBINATION_PRODUCT: Buyang Huanwu Decoction|OTHER: Placebo,China Medical University Hospital,,ALL,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2023-10-01,2024-12-31,
NCT03946163,The Effect of Cinnamon on Patients With Chronic Prostatitis/Chronic Pelvic Pain Syndrome; a Pilot Study,https://clinicaltrials.gov/study/NCT03946163,COMPLETED,NO,Chronic Prostatitis|Chronic Pelvic Pain Syndrome,DIETARY_SUPPLEMENT: cinnamon capsules|DRUG: Placebo oral capsule,Al-Kindy College of Medicine,,MALE,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2018-02-01,2019-06-30,"Harth Kamber, Baghdad, (select), 10064, Iraq"
NCT05228873,Comparison of Quality of Life After Discharge of the Mild and Moderate COVID-19 Patients With or Without Herbal Medicine,https://clinicaltrials.gov/study/NCT05228873,COMPLETED,NO,COVID-19 Pandemic|Quality of Life,DRUG: Shen Cao Gan Jiang Tang (Gan Cao Gan Jiang Tang with Ginseng),University of Medicine and Pharmacy at Ho Chi Minh City,,ALL,ADULT,300,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2021-12-20,2023-01-20,"University of Medicine and Pharmacy at Ho Chi Minh City, Ho Chi Minh, 700000, Vietnam"
NCT00745147,Comparison of TCM and Laxatives for Adults With Chronic Constipation,https://clinicaltrials.gov/study/NCT00745147,COMPLETED,NO,Chronic Constipation,DRUG: Chinese herbal formula (CCH1)|DRUG: Duphalac,National Taiwan University Hospital,,ALL,"ADULT, OLDER_ADULT",93,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, CARE_PROVIDER)|Primary Purpose: TREATMENT",2008-07,2010-04,"National Taiwan University Hospital, Yun-Lin Branch, Douliou, Yun-Lin, 640, Taiwan"
NCT05897749,Clinical Study on the Effect of Brucea Javanica Oil Emulsion Injection on the Survival of Patients With Advanced Colorectal Cancer Who Failed to Receive Multi-line Treatment,https://clinicaltrials.gov/study/NCT05897749,RECRUITING,NO,Colorectal Cancer|Chinese Herbal Medicine|Progression-free Survival|Quality of Life,OTHER: Brucea javanica oil emulsion injection|OTHER: The best supportive treatment,Guang'anmen Hospital of China Academy of Chinese Medical Sciences,,ALL,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2023-06-16,2025-12-01,"The First Affiliated Hospital of Guangzhou University of Chinese Medicine, Guangzhou, Guangdong, 510405, China|Jiangsu Province Hospital of Chinese Medicine, Nanjing, Jiangsu, China, 210029, China|The Affiliated Hospital of Shandong University of Traditional Chinese Medicine, Jinan, Shandong, China, 250014, China|Yueyang Hospital of Integrated Traditional Chinese and Western Medicine,Shanghai University of Traditional Chinese Medicine, Shanghai, Shanghai, China, 200437, China"
NCT02065271,Herbal Preparation and Glucose Homeostasis,https://clinicaltrials.gov/study/NCT02065271,COMPLETED,NO,Glucose Tolerance|Lipid Homeostasis|Vascular Function|Inflammation,DIETARY_SUPPLEMENT: herbal supplement|OTHER: placebo supplement,Wageningen University,,ALL,"ADULT, OLDER_ADULT",22,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: PREVENTION",2013-09,2014-02,"Wageningen university, Wageningen, Gelderland, 6703 HD, Netherlands"
NCT05948215,Jing Si Herbal Tea in the Treatment of Dyspeptic Symptoms,https://clinicaltrials.gov/study/NCT05948215,COMPLETED,NO,Functional Gastrointestinal Disorders|Healthy Subjects,DIETARY_SUPPLEMENT: Jing Si Herbal Tea Liquid Packet|DIETARY_SUPPLEMENT: Jing Si Herbal Tea Liquid Packet Placebo,Buddhist Tzu Chi General Hospital,,ALL,"ADULT, OLDER_ADULT",26,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2021-01-01,2021-12-31,"Hualien Tzu Chi Hospital, Hualien City, 970, Taiwan"
NCT01708733,The Effect of Chinese Herbal Formula (KSY) on HCV Carrier With Abnormal Liver Function,https://clinicaltrials.gov/study/NCT01708733,COMPLETED,NO,Liver Function,DRUG: KSY,Taipei City Hospital,,ALL,"ADULT, OLDER_ADULT",57,OTHER_GOV,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, CARE_PROVIDER)|Primary Purpose: TREATMENT",2012-08,2014-03,"Taipei City Hospital, Taipei, 886, Taiwan"
NCT05066841,Chinese Herbal Medicine Formula Combined With Inhaled Corticosteroids for the Treatment of Mild to Persistent Asthma in Children,https://clinicaltrials.gov/study/NCT05066841,UNKNOWN,NO,Childhood Asthma,DRUG: CM (Ma-Hsing-Kan-Shih-Tang in combination with Liu-Jun-Zi-Tang)|DRUG: 10% CM (Ma-Hsing-Kan-Shih-Tang in combination with Liu-Jun-Zi-Tang),China Medical University Hospital,,ALL,CHILD,86,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2021-09-25,2023-09-30,"China Medical University Hospital, Taichung, 404, Taiwan"
NCT01046890,Drug Interactions Between Echinacea Purpurea and Darunavir/Ritonavir,https://clinicaltrials.gov/study/NCT01046890,COMPLETED,NO,HIV Infections,DRUG: Echinacea,Germans Trias i Pujol Hospital,"IrsiCaixa|Fundación FLS de Lucha Contra el Sida, las Enfermedades Infecciosas y la Promoción de la Salud y la Ciencia",ALL,"ADULT, OLDER_ADULT",15,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2010-01,2010-04,"Lluita contra la Sida Foundation, HIV Unit, Irsi Caixa Foundation, Badalona, 08916, Spain"
NCT03310385,Efficacy and Safety of GHX02 in the Treatment of Acute Bronchitis,https://clinicaltrials.gov/study/NCT03310385,UNKNOWN,NO,Acute Bronchitis,DRUG: GHX02|DRUG: Placebo,Daejeon University,,ALL,"ADULT, OLDER_ADULT",150,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2019-03-18,2020-03,"Dunsan Korean Medicine Hospital, Daejeon University, Daejeon, Korea, Republic of"
NCT05483439,A Study of Immunotherapy Combined With Neoadjuvant Therapy Versus Neoadjuvant Therapy for Breast Cancer,https://clinicaltrials.gov/study/NCT05483439,UNKNOWN,NO,Stage II-III Breast Cancer,"DRUG: cytotoxic chemotherapy (docetaxel or epirubicin or cyclophosphamide or carboplatin)|DRUG: anti-Her2 monoclonal antibody (Trastuzumab, Pertuzumab)|DRUG: traditional herbal medicine",Shengjing Hospital,,ALL,"ADULT, OLDER_ADULT",100,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2021-10-20,2023-07-01,"ShengJing ospital of China Medical University, Shenyang, Liaoning, 110022, China|Shengjing Hospital Affiliated to China Medical University, Shenyang, Liaoning, China"
NCT05640570,The Preventive Effectiveness of the Individualized Jade Wind-Barrier Herbal Tea Bag on the Common Cold in Elderly With Qi-deficiency Constitution (CCJWBT): A Pragmatic Randomized Controlled Trial,https://clinicaltrials.gov/study/NCT05640570,COMPLETED,NO,Preventive Effectiveness|Elderly With Qi-deficiency Constitution|The Individualized Jade Wind-Barrier Herbal Tea Bag|Common Cold|Pragmatic Randomized Controlled Trial,DRUG: The individualized Jade Wind-Barrier Herbal Tea Bag,Hong Kong Baptist University,The Hong Kong Jockey Club Charities Trust,ALL,OLDER_ADULT,304,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: PREVENTION,2022-02-21,2022-08-08,"School of Chinese Medicine, Hong Kong Baptist University, Hong Kong, Hong Kong, China"
NCT00037154,Saw Palmetto Extract in Benign Prostatic Hyperplasia,https://clinicaltrials.gov/study/NCT00037154,COMPLETED,NO,Benign Prostatic Hyperplasia,DRUG: Saw Palmetto,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),National Center for Complementary and Integrative Health (NCCIH),MALE,"ADULT, OLDER_ADULT",224,NIH,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE|Primary Purpose: TREATMENT,1999-08,2002-12,"Northern California Kaiser Permanente, Oakland, California, 94611, United States|Veterans Affairs Medical Center, San Francisco, California, 94121, United States"
NCT02402959,Individualized Treatment With Traditional Chinese Medicine for the Patients With Insomnia Disorder: a Cohort Study,https://clinicaltrials.gov/study/NCT02402959,UNKNOWN,NO,Sleep Initiation and Maintenance Disorders,OTHER: individualized treatment,China Academy of Chinese Medical Sciences,National Natural Science Foundation of China,ALL,"ADULT, OLDER_ADULT",600,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2015-03,2016-02,"East Hospital of Beijing University of Traditional Chinese Medicine, Beijing, Beijing, China|Guang'anmen Hospital of China Academy of China Medical Sciences, Beijing, Beijing, China|Guang'anmen Hospital of China Academy of China Medical Sciences, Beijing, Beijing, China|Guang'anmen Hospital of China Academy of China Medical Sciences, Beijing, Beijing, China|Fujian Institute of Traditional Chinese Medicine, Fuzhou, Fujian, China|Shenzhen hospital of Traditionl Chinese Medicine, Shenzhen, Guangdong, China|Affiliated hospital of He'nan university of Traditional Chinese Medicine, Zhengzhou, Henan, China|Clinic of Hubei university of Traditional Chinese Medicine, Wuhan, Hubei, China|Affiliated hospital of Shandong university of Traditional Chinese Medicine, Ji'nan, Shandong, China"
NCT03376594,Benjakul Extract and Loratadine for Treatment Allergic Rhinitis Patients,https://clinicaltrials.gov/study/NCT03376594,COMPLETED,NO,Allergic Rhinitis,DRUG: Benjakul Extract|DRUG: Loratadine,Thammasat University,,ALL,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2017-07-30,2018-03-31,"Faculty of Medicine, Khlong Luang, Pathumthani, 12120, Thailand"
NCT06288776,Efficacy of Azadirachta Indica Based Herbal Mouthwash in Treating the Tooth Hypersensitivity,https://clinicaltrials.gov/study/NCT06288776,COMPLETED,NO,Tooth Sensitivity,DIAGNOSTIC_TEST: Herbal based mouthwash,Pakistan Institute of Medical Sciences,,ALL,"ADULT, OLDER_ADULT",120,OTHER_GOV,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2023-02-01,2023-04-30,"Afsheen Mansoor, Islamabad, 44080, Pakistan"
NCT00451516,St. John's Wort And Kava In The Treatment Of Major Depressive Disorder With Comorbid Anxiety,https://clinicaltrials.gov/study/NCT00451516,COMPLETED,NO,"Depressive Disorder, Major|Anxiety Disorders",DRUG: Herbal medicine (St. John's wort and Kava),The University of Queensland,,ALL,"ADULT, OLDER_ADULT",50,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: DOUBLE|Primary Purpose: TREATMENT,2007-03,2007-10,"RBWH, Brisbane, Queensland, 4006, Australia"
NCT02983188,Berberine as Adjuvant Treatment for Schizophrenia Patients,https://clinicaltrials.gov/study/NCT02983188,COMPLETED,NO,Schizophrenia|Schizophrenia Spectrum and Other Psychotic Disorders|Metabolic Syndrome x,DRUG: Berberine|DRUG: Placebos|DRUG: Antipsychotic Agents,The University of Hong Kong,"Queen Mary Hospital, Hong Kong|Kowloon Hospital, Hong Kong|Castle Peak Hospital|Zhejiang Provincial Tongde Hospital",ALL,"ADULT, OLDER_ADULT",113,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2018-04-25,2021-01-04,"Castle Peak Hospital - The Department of General Adult Psychiatry, Tuen Mun, Hong Kong"
NCT01579877,Treatment of Xerostomia by Herbal Preparation,https://clinicaltrials.gov/study/NCT01579877,UNKNOWN,NO,Xerostomia,DIETARY_SUPPLEMENT: Herbal extract granule|DIETARY_SUPPLEMENT: Placebo herbal extract granule,Korea Health Industry Development Institute,,ALL,"ADULT, OLDER_ADULT",96,OTHER_GOV,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: TREATMENT",2012-04,2013-11,"Kyung Hee University Oriental Medicine Hospital, Seoul, 130-872, Korea, Republic of"
NCT00483964,A Safety and Efficacy Study of Bacopa Monnieri and Nardostachys Jatamansi to Treat Schizophrenia,https://clinicaltrials.gov/study/NCT00483964,COMPLETED,NO,Schizophrenia,DRUG: Bacopa monnieri|DRUG: Nardostachys jatamansi|DRUG: Olanzapine,Q.Mundewadi Ayurvedic Research & Charitable Trust,Stanley Medical Research Institute,ALL,ADULT,200,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2005-09,2007-09,"Q.Mundewadi Ayurvedic Research & Charitable Trust, Mumbra,Thane, Maharashtra, 400612, India"
NCT05834413,Clinical Study on the Prevention of Driver Gene Negative II-IIIa Lung Cancer Recurrence and Metastasis by Staged Chinese Herbal Medicine Combined With Chemotherapy and Immune Checkpoint Inhibitors,https://clinicaltrials.gov/study/NCT05834413,NOT_YET_RECRUITING,NO,Lung Cancer,DRUG: chemotherapy plus TCM 1&ICIs plusTCM2 placebo|DRUG: chemotherapy plus TCM 1placebo &ICIs plus TCM2 placebo,Shanghai University of Traditional Chinese Medicine,"Shanghai Pulmonary Hospital, Shanghai, China|Shanghai Chest Hospital|Fudan University|Shanghai Zhongshan Hospital|Ruijin Hospital",ALL,"ADULT, OLDER_ADULT",367,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2023-05-01,2026-06-30,"YueYang Hosptial of Intergrated Traditional Chinese and Western Medicine,Shanghai University of Traditional Chinese Medicine, Shanghai, Shanghai, 200437, China"
NCT02892357,Efficacy of Traditional Chinese Medicine Combined With Omeprazole in Patients With Non-erosive Reflux Disease,https://clinicaltrials.gov/study/NCT02892357,UNKNOWN,NO,Non-erosive Reflux Disease,DRUG: Treatment group|DRUG: Control group,Xiyuan Hospital of China Academy of Chinese Medical Sciences,,ALL,"ADULT, OLDER_ADULT",204,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2017-01,2019-12,"Dongfang Hospital, Beijing, Beijing, 100000, China|Guanganmen Hospital, Beijing, Beijing, 100000, China"
NCT04939415,Chinese Herbal Formula for COVID-19,https://clinicaltrials.gov/study/NCT04939415,ACTIVE_NOT_RECRUITING,NO,Covid19,DRUG: mQFPD|DRUG: organic brown rice,"University of California, San Diego",,ALL,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: TREATMENT",2021-07-01,2024-12-31,"University of California, Los Angeles, Los Angeles, California, 90095, United States|University of California, San Diego, San Diego, California, 92093, United States"
NCT04650750,The Treatment Effect of Chinese Medicine Formula on Uremic Pruritus,https://clinicaltrials.gov/study/NCT04650750,UNKNOWN,NO,Uremic Pruritus,DRUG: Xiao-Feng-San+Shian-Fang-Hwa-Ming-Yiin|DRUG: Placebo,Chang Gung Memorial Hospital,,ALL,"ADULT, OLDER_ADULT",60,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR)|Primary Purpose: TREATMENT",2020-12-01,2021-12-31,
