NCT Number,Study Title,Study URL,Study Status,Study Results,Conditions,Interventions,Sponsor,Collaborators,Sex,Age,Enrollment,Funder Type,Study Type,Study Design,Start Date,Completion Date,Locations
NCT02407860,Efficacy of an Osteopathic Treatment for Mechanical Sucking Dysfunctions in Newborn,https://clinicaltrials.gov/study/NCT02407860,COMPLETED,NO,Breastfeeding,OTHER: osteopathic treatment|OTHER: usual breastfeeding counselling,Université de Sherbrooke,,ALL,CHILD,98,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2014-12,2015-12,"Entraide Naturo-Lait, Quebec, G1S 3S5, Canada"
NCT06334978,The Effectiveness of Osteopathic Treatment in Cervical Whiplash.,https://clinicaltrials.gov/study/NCT06334978,COMPLETED,NO,Whiplash Injury of Cervical Spine|Osteopathia|Quality of Life|Chronic Pain Syndrome,OTHER: Osteopathic intervention,Hospital San Juan de Dios del Aljarafe de Sevilla,Hospital Universitario Virgen Macarena|University of Seville,ALL,ADULT,52,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE",2021-01-13,2022-08-10,"María Victoria RUIZ ROMERO, Bollullos de la Mitación, Sevilla, 41110, Spain"
NCT01962883,Effects of Osteopathic Treatment on Vestibular Disturbed Active Post Concussed Individual,https://clinicaltrials.gov/study/NCT01962883,COMPLETED,NO,Post Concussion Syndrome,OTHER: Osteopathic treatment,Collège d'Études Ostéopathiques,,ALL,ADULT,6,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2013-08,2015-01,"Take Flight Athletic Therapy Clinic, Carstairs, Alberta, T0M 0N0, Canada"
NCT02205294,Osteopathic Treatment and Deep Vein Thrombosis (DVT),https://clinicaltrials.gov/study/NCT02205294,COMPLETED,NO,Deep Vein Thrombosis (DVT),OTHER: Osteopathic Treatment,Nova Scotia Health Authority,,ALL,"ADULT, OLDER_ADULT",30,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2014-11-06,2019-04-04,"QEll Health Sciences Centre, Halifax, Nova Scotia, B3H 1V7, Canada"
NCT04156308,Effectiveness of the Osteopathic Treatment in Patients With Nonspecific Cervical Pain,https://clinicaltrials.gov/study/NCT04156308,UNKNOWN,NO,Manual Therapies|Neck Pain,OTHER: Osteopathic Manipulative Treatment (OMT) - Temp1|OTHER: Combined Exercises,Escola D'osteopatia De Barcelona,,ALL,"ADULT, OLDER_ADULT",132,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2019-12,2020-06,"IntegroSalus, Cabrils, Barcelona, 08348, Spain|AXIS, Sant Sadurní d'Anoia, Barcelona, 08770, Spain|Clinica Osteopatia Horta, Barcelona, 08031, Spain"
NCT02763293,Osteopathy Non-manipulative in Patients With Crohn's Disease.,https://clinicaltrials.gov/study/NCT02763293,COMPLETED,NO,Crohn´s Disease,OTHER: Manual Therapy,University of Valencia,,ALL,"ADULT, OLDER_ADULT",33,OTHER,INTERVENTIONAL,"Allocation: NON_RANDOMIZED|Intervention Model: FACTORIAL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2016-05,2016-06,"Faculty of Physiotherapy, Valencia, 46010, Spain"
NCT05283447,Manual Therapy and Gastroesophageal Reflux Disease in Patients With Hiatal Hernia,https://clinicaltrials.gov/study/NCT05283447,UNKNOWN,NO,Gastroesophageal Reflux,OTHER: Osteopathic Medicine|OTHER: Control,Escoles Universitaries Gimbernat,Corporacion Parc Tauli,ALL,"ADULT, OLDER_ADULT",44,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2018-11-15,2023-06,"Ricard Tutusaus Homs, Sant Cugat Del Vallès, Barcelona, 08174, Spain"
NCT00689468,Echinacea Purpurea and Osteopathy in Children With Recurrent Otitis Media,https://clinicaltrials.gov/study/NCT00689468,COMPLETED,NO,Otitis Media,"PROCEDURE: Cranial osteopathic manipulative treatment.|DIETARY_SUPPLEMENT: Echinacea purpurea|PROCEDURE: Sham osteopathic manipulative treatment|DIETARY_SUPPLEMENT: ""Echinacea purpurea"" placebo",University of Arizona,National Center for Complementary and Integrative Health (NCCIH),ALL,CHILD,90,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: FACTORIAL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION",1999-07,2002-10,"Pediatric Osteopathic Center, Tucson, Arizona, 85712, United States|KateCare Osteopathic Center, Tucson, Arizona, 85719, United States|Pediatric Clinic, Arizona Health Sciences Center, Tucson, Arizona, 85724-5073, United States"
NCT04910672,Primary Dysmenorrhea and Osteopathic Treatment,https://clinicaltrials.gov/study/NCT04910672,UNKNOWN,NO,Pelvic Pain|Pelvic Pain Syndrome|Sexual Dysfunction,OTHER: Control Group|OTHER: Experimental Group,Escuela de osteopatía de Madrid,University of Seville,FEMALE,ADULT,60,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2021-07,2021-11,"Miriam Corona Lozano, Arcos de la Frontera, Cádiz, 11630, Spain"
NCT00302484,Use of Bisphosphonates in the Treatment of Osteopathy After Liver Transplantation,https://clinicaltrials.gov/study/NCT00302484,UNKNOWN,NO,Osteoporosis|Liver Transplantation,DRUG: Zoledronate,Medical University of Vienna,,ALL,"ADULT, OLDER_ADULT",96,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: PREVENTION,2002-04,,"Medical University of Vienna, Department of Surgery, Division of Transplantation, Vienna, A-1090, Austria"
NCT05899972,Influence of an Osteopathic Treatment Protocol on the Improvement of Sleep Quality in Young Adults With Insomnia,https://clinicaltrials.gov/study/NCT05899972,NOT_YET_RECRUITING,NO,Healthy,OTHER: Placebo technique|OTHER: Suboccipital inhibition technique|OTHER: Frontal lift technique|OTHER: Parietal lift technique|OTHER: IV ventricle technique,Escola Superior de Tecnologia da Saúde do Porto,,ALL,ADULT,50,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: OTHER",2024-09-01,2024-12-31,"Escola Superior da Saúde do Porto, Porto, 4200-072, Portugal"
NCT05185323,Painful Breastfeeding and Osteopathic Treatment on the Mother-newborn Dyad,https://clinicaltrials.gov/study/NCT05185323,COMPLETED,NO,Painful Breastfeeding,OTHER: Breastfeeding usual known aids and osteopathic treatment|OTHER: Breastfeeding usual known aids,"University Hospital, Bordeaux",,FEMALE,"CHILD, ADULT, OLDER_ADULT",92,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2022-03-23,2024-04-12,"CHU de Bordeaux, Bordeaux, France"
NCT00883987,Osteopathic Treatment of Low Back Pain,https://clinicaltrials.gov/study/NCT00883987,COMPLETED,NO,Low Back Pain,,Mary Lynch,,ALL,ADULT,10,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2009-06,2012-12,"CDHA Pain Management Unit, Halifax, Nova Scotia, B3H 2Y9, Canada"
NCT02518360,Osteopathic Treatment in Patients With Low Back Pain: Stabilometry,https://clinicaltrials.gov/study/NCT02518360,COMPLETED,NO,Lower Back Pain,OTHER: Osteopathic|OTHER: Auto Stretching,Universidad Miguel Hernandez de Elche,,ALL,"ADULT, OLDER_ADULT",50,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, INVESTIGATOR)|Primary Purpose: TREATMENT",2015-09,2015-12,
NCT02605551,Hypertension and Osteopathic Treatment,https://clinicaltrials.gov/study/NCT02605551,WITHDRAWN,NO,Prehypertension|Hypertension|Osteopathic Manipulation|Sympathetic Nervous System,PROCEDURE: Osteopathic Manipulative Therapy|BEHAVIORAL: Lifestyle Modification,Larkin Community Hospital,Miami Beach Community Health Center,ALL,"ADULT, OLDER_ADULT",0,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2015-04-01,2016-03-30,
NCT01989117,Effectiveness of Osteopathy in the Preoperative Treatment of Postoperative Pain in Patients Undergoing Total Knee Replacement,https://clinicaltrials.gov/study/NCT01989117,COMPLETED,NO,Total Knee Replacement|Osteoarthritis of the Knee|Preoperative Osteopathic Care,,Hospital Ambroise Paré Paris,,ALL,"ADULT, OLDER_ADULT",70,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2013-11,2016-12,"Hopital Ambroise Pare, Boulogne-Billancourt, 92100, France"
NCT04277039,Effects of Osteopathic Treatment With Cognitive Training on Low Back Pain,https://clinicaltrials.gov/study/NCT04277039,UNKNOWN,NO,Low Back Pain,OTHER: osteopathic treatment + cognitive training|OTHER: osteopathic treatment|OTHER: usual care,Come Collaboration,Hospital General Universitario Santa Lucia|Niguarda Hospital|Orthoplus,ALL,"ADULT, OLDER_ADULT",216,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2020-03-01,2021-06-30,"Santa Lucia Foundation, Roma, Lazio, 00179, Italy|Niguarda hospital, Milan, Lombardia, 20161, Italy|Orthoplus, Bolzano, Trentino, 39100, Italy"
NCT04477278,Examining the Impact of Mindfulness on Patients' Experience of Osteopathic Manipulation,https://clinicaltrials.gov/study/NCT04477278,COMPLETED,NO,"Pain|Satisfaction, Patient",BEHAVIORAL: Mindfulness Meditation|BEHAVIORAL: History of Osteopathy,University of Utah,,ALL,"ADULT, OLDER_ADULT",39,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2019-03-25,2020-06-23,"University of Utah, Salt Lake City, Utah, 84112, United States"
NCT04468464,Quantitative Evaluation of Osteopathic Treatment in Temporomandibular Joint Disorders Using Magnetic Resonance Imaging,https://clinicaltrials.gov/study/NCT04468464,UNKNOWN,NO,"Temporomandibular Disorders, Articular Disc Disorder (Reducing or Non-Reducing)|Osteopathy in Temporomandibular Disorders",OTHER: Occlusal Splint Treatment|OTHER: Osteopathic Manual Treatment,Yeditepe University,,ALL,ADULT,19,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2018-09-15,2020-08-30,"Yeditepe University, İstanbul, Ataşehir, 34755, Turkey"
NCT04234958,Short- and Long-term HRV Measurements After Osteopathic Myofascial Thoracic Manipulations,https://clinicaltrials.gov/study/NCT04234958,COMPLETED,NO,Heart Rate Variability,OTHER: Osteopathic manipulative treatment|OTHER: Sham therapy,Université du Québec a Montréal,Collège d'Études Ostéopathiques de Montreal,ALL,ADULT,162,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: BASIC_SCIENCE,2017-03-15,2018-01-17,"Collège d'Études Ostéopathiques, Montréal, Quebec, Canada"
NCT02840890,Osteopathy and Prevention of Gastrointestinal Side Effects in Women Treated for Breast Cancer,https://clinicaltrials.gov/study/NCT02840890,COMPLETED,NO,Breast Cancer,PROCEDURE: osteopathic technique|PROCEDURE: Placebo,Centre Georges Francois Leclerc,,FEMALE,"ADULT, OLDER_ADULT",94,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION",2015-11-05,2018-04-20,"CGFL, Dijon, 21079, France"
NCT02747979,The Effect and Safety of Hemodialysis and Hemoperfusion on Severe Renal Osteopathy and Itching in Uremia Patients,https://clinicaltrials.gov/study/NCT02747979,COMPLETED,NO,Hyperparathyroidism|Refractory Pruritus|Ostalgia|Insomnia,OTHER: hemodialysis only|OTHER: hemodialysis plus hemoperfusion(HA330)|OTHER: hemodialysis plus hemoperfusion(HA130),Sun Yat-sen University,,ALL,"CHILD, ADULT, OLDER_ADULT",20,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: TREATMENT,2009-04,2010-05,"The 1st Affiliated Hospital, Sun Yet-sen University, Guangzhou, Guangdong, 510080, China"
NCT05257317,Efficacy of Cranial Manual Therapy in the Treatment of Chronic Insomnia Disorder,https://clinicaltrials.gov/study/NCT05257317,UNKNOWN,NO,Sleep Initiation and Maintenance Disorders,OTHER: Osteopathic Medicine|OTHER: Placebo therapy,Escoles Universitaries Gimbernat,Corporacion Parc Tauli,ALL,"ADULT, OLDER_ADULT",50,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2022-02,2023-09,"Escoles Universitaries Gimbernat, Sant Cugat Del Vallès, Barcelona, 08174, Spain"
NCT05906901,Effects of Osteopathic Treatment in Patients With Tension Type Headache,https://clinicaltrials.gov/study/NCT05906901,NOT_YET_RECRUITING,NO,Tension-Type Headache,OTHER: Cranial listening technique|OTHER: Suboccipital muscles inhibition technique,Escola Superior de Tecnologia da Saúde do Porto,,ALL,"ADULT, OLDER_ADULT",30,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (PARTICIPANT)|Primary Purpose: TREATMENT,2024-09,2024-12-31,"Escola Superior da Saúde do Porto, Porto, 4200-072, Portugal"
NCT06102577,Systemic Adverse Effects After Osteopathic Treatment and Vitamin C,https://clinicaltrials.gov/study/NCT06102577,COMPLETED,NO,Adverse Effects|Ascorbic Acid|Oxidative Stress,DIETARY_SUPPLEMENT: 1gr. Vitamine C|OTHER: 1gr Placebo|OTHER: control group,"Centre Medicina Esportiva i Osteopatia, Spain",,ALL,"ADULT, OLDER_ADULT",99,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: BASIC_SCIENCE",2021-11-01,2023-07-30,"Medicina Esportiva i Osteopatia, Mollet Del Vallès, Barcelona, 08100, Spain"
NCT03956472,Alternative Treatments in Acute Mountain Sickness,https://clinicaltrials.gov/study/NCT03956472,TERMINATED,NO,Acute Mountain Sickness,PROCEDURE: Osteopathic protocol for improving drainage of LCS|DEVICE: PEEP 10cmH2O|OTHER: Fake Osteopathic protocol|OTHER: PEEP-Sham,Institut de Formation et de Recherche en Médecine de Montagne,,ALL,"ADULT, OLDER_ADULT",50,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: PREVENTION",2017-06-17,2019-07-31,"Ifremmont, Chamonix, 74400, France"
NCT02123693,The Role of Osteopathic Treatment in the Axial Variations of the Lumbar Spine: RCT,https://clinicaltrials.gov/study/NCT02123693,UNKNOWN,NO,Low Back Pain,OTHER: Osteopathic manipulative treatment|OTHER: Sham Therapy|OTHER: No Intervention,European Institute for Evidence Based Osteopathic Medicine,,ALL,ADULT,30,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2014-06,2015-02,"Radiology Unit II, University Hospital San Salvatore L'Aquila, L'Aquila, Abruzzo, 67100, Italy"
NCT01852500,Are Newborns Conscious of the Placebo Effect? Result From an RCT in Osteopathy,https://clinicaltrials.gov/study/NCT01852500,COMPLETED,NO,Prematurity,OTHER: Sham Osteopathic Manipulative Treatment|OTHER: Standard care,European Institute for Evidence Based Osteopathic Medicine,,ALL,CHILD,250,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2010-11,2011-04,"Francesco Cerritelli, Pescara, PE, 65124, Italy"
NCT03945474,Osteopathic Manipulation in Breastfed Newborns,https://clinicaltrials.gov/study/NCT03945474,UNKNOWN,NO,Osteopathic Medicine|Breast Feeding,"OTHER: Sham|OTHER: Osteopathic Manipulation, OMT",Methodist Medical Center of Illinois,University of Illinois College of Medicine at Peoria|OSF Healthcare System,ALL,CHILD,80,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, CARE_PROVIDER)|Primary Purpose: TREATMENT",2017-10-10,2019-10-31,"UnityPoint Methodist Peoria Medical Center, Peoria, Illinois, 61602, United States|OSF St. Francis Medical Center, Peoria, Illinois, 61637, United States"
NCT03888456,Effects of OMT on ANS: a Thermography Study,https://clinicaltrials.gov/study/NCT03888456,COMPLETED,NO,Autonomic Nervous System Imbalance|Healthy,OTHER: osteopathic treatment|OTHER: sham,Come Collaboration,Università degli Studi 'G. d'Annunzio' Chieti e Pescara|Chinesis IFOP,ALL,ADULT,40,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: BASIC_SCIENCE",2019-03-26,2019-07-23,"University of Chieti, Chieti, 66100, Italy"
NCT05295316,Risk Factors of Primary Fibromyalgia,https://clinicaltrials.gov/study/NCT05295316,COMPLETED,NO,Fibromyalgia,OTHER: Life Stressor Checklist Revised (LSC-R) (Appendix 1),Studio Osteopatico Busto Arsizio,,FEMALE,"CHILD, ADULT, OLDER_ADULT",94,OTHER,OBSERVATIONAL,Observational Model: |Time Perspective: p,2020-04-12,2021-10-18,"OsteoMedical, Novara, Italy"
NCT03225599,Cranial Osteopathic Manipulative Medicine as an Adjunct Treatment for Concussion,https://clinicaltrials.gov/study/NCT03225599,COMPLETED,YES,Concussion Injury of Cerebrum|Cranial Osteopathic Medicine,OTHER: Cranial Osteopathic Manipulative Medicine,Northwell Health,University of Pittsburgh Medical Center,ALL,"CHILD, ADULT, OLDER_ADULT",9,OTHER,INTERVENTIONAL,Allocation: NA|Intervention Model: SINGLE_GROUP|Masking: NONE|Primary Purpose: TREATMENT,2010-02-09,2013-01-26,
NCT05012826,Osteopathy and Physiotherapy Compared to Physiotherapy Alone on Fatigue and Functional Status in Long COVID,https://clinicaltrials.gov/study/NCT05012826,RECRUITING,NO,Covid19|SARS-CoV-2 Infection,OTHER: Osteopathic Manipulative Treatment in addition to Physiotherapy|OTHER: Physiotherapy,Centro Universitário Augusto Motta,Instituto Brasileiro de Osteopatia,ALL,"ADULT, OLDER_ADULT",104,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2021-09-20,2023-07-06,"Hospital Municipal de Reabilitação de Engenho de dentro, Rio de Janeiro, RJ, 22060-002, Brazil"
NCT04374227,The Effect of Osteopathic Manipulative Treatment (OMT) on Proprioception in Adults,https://clinicaltrials.gov/study/NCT04374227,COMPLETED,NO,Osteopathy in Diseases Classified Elsewhere,PROCEDURE: Osteopathic Manipulative Treatment,Des Moines University,,ALL,"ADULT, OLDER_ADULT",34,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2019-10-16,2019-11-21,"Des Moines University, Des Moines, Iowa, 50311, United States"
NCT03142373,Effect of CV4 and Rib Raising Techniques on Autonomic Balance,https://clinicaltrials.gov/study/NCT03142373,COMPLETED,NO,Autonomic Nervous System Disease|Osteopathy,OTHER: CV4 technique|OTHER: RR technique|OTHER: Placebo treatment,Fondazione Don Carlo Gnocchi Onlus,,ALL,"ADULT, OLDER_ADULT",48,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2010-06,2011-01,
NCT02983435,Osteopathic Treatment for Chronic Low Back Pain,https://clinicaltrials.gov/study/NCT02983435,COMPLETED,NO,Low Back Pain|Osteopathic Manipulative Treatment,OTHER: G1 - Thrust manipulation|OTHER: G2 - Muscle Energy,Universidade Norte do Paraná,,MALE,ADULT,10,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: CROSSOVER|Masking: SINGLE (INVESTIGATOR)|Primary Purpose: TREATMENT,2016-12,2017-04,"Laboratory of Functional Assessment and Human Motor Performance (LAFUP), Londrina, Parana, 86041-120, Brazil"
NCT05632289,Osteopathic Manipulation in the Management of Pain Associated With Sickel Cell Disease,https://clinicaltrials.gov/study/NCT05632289,RECRUITING,NO,Sickle Cell Disease,OTHER: osteopathic manipulative therapy|OTHER: sham osteopathic manipulative therapy,College Osteopathique de Provence Aix-Marseille,"University Hospital, Marseille",ALL,"ADULT, OLDER_ADULT",37,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: OTHER",2022-11,2026-01,"Collège Ostéopathique de Provence Aix-Marseille, Marseille, Paca, 13001, France"
NCT05726929,Algology in Oncology Osteopathic Support (ALGOS),https://clinicaltrials.gov/study/NCT05726929,UNKNOWN,NO,Breast Cancer|Neuropathic Pain,OTHER: Osteopathic treatment|OTHER: Capsaicin QUTENZA Patch (TAU),Institut Toulousain d'Ostéopathie,Institut Claudius Regaud,ALL,"ADULT, OLDER_ADULT",120,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: SUPPORTIVE_CARE,2023-01-11,2024-12-08,"Institut Claudius Regaud Toulouse Oncopole, Toulouse, 31100, France"
NCT04840043,Osteopathic Sympathetic Harmonization and Depression,https://clinicaltrials.gov/study/NCT04840043,COMPLETED,NO,Osteopathic Manipulative Treatment,OTHER: Osteopathic sympathic harmonization|OTHER: Sham intervention,Cumhuriyet University,,ALL,"CHILD, ADULT",39,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: QUADRUPLE (PARTICIPANT, CARE_PROVIDER, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2017-10-11,2018-06-05,"Sivas Cumhuriyet University, Si̇vas, 58140, Turkey"
NCT03939377,Osteopathic Procedure on Pain in Palliative Care,https://clinicaltrials.gov/study/NCT03939377,COMPLETED,NO,Pain,OTHER: Questionnaire and treatment,Centre Hospitalier Intercommunal Creteil,,ALL,"ADULT, OLDER_ADULT",80,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: TRIPLE (PARTICIPANT, INVESTIGATOR, OUTCOMES_ASSESSOR)|Primary Purpose: OTHER",2019-03-01,2021-05-01,"CHI Creteil, Créteil, 94000, France"
NCT04584359,Effects of Osteopathic Manipulations and Muscle Training on the Myoelectric Activity of the Pelvic Floor,https://clinicaltrials.gov/study/NCT04584359,COMPLETED,NO,Urinary Incontinence,OTHER: HVLA|OTHER: global osteopathic protocol|OTHER: pelvic floor muscle training,Giselle Notini Arcanjo,,FEMALE,ADULT,40,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: FACTORIAL|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2018-01-20,2019-09-20,"Giselle Notini Arcanjo, Fortaleza, CE, 60115-282, Brazil"
NCT05120921,Osteopathic Single CAse Research for Patients With Chronic Low Back Pain,https://clinicaltrials.gov/study/NCT05120921,COMPLETED,NO,Chronic Low-back Pain,OTHER: Osteopathic Manual Treatment|OTHER: Self-management|OTHER: Reassurance|OTHER: Biopsychosocial management,University College of Osteopathy,Osteopathic Foundation,ALL,"ADULT, OLDER_ADULT",9,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: SINGLE_GROUP|Masking: SINGLE (OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT,2021-09-01,2023-07-31,"University College of Osteopathy, London, SE1 1JE, United Kingdom"
NCT06553989,Impact on Quality of Life of Osteopathic Visceral Mobilizations After Endometriosis Surgery,https://clinicaltrials.gov/study/NCT06553989,RECRUITING,NO,Endometriosis|Osteopathy in Diseases Classified Elsewhere,OTHER: osteopatic visceral mobilization,"University Hospital, Clermont-Ferrand",,FEMALE,"ADULT, OLDER_ADULT",63,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: OTHER,2025-01-27,2028-09,"CHU de Clermont-Ferrand, Clermont-Ferrand, France"
NCT06822348,Short-term Effects of Osteopathic Manipulations on Heart Rate Variability in Lung Cancer Patients - a Randomized Pilot Study,https://clinicaltrials.gov/study/NCT06822348,NOT_YET_RECRUITING,NO,Lung Cancer,OTHER: Osteopathic treatment|BEHAVIORAL: Quality of life assessment|BEHAVIORAL: Anxiety assessment|OTHER: Heart rate variability assessment,Centre Hospitalier Henri Duffaut - Avignon,Institut de Formation en Ostéopathie du Grand Avignon - IFO-GA,ALL,"ADULT, OLDER_ADULT",80,OTHER,INTERVENTIONAL,Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: NONE|Primary Purpose: SUPPORTIVE_CARE,2025-03-01,2027-04-01,"Centre Hospitalier d'Avignon, Hôpital Henri Duffaut, Avignon, 84000, France"
NCT04512651,The Thrust Technique of Tibiotarsal Joint on the Symptomatology of Pain at Classical Ballet Dancers,https://clinicaltrials.gov/study/NCT04512651,COMPLETED,NO,Pain|Osteopathia|Ankle Injuries,OTHER: Tibiotarsal Thrust Manipulation|OTHER: Simulation Tibiotarsal Thrust Manipulation,Universidade Estadual do PiauÍ,,FEMALE,CHILD,20,OTHER,INTERVENTIONAL,"Allocation: RANDOMIZED|Intervention Model: PARALLEL|Masking: DOUBLE (PARTICIPANT, OUTCOMES_ASSESSOR)|Primary Purpose: TREATMENT",2017-06-10,2017-10-01,"Laiana Sepúlveda de Andrade Mesquita, Teresina, Piauí, 64052-580, Brazil"
